t,S,E,I,R
412,3680,305,687,15328
413,3683,307,672,15338
414,3709,300,669,15322
415,3693,323,662,15322
416,3712,305,686,15297
417,3707,310,684,15299
418,3707,313,677,15303
419,3715,316,680,15289
420,3722,316,675,15287
421,3722,327,654,15297
422,3724,330,663,15283
423,3746,311,664,15279
424,3749,301,664,15286
425,3717,321,671,15291
426,3718,323,669,15290
427,3718,306,664,15312
428,3731,292,662,15315
429,3744,283,664,15309
430,3736,292,654,15318
431,3732,305,637,15326
432,3746,308,639,15307
433,3744,328,641,15287
434,3745,329,640,15286
435,3764,328,641,15267
436,3740,354,657,15249
437,3738,345,664,15253
438,3740,348,677,15235
439,3715,340,700,15245
440,3726,332,697,15245
441,3688,365,695,15252
442,3670,385,686,15259
443,3666,366,721,15247
444,3658,370,710,15262
445,3633,371,717,15279
446,3613,350,738,15299
447,3618,347,740,15295
448,3608,348,741,15303
449,3606,342,754,15298
450,3578,347,751,15324
451,3578,333,781,15308
452,3596,327,770,15307
453,3580,347,767,15306
454,3559,354,769,15318
455,3539,376,763,15322
456,3540,357,773,15330
457,3518,370,775,15337
458,3515,357,777,15351
459,3503,354,768,15375
460,3504,341,758,15397
461,3484,353,726,15437
462,3497,351,712,15440
463,3481,356,706,15457
464,3453,360,721,15466
465,3459,354,754,15433
466,3459,350,757,15434
467,3469,326,762,15443
468,3438,343,732,15487
469,3450,345,717,15488
470,3453,335,717,15495
471,3438,354,700,15508
472,3462,340,706,15492
473,3458,329,716,15497
474,3461,325,716,15498
475,3471,294,705,15530
476,3464,303,672,15561
477,3461,304,676,15559
478,3442,308,689,15561
479,3436,325,666,15573
480,3450,316,682,15552
481,3445,303,693,15559
482,3446,306,682,15566
483,3450,311,667,15572
484,3443,330,651,15576
485,3441,356,643,15560
486,3455,344,646,15555
487,3480,325,658,15537
488,3486,313,661,15540
489,3482,304,685,15529
490,3465,310,688,15537
491,3466,301,687,15546
492,3497,263,708,15532
493,3510,283,662,15545
494,3522,278,655,15545
495,3533,277,651,15539
496,3541,284,651,15524
497,3573,287,642,15498
498,3561,292,642,15505
499,3584,284,654,15478
500,3629,271,643,15457
501,3638,289,639,15434
502,3650,289,620,15441
503,3637,301,624,15438
504,3646,309,627,15418
505,3671,299,622,15408
506,3681,290,632,15397
507,3685,311,612,15392
508,3677,293,626,15404
509,3655,306,622,15417
510,3655,313,617,15415
511,3671,321,632,15376
512,3698,302,631,15369
513,3712,310,634,15344
514,3705,328,637,15330
515,3678,346,639,15337
516,3692,343,646,15319
517,3695,329,660,15316
518,3710,321,671,15298
519,3699,349,645,15307
520,3712,338,636,15314
521,3714,322,656,15308
522,3728,314,656,15302
523,3746,311,649,15294
524,3770,322,639,15269
525,3783,328,637,15252
526,3783,338,652,15227
527,3783,347,644,15226
528,3799,358,645,15198
529,3822,333,674,15171
530,3811,331,651,15207
531,3820,339,658,15183
532,3807,349,662,15182
533,3826,338,680,15156
534,3798,339,687,15176
535,3793,328,691,15188
536,3791,348,681,15180
537,3788,348,689,15175
538,3767,342,689,15202
539,3768,327,711,15194
540,3752,329,714,15205
541,3730,346,707,15217
542,3746,333,713,15208
543,3753,342,717,15188
544,3725,359,719,15197
545,3728,369,716,15187
546,3746,365,725,15164
547,3744,357,752,15147
548,3744,370,733,15153
549,3744,357,724,15175
550,3708,380,725,15187
551,3735,350,771,15144
552,3701,354,772,15173
553,3654,363,775,15208
554,3655,349,799,15197
555,3667,357,778,15198
556,3666,363,773,15198
557,3660,364,782,15194
558,3675,351,776,15198
559,3674,361,778,15187
560,3660,367,780,15193
561,3629,385,769,15217
562,3594,405,766,15235
563,3605,389,767,15239
564,3584,384,786,15246
565,3584,389,771,15256
566,3578,374,784,15264
567,3570,390,789,15251
568,3564,375,803,15258
569,3555,368,785,15292
570,3545,386,759,15310
571,3527,384,764,15325
572,3526,401,761,15312
573,3543,388,772,15297
574,3544,364,772,15320
575,3564,343,769,15324
576,3567,358,758,15317
577,3537,366,765,15332
578,3519,361,776,15344
579,3524,362,771,15343
580,3509,355,778,15358
581,3500,363,751,15386
582,3486,342,760,15412
583,3462,358,747,15433
584,3449,368,745,15438
585,3454,363,746,15437
586,3443,341,770,15446
587,3458,344,753,15445
588,3473,334,758,15435
589,3484,317,740,15459
590,3499,312,719,15470
591,3526,318,703,15453
592,3538,326,695,15441
593,3531,337,690,15442
594,3571,306,699,15424
595,3608,312,680,15400
596,3610,318,668,15404
597,3632,307,669,15392
598,3626,308,652,15414
599,3651,303,649,15397
600,3668,299,659,15374
601,3672,312,644,15372
602,3680,326,638,15356
603,3682,328,654,15336
604,3703,323,652,15322
605,3715,322,659,15304
606,3707,313,665,15315
607,3691,314,671,15324
608,3705,305,689,15301
609,3708,301,663,15328
610,3706,303,682,15309
611,3696,317,670,15317
612,3712,320,678,15290
613,3706,331,683,15280
614,3738,318,669,15275
615,3753,292,688,15267
616,3773,312,666,15249
617,3799,293,659,15249
618,3809,314,661,15216
619,3782,325,672,15221
620,3783,328,671,15218
621,3783,328,672,15217
622,3754,341,674,15231
623,3737,348,692,15223
624,3741,332,687,15240
625,3767,340,673,15220
626,3774,338,676,15212
627,3792,340,663,15205
628,3787,348,671,15194
629,3770,372,663,15195
630,3748,375,669,15208
631,3749,380,662,15209
632,3748,354,690,15208
633,3752,350,687,15211
634,3754,360,683,15203
635,3760,351,692,15197
636,3771,355,682,15192
637,3770,356,683,15191
638,3769,350,689,15192
639,3776,344,703,15177
640,3781,333,698,15188
641,3781,330,734,15155
642,3752,342,763,15143
643,3777,333,759,15131
644,3762,337,743,15158
645,3759,351,743,15147
646,3726,363,753,15158
647,3726,330,778,15166
648,3719,331,763,15187
649,3731,339,754,15176
650,3747,325,749,15179
651,3760,343,726,15171
652,3733,356,728,15183
653,3720,356,720,15204
654,3722,370,714,15194
655,3735,368,721,15176
656,3737,349,743,15171
657,3711,376,736,15177
658,3714,341,757,15188
659,3714,339,724,15223
660,3686,360,729,15225
661,3711,352,729,15208
662,3700,354,729,15217
663,3677,364,734,15225
664,3678,346,751,15225
665,3674,363,728,15235
666,3679,355,731,15235
667,3662,373,723,15242
668,3639,383,723,15255
669,3665,369,723,15243
670,3641,385,704,15270
671,3642,373,715,15270
672,3653,325,738,15284
673,3640,320,713,15327
674,3623,330,721,15326
675,3622,332,726,15320
676,3629,319,724,15328
677,3627,322,741,15310
678,3615,339,722,15324
679,3632,330,716,15322
680,3645,338,685,15332
681,3668,322,663,15347
682,3656,329,670,15345
683,3670,326,671,15333
684,3659,323,688,15330
685,3684,309,677,15330
686,3684,310,669,15337
687,3706,311,658,15325
688,3731,319,647,15303
689,3748,322,634,15296
690,3766,315,635,15284
691,3759,314,632,15295
692,3757,319,635,15289
693,3749,321,629,15301
694,3744,316,648,15292
695,3768,298,678,15256
696,3770,308,673,15249
697,3764,329,659,15248
698,3773,315,674,15238
699,3808,291,663,15238
700,3820,302,640,15238
701,3841,291,657,15211
702,3838,294,659,15209
703,3841,298,640,15221
704,3823,320,649,15208
705,3818,312,694,15176
706,3795,313,713,15179
707,3817,310,702,15171
708,3811,329,696,15164
709,3818,326,716,15140
710,3788,348,708,15156
711,3762,384,711,15143
712,3771,365,727,15137
713,3752,355,739,15154
714,3743,358,733,15166
715,3722,364,735,15179
716,3697,366,732,15205
717,3690,382,723,15205
718,3690,376,733,15201
719,3691,377,754,15178
720,3675,377,751,15197
721,3670,364,763,15203
722,3637,399,739,15225
723,3642,390,751,15217
724,3651,386,739,15224
725,3645,383,737,15235
726,3619,382,754,15245
727,3603,385,759,15253
728,3582,387,755,15276
729,3553,377,782,15288
730,3549,379,756,15316
