t,S,E,I,R
557,3761,332,722,15185
558,3739,351,733,15177
559,3698,384,735,15183
560,3681,395,732,15192
561,3674,370,740,15216
562,3663,378,737,15222
563,3689,345,744,15222
564,3661,376,732,15231
565,3641,391,762,15206
566,3636,378,777,15209
567,3625,371,799,15205
568,3632,364,799,15205
569,3629,359,791,15221
570,3604,386,767,15243
571,3591,356,808,15245
572,3569,367,791,15273
573,3548,370,795,15287
574,3531,374,781,15314
575,3543,370,780,15307
576,3538,370,776,15316
577,3526,372,768,15334
578,3503,371,784,15342
579,3503,371,785,15341
580,3509,345,788,15358
581,3506,329,803,15362
582,3507,322,793,15378
583,3538,323,768,15371
584,3551,325,740,15384
585,3564,315,735,15386
586,3570,331,725,15374
587,3601,319,711,15369
588,3605,322,682,15391
589,3626,324,676,15374
590,3620,347,671,15362
591,3628,360,676,15336
592,3638,336,701,15325
593,3626,348,723,15303
594,3622,346,715,15317
595,3625,350,707,15318
596,3626,343,728,15303
597,3619,367,734,15280
598,3647,345,749,15259
599,3616,377,741,15266
600,3627,376,734,15263
601,3613,404,725,15258
602,3610,392,726,15272
603,3628,393,735,15244
604,3629,380,750,15241
605,3636,387,745,15232
606,3654,378,756,15212
607,3681,369,762,15188
608,3684,356,780,15180
609,3685,371,773,15171
610,3667,373,785,15175
611,3689,370,774,15167
612,3664,403,764,15169
613,3662,389,786,15163
614,3672,371,819,15138
615,3688,364,824,15124
616,3687,371,802,15140
617,3688,381,789,15142
618,3684,378,801,15137
619,3660,387,806,15147
620,3637,387,789,15187
621,3625,383,811,15181
622,3612,394,829,15165
623,3615,381,835,15169
624,3626,364,836,15174
625,3606,369,837,15188
626,3576,385,825,15214
627,3547,385,834,15234
628,3526,377,839,15258
629,3545,363,840,15252
630,3544,375,815,15266
631,3530,377,807,15286
632,3527,383,806,15284
633,3514,388,811,15287
634,3504,384,794,15318
635,3497,379,788,15336
636,3515,378,798,15309
637,3494,375,822,15309
638,3501,374,808,15317
639,3477,370,821,15332
640,3470,369,811,15350
641,3482,365,796,15357
642,3491,377,780,15352
643,3505,384,752,15359
644,3516,355,774,15355
645,3498,362,772,15368
646,3494,358,762,15386
647,3518,313,778,15391
648,3540,318,768,15374
649,3558,333,728,15381
650,3567,340,698,15395
651,3576,332,720,15372
652,3579,353,701,15367
653,3572,355,719,15354
654,3590,346,715,15349
655,3590,338,717,15355
656,3602,333,711,15354
657,3616,346,697,15341
658,3619,342,709,15330
659,3618,360,695,15327
660,3607,355,691,15347
661,3593,350,698,15359
662,3581,342,722,15355
663,3599,332,739,15330
664,3599,327,746,15328
665,3592,340,730,15338
666,3575,358,718,15349
667,3570,366,714,15350
668,3573,349,733,15345
669,3559,361,737,15343
670,3557,365,762,15316
671,3554,381,750,15315
672,3527,369,756,15348
673,3513,369,767,15351
674,3469,400,759,15372
675,3483,383,777,15357
676,3470,399,782,15349
677,3467,382,797,15354
678,3477,364,786,15373
679,3479,362,792,15367
680,3470,364,790,15376
681,3456,362,791,15391
682,3468,355,784,15393
683,3460,358,793,15389
684,3453,348,796,15403
685,3453,356,782,15409
686,3425,374,777,15424
687,3424,366,751,15459
688,3418,361,766,15455
689,3435,338,779,15448
690,3436,335,795,15434
691,3442,348,782,15428
692,3446,344,779,15431
693,3446,366,752,15436
694,3449,369,746,15436
695,3457,365,753,15425
696,3430,366,769,15435
697,3436,359,758,15447
698,3433,362,756,15449
699,3443,354,746,15457
700,3442,341,764,15453
701,3459,336,731,15474
702,3438,333,719,15510
703,3430,328,725,15517
704,3427,321,734,15518
705,3435,328,725,15512
706,3447,322,739,15492
707,3436,349,730,15485
708,3434,345,727,15494
709,3417,333,734,15516
710,3424,325,744,15507
711,3432,333,725,15510
712,3439,339,708,15514
713,3421,351,704,15524
714,3428,357,699,15516
715,3433,356,685,15526
716,3442,333,688,15537
717,3457,328,692,15523
718,3463,328,673,15536
719,3477,331,659,15533
720,3497,319,659,15525
721,3492,308,670,15530
722,3481,308,671,15540
723,3485,311,677,15527
724,3490,339,666,15505
725,3510,319,648,15523
726,3501,315,652,15532
727,3504,321,639,15536
728,3500,345,645,15510
729,3524,293,679,15504
730,3534,283,681,15502
