t,S,E,I,R
151,5118,49,72,14761
152,5147,50,76,14727
153,5176,51,75,14698
154,5208,52,82,14658
155,5231,57,80,14632
156,5266,60,78,14596
157,5301,50,79,14570
158,5334,55,79,14532
159,5355,64,78,14503
160,5381,57,92,14470
161,5409,53,94,14444
162,5442,47,103,14408
163,5459,57,102,14382
164,5477,61,106,14356
165,5489,72,108,14331
166,5518,82,103,14297
167,5542,86,113,14259
168,5564,85,124,14227
169,5572,91,133,14204
170,5596,84,149,14171
171,5605,94,157,14144
172,5605,100,165,14130
173,5596,120,162,14122
174,5609,122,175,14094
175,5606,132,177,14085
176,5614,135,181,14070
177,5628,125,201,14046
178,5616,137,207,14040
179,5608,141,217,14034
180,5592,156,220,14032
181,5596,146,244,14014
182,5590,156,239,14015
183,5586,159,259,13996
184,5578,170,250,14002
185,5584,167,269,13980
186,5590,165,291,13954
187,5576,188,286,13950
188,5565,195,299,13941
189,5539,208,324,13929
190,5493,232,339,13936
191,5470,243,357,13930
192,5446,250,361,13943
193,5411,265,390,13934
194,5379,260,428,13933
195,5325,276,448,13951
196,5284,289,470,13957
197,5216,324,492,13968
198,5163,353,516,13968
199,5116,347,546,13991
200,5085,340,559,14016
201,5039,334,582,14045
202,4985,340,597,14078
203,4922,350,613,14115
204,4851,371,622,14156
205,4764,387,649,14200
206,4696,384,682,14238
207,4605,412,678,14305
208,4539,383,730,14348
209,4458,415,749,14378
210,4381,414,745,14460
211,4320,405,759,14516
212,4241,429,764,14566
213,4150,467,770,14613
214,4104,448,790,14658
215,4041,460,793,14706
216,3943,486,802,14769
217,3889,450,833,14828
218,3857,423,874,14846
219,3768,450,852,14930
220,3705,467,857,14971
221,3661,434,891,15014
222,3601,434,887,15078
223,3559,409,901,15131
224,3492,424,901,15183
225,3438,422,897,15243
226,3372,433,890,15305
227,3310,433,875,15382
228,3278,398,884,15440
229,3245,377,862,15516
230,3210,359,851,15580
231,3198,369,820,15613
232,3164,381,807,15648
233,3158,364,811,15667
234,3130,355,780,15735
235,3108,343,791,15758
236,3098,337,787,15778
237,3072,325,783,15820
238,3067,313,772,15848
239,3049,311,759,15881
240,3054,319,747,15880
241,3056,314,733,15897
242,3050,314,728,15908
243,3053,293,739,15915
244,3042,310,722,15926
245,3049,299,697,15955
246,3049,296,678,15977
247,3042,293,659,16006
248,3050,261,680,16009
249,3056,271,665,16008
250,3047,296,628,16029
251,3079,284,621,16016
252,3084,287,614,16015
253,3096,283,607,16014
254,3115,257,600,16028
255,3139,244,600,16017
256,3170,225,572,16033
257,3187,216,566,16031
258,3180,243,538,16039
259,3210,231,545,16014
260,3239,227,540,15994
261,3248,240,510,16002
262,3282,225,528,15965
263,3284,233,525,15958
264,3304,244,496,15956
265,3357,234,490,15919
266,3393,235,466,15906
267,3435,234,471,15860
268,3464,229,467,15840
269,3489,215,471,15825
270,3501,225,466,15808
271,3524,230,437,15809
272,3563,200,437,15800
273,3586,210,430,15774
274,3611,195,425,15769
275,3646,190,414,15750
276,3687,199,402,15712
277,3738,189,394,15679
278,3763,202,403,15632
279,3789,210,392,15609
280,3830,210,408,15552
281,3873,191,429,15507
282,3882,194,428,15496
283,3903,213,423,15461
284,3946,208,433,15413
285,3986,193,446,15375
286,4013,216,418,15353
287,4053,207,418,15322
288,4059,215,428,15298
289,4069,234,418,15279
290,4082,231,424,15263
291,4124,213,436,15227
292,4139,221,415,15225
293,4137,226,436,15201
294,4168,209,452,15171
295,4181,234,451,15134
296,4192,244,457,15107
297,4184,261,458,15097
298,4180,265,471,15084
299,4179,285,476,15060
300,4201,267,489,15043
301,4196,266,515,15023
302,4200,269,537,14994
303,4201,281,542,14976
304,4187,294,553,14966
305,4174,308,560,14958
306,4167,303,556,14974
307,4173,293,566,14968
308,4177,290,589,14944
309,4167,303,593,14937
310,4162,320,597,14921
311,4148,296,628,14928
312,4136,317,615,14932
313,4139,316,616,14929
314,4119,340,616,14925
315,4104,351,627,14918
316,4065,353,657,14925
317,4039,373,651,14937
318,4030,369,662,14939
319,3997,378,657,14968
320,3982,367,678,14973
321,3961,393,681,14965
322,3946,377,694,14983
323,3916,369,701,15014
324,3914,364,685,15037
325,3908,352,715,15025
326,3887,350,740,15023
327,3857,358,745,15040
328,3834,362,753,15051
329,3800,384,747,15069
330,3803,374,761,15062
331,3774,377,761,15088
332,3744,386,775,15095
333,3730,383,768,15119
334,3697,399,758,15146
335,3682,394,769,15155
336,3654,395,778,15173
337,3655,376,795,15174
338,3647,370,788,15195
339,3646,373,785,15196
340,3636,367,790,15207
341,3629,348,801,15222
342,3626,356,777,15241
343,3609,358,772,15261
344,3602,366,771,15261
345,3571,393,762,15274
346,3571,389,759,15281
347,3572,352,786,15290
348,3561,384,757,15298
349,3542,392,746,15320
350,3550,361,751,15338
351,3548,352,748,15352
352,3560,352,723,15365
353,3569,348,727,15356
354,3570,341,722,15367
355,3544,365,729,15362
356,3515,366,746,15373
357,3521,371,751,15357
358,3518,369,765,15348
359,3521,372,753,15354
360,3527,358,773,15342
361,3534,333,760,15373
362,3527,361,727,15385
363,3524,361,733,15382
364,3519,362,737,15382
365,3517,364,737,15382
366,3505,351,756,15388
367,3518,356,731,15395
368,3502,358,739,15401
369,3484,366,736,15414
370,3483,351,743,15423
371,3471,355,745,15429
372,3482,348,748,15422
373,3478,355,720,15447
374,3486,356,716,15442
375,3484,329,723,15464
376,3501,315,723,15461
377,3499,331,692,15478
378,3506,322,687,15485
379,3506,344,668,15482
380,3499,331,672,15498
381,3520,316,691,15473
382,3521,318,660,15501
383,3540,293,672,15495
384,3534,313,657,15496
385,3541,316,676,15467
386,3527,324,664,15485
387,3530,321,671,15478
388,3535,339,663,15463
389,3579,323,672,15426
390,3622,307,645,15426
391,3624,340,630,15406
392,3627,330,630,15413
393,3648,306,645,15401
394,3674,303,643,15380
395,3697,304,635,15364
396,3698,308,645,15349
397,3703,314,642,15341
398,3728,307,629,15336
399,3725,324,624,15327
400,3722,340,619,15319
401,3728,340,626,15306
402,3753,321,646,15280
403,3767,322,648,15263
404,3786,321,642,15251
405,3817,315,620,15248
406,3837,282,640,15241
407,3853,303,606,15238
408,3875,305,601,15219
409,3889,303,599,15209
410,3897,299,605,15199
411,3887,328,600,15185
412,3895,326,613,15166
413,3898,338,612,15152
414,3915,308,658,15119
415,3899,310,649,15142
416,3890,333,640,15137
417,3879,318,655,15148
418,3875,321,664,15140
419,3855,339,671,15135
420,3858,333,663,15146
421,3855,330,652,15163
422,3861,332,656,15151
423,3859,325,664,15152
424,3858,322,664,15156
425,3835,339,642,15184
426,3806,351,666,15177
427,3789,351,685,15175
428,3782,348,710,15160
429,3778,350,695,15177
430,3763,345,705,15187
431,3741,379,681,15199
432,3746,357,703,15194
433,3741,364,706,15189
434,3731,370,694,15205
435,3723,347,738,15192
436,3711,337,758,15194
437,3673,369,741,15217
438,3651,375,736,15238
439,3637,354,725,15284
440,3644,352,722,15282
441,3636,359,732,15273
442,3614,370,744,15272
443,3627,362,755,15256
444,3613,371,727,15289
445,3581,377,736,15306
446,3576,375,734,15315
447,3565,372,734,15329
448,3550,379,750,15321
449,3543,382,733,15342
450,3526,379,737,15358
451,3524,370,744,15362
452,3514,378,751,15357
453,3520,356,765,15359
454,3511,365,779,15345
455,3522,375,758,15345
456,3526,359,772,15343
457,3511,372,754,15363
458,3506,358,777,15359
459,3484,361,775,15380
460,3477,364,773,15386
461,3455,364,783,15398
462,3460,335,790,15415
463,3452,345,762,15441
464,3451,321,773,15455
465,3466,317,759,15458
466,3448,339,749,15464
467,3441,355,735,15469
468,3483,333,742,15442
469,3457,349,725,15469
470,3463,349,724,15464
471,3486,333,733,15448
472,3465,343,741,15451
473,3481,348,751,15420
474,3502,336,735,15427
475,3488,350,727,15435
476,3486,361,743,15410
477,3475,375,726,15424
478,3471,374,742,15413
479,3459,384,742,15415
480,3440,370,734,15456
481,3458,350,744,15448
482,3458,359,733,15450
483,3449,361,723,15467
484,3462,361,718,15459
485,3486,325,726,15463
486,3473,341,723,15463
487,3461,343,712,15484
488,3452,342,700,15506
489,3439,347,691,15523
490,3439,332,693,15536
491,3438,330,684,15548
492,3437,336,687,15540
493,3426,329,677,15568
494,3444,319,674,15563
495,3450,327,664,15559
496,3455,303,670,15572
497,3449,313,659,15579
498,3461,313,654,15572
499,3484,309,629,15578
500,3509,318,614,15559
501,3535,308,619,15538
502,3570,302,616,15512
503,3560,317,622,15501
504,3543,332,618,15507
505,3538,326,642,15494
506,3565,315,646,15474
507,3562,306,664,15468
508,3590,314,659,15437
509,3619,319,663,15399
510,3628,315,659,15398
511,3631,319,650,15400
512,3618,327,640,15415
513,3633,319,616,15432
514,3642,321,617,15420
515,3660,317,631,15392
516,3672,312,642,15374
517,3687,321,618,15374
518,3684,312,653,15351
519,3688,329,653,15330
520,3705,326,648,15321
521,3687,332,664,15317
522,3696,334,659,15311
523,3715,313,667,15305
524,3722,307,659,15312
525,3717,314,651,15318
526,3739,325,635,15301
527,3734,308,653,15305
528,3743,313,639,15305
529,3742,325,650,15283
530,3778,306,663,15253
531,3770,306,655,15269
532,3774,326,649,15251
533,3771,328,657,15244
534,3770,322,643,15265
535,3766,317,647,15270
536,3798,308,634,15260
537,3802,310,638,15250
538,3818,305,649,15228
539,3799,331,646,15224
540,3812,326,655,15207
541,3812,299,663,15226
542,3873,264,656,15207
543,3859,307,612,15222
544,3877,302,624,15197
545,3904,295,607,15194
546,3903,311,605,15181
547,3910,309,619,15162
548,3933,298,630,15139
549,3943,308,634,15115
550,3922,317,626,15135
551,3906,336,635,15123
552,3915,329,640,15116
553,3923,319,656,15102
554,3912,347,653,15088
555,3899,367,658,15076
556,3914,370,664,15052
557,3896,388,681,15035
558,3871,398,691,15040
559,3844,398,721,15037
560,3815,403,719,15063
561,3825,362,753,15060
562,3816,362,766,15056
563,3803,368,772,15057
564,3776,378,788,15058
565,3747,381,788,15084
566,3739,396,789,15076
567,3697,384,800,15119
568,3659,396,791,15154
569,3659,379,811,15151
570,3629,403,800,15168
571,3621,395,810,15174
572,3613,399,824,15164
573,3602,389,817,15192
574,3587,382,834,15197
575,3583,390,827,15200
576,3585,378,832,15205
577,3573,369,833,15225
578,3555,367,823,15255
579,3538,381,803,15278
580,3525,370,797,15308
581,3515,363,798,15324
582,3511,378,789,15322
583,3522,371,780,15327
584,3525,365,767,15343
585,3535,377,735,15353
586,3545,360,735,15360
587,3559,351,739,15351
588,3554,356,724,15366
589,3583,351,715,15351
590,3565,366,718,15351
591,3575,380,717,15328
592,3583,375,709,15333
593,3573,377,718,15332
594,3564,381,733,15322
595,3549,366,728,15357
596,3565,362,730,15343
597,3578,353,746,15323
598,3570,352,750,15328
599,3574,355,737,15334
600,3571,373,729,15327
601,3574,377,732,15317
602,3558,381,742,15319
603,3565,379,735,15321
604,3571,371,744,15314
605,3581,365,770,15284
606,3584,373,741,15302
607,3564,367,748,15321
608,3587,359,725,15329
609,3585,368,717,15330
610,3598,377,713,15312
611,3616,365,715,15304
612,3608,363,719,15310
613,3601,359,733,15307
614,3610,368,748,15274
615,3624,355,738,15283
616,3607,359,736,15298
617,3608,367,721,15304
618,3598,361,735,15306
619,3582,358,724,15336
620,3590,352,714,15344
621,3633,307,746,15314
622,3628,335,721,15316
623,3614,341,719,15326
624,3620,364,714,15302
625,3632,366,706,15296
626,3646,366,699,15289
627,3661,360,707,15272
628,3663,356,715,15266
629,3665,367,701,15267
630,3688,356,702,15254
631,3678,342,717,15263
632,3677,342,718,15263
633,3682,348,718,15252
634,3673,355,712,15260
635,3697,329,702,15272
636,3705,329,696,15270
637,3702,339,702,15257
638,3682,323,714,15281
639,3685,328,705,15282
640,3699,321,686,15294
641,3707,299,707,15287
642,3675,303,713,15309
643,3673,305,724,15298
644,3681,322,709,15288
645,3657,340,710,15293
646,3663,347,698,15292
647,3650,351,684,15315
648,3644,348,704,15304
649,3652,361,689,15298
650,3665,355,682,15298
651,3645,353,695,15307
652,3635,379,689,15297
653,3630,378,694,15298
654,3619,394,689,15298
655,3635,372,718,15275
656,3589,399,720,15292
657,3572,393,735,15300
658,3579,387,725,15309
659,3554,389,745,15312
660,3574,377,737,15312
661,3567,367,736,15330
662,3553,382,726,15339
663,3554,367,749,15330
664,3554,357,744,15345
665,3571,347,751,15331
666,3568,350,751,15331
667,3569,343,741,15347
668,3558,359,730,15353
669,3552,345,733,15370
670,3544,347,735,15374
671,3526,342,719,15413
672,3527,337,730,15406
673,3548,321,714,15417
674,3530,329,708,15433
675,3524,355,703,15418
676,3532,340,730,15398
677,3536,335,714,15415
678,3553,354,706,15387
679,3558,325,708,15409
680,3554,324,722,15400
681,3567,332,714,15387
682,3565,340,684,15411
683,3562,339,679,15420
684,3559,327,692,15422
685,3551,327,682,15440
686,3552,341,667,15440
687,3582,341,659,15418
688,3572,329,663,15436
689,3598,318,659,15425
690,3620,294,677,15409
691,3647,278,678,15397
692,3639,302,662,15397
693,3644,316,655,15385
694,3645,315,670,15370
695,3653,326,656,15365
696,3648,338,650,15364
697,3650,331,647,15372
698,3664,317,658,15361
699,3665,314,658,15363
700,3653,334,659,15354
701,3667,331,672,15330
702,3703,316,666,15315
703,3694,316,675,15315
704,3713,298,693,15296
705,3722,298,690,15290
706,3691,322,666,15321
707,3676,328,664,15332
708,3720,310,661,15309
709,3706,303,671,15320
710,3726,313,677,15284
711,3712,332,671,15285
712,3707,335,670,15288
713,3728,326,668,15278
714,3730,312,669,15289
715,3763,286,683,15268
716,3769,266,685,15280
717,3748,297,677,15278
718,3755,302,686,15257
719,3758,296,675,15271
720,3758,288,658,15296
721,3777,296,640,15287
722,3788,334,622,15256
723,3825,306,644,15225
724,3841,319,638,15202
725,3852,322,634,15192
726,3873,320,631,15176
727,3864,323,643,15170
728,3864,324,659,15153
729,3890,310,663,15137
730,3873,325,667,15135
