t,S,E,I,R
119,4161,9,22,15808
120,4218,8,21,15753
121,4261,7,17,15715
122,4304,7,17,15672
123,4350,8,14,15628
124,4395,7,15,15583
125,4441,8,13,15538
126,4481,6,15,15498
127,4534,5,15,15446
128,4581,7,12,15400
129,4630,4,14,15352
130,4669,6,14,15311
131,4726,6,13,15255
132,4769,9,13,15209
133,4818,9,17,15156
134,4853,10,11,15126
135,4900,10,13,15077
136,4935,11,15,15039
137,4973,15,15,14997
138,5016,16,16,14952
139,5053,17,15,14915
140,5090,12,21,14877
141,5135,15,21,14829
142,5184,12,27,14777
143,5211,12,25,14752
144,5246,15,27,14712
145,5274,12,29,14685
146,5325,15,26,14634
147,5355,17,25,14603
148,5392,21,26,14561
149,5428,19,26,14527
150,5474,21,27,14478
151,5505,22,31,14442
152,5552,23,33,14392
153,5594,22,37,14347
154,5618,29,38,14315
155,5642,24,42,14292
156,5679,27,38,14256
157,5717,28,39,14216
158,5758,31,39,14172
159,5788,29,44,14139
160,5812,31,47,14110
161,5839,40,38,14083
162,5881,34,48,14037
163,5919,29,55,13997
164,5952,30,53,13965
165,5965,43,55,13937
166,5998,41,63,13898
167,6017,45,66,13872
168,6050,34,78,13838
169,6073,49,75,13803
170,6096,56,75,13773
171,6123,63,77,13737
172,6149,63,83,13705
173,6168,62,84,13686
174,6191,62,88,13659
175,6217,60,89,13634
176,6230,70,93,13607
177,6248,74,103,13575
178,6275,71,108,13546
179,6278,76,113,13533
180,6278,90,122,13510
181,6297,87,132,13484
182,6304,92,142,13462
183,6306,101,160,13433
184,6302,125,168,13405
185,6323,123,186,13368
186,6312,142,195,13351
187,6304,144,214,13338
188,6296,151,225,13328
189,6283,174,230,13313
190,6257,185,251,13307
191,6219,190,283,13308
192,6192,203,296,13309
193,6161,222,305,13312
194,6131,229,332,13308
195,6092,234,361,13313
196,6037,259,382,13322
197,5985,284,390,13341
198,5934,293,415,13358
199,5865,324,426,13385
200,5794,342,462,13402
201,5741,348,494,13417
202,5668,349,552,13431
203,5577,381,586,13456
204,5506,394,621,13479
205,5414,426,642,13518
206,5288,467,677,13568
207,5189,479,715,13617
208,5110,454,760,13676
209,5019,457,789,13735
210,4902,486,805,13807
211,4772,511,849,13868
212,4672,480,917,13931
213,4552,515,919,14014
214,4439,529,926,14106
215,4325,537,976,14162
216,4229,536,988,14247
217,4120,554,997,14329
218,3984,578,1015,14423
219,3879,563,1052,14506
220,3796,548,1059,14597
221,3671,556,1091,14682
222,3581,541,1107,14771
223,3487,534,1099,14880
224,3387,546,1088,14979
225,3342,497,1092,15069
226,3277,482,1087,15154
227,3196,475,1099,15230
228,3155,458,1080,15307
229,3074,452,1053,15421
230,3001,453,1045,15501
231,2944,446,1016,15594
232,2897,435,1017,15651
233,2856,417,984,15743
234,2803,406,990,15801
235,2782,386,992,15840
236,2770,395,944,15891
237,2734,386,927,15953
238,2723,361,906,16010
239,2717,349,891,16043
240,2726,323,857,16094
241,2717,300,844,16139
242,2689,321,801,16189
243,2667,326,772,16235
244,2682,295,773,16250
245,2663,293,750,16294
246,2645,300,720,16335
247,2642,292,689,16377
248,2654,279,668,16399
249,2659,284,635,16422
250,2681,269,604,16446
251,2698,263,599,16440
252,2708,248,604,16440
253,2747,245,583,16425
254,2782,227,584,16407
255,2803,224,576,16397
256,2812,230,543,16415
257,2825,236,534,16405
258,2856,234,528,16382
259,2889,222,524,16365
260,2917,227,512,16344
261,2948,213,515,16324
262,2965,212,512,16311
263,2993,223,489,16295
264,3026,214,482,16278
265,3063,213,484,16240
266,3111,190,494,16205
267,3160,190,470,16180
268,3197,189,456,16158
269,3234,183,462,16121
270,3242,188,450,16120
271,3264,185,443,16108
272,3300,184,434,16082
273,3323,189,425,16063
274,3353,198,422,16027
275,3435,181,411,15973
276,3482,189,410,15919
277,3533,185,402,15880
278,3579,182,402,15837
279,3629,169,401,15801
280,3686,166,386,15762
281,3723,173,371,15733
282,3760,178,360,15702
283,3784,183,370,15663
284,3809,205,347,15639
285,3835,202,349,15614
286,3844,202,372,15582
287,3860,200,383,15557
288,3879,213,386,15522
289,3891,231,393,15485
290,3906,222,410,15462
291,3921,224,404,15451
292,3952,238,407,15403
293,3970,236,394,15400
294,3992,239,407,15362
295,4007,233,421,15339
296,4016,238,445,15301
297,4014,261,443,15282
298,4021,261,459,15259
299,4050,254,466,15230
300,4073,241,460,15226
301,4089,239,479,15193
302,4099,249,499,15153
303,4104,253,502,15141
304,4121,248,506,15125
305,4110,254,528,15108
306,4117,242,551,15090
307,4114,268,541,15077
308,4114,274,543,15069
309,4118,281,543,15058
310,4103,281,552,15064
311,4127,280,574,15019
312,4123,286,570,15021
313,4123,307,558,15012
314,4123,322,557,14998
315,4106,307,584,15003
316,4084,316,588,15012
317,4085,325,597,14993
318,4083,333,609,14975
319,4090,320,629,14961
320,4084,317,647,14952
321,4083,325,650,14942
322,4087,339,647,14927
323,4102,315,670,14913
324,4086,321,667,14926
325,4093,328,657,14922
326,4115,336,642,14907
327,4089,350,646,14915
328,4076,360,661,14903
329,4045,370,662,14923
330,4027,387,659,14927
331,4024,370,683,14923
332,4005,371,700,14924
333,3999,382,700,14919
334,4006,391,700,14903
335,4030,350,723,14897
336,4013,354,730,14903
337,4009,364,729,14898
338,3983,386,734,14897
339,3962,388,749,14901
340,3947,391,755,14907
341,3947,378,765,14910
342,3931,385,737,14947
343,3931,378,741,14950
344,3916,399,731,14954
345,3903,386,756,14955
346,3900,368,795,14937
347,3892,368,793,14947
348,3864,397,785,14954
349,3860,399,786,14955
350,3842,399,779,14980
351,3812,410,788,14990
352,3808,402,784,15006
353,3793,402,811,14994
354,3763,424,799,15014
355,3753,415,814,15018
356,3730,424,814,15032
357,3714,434,832,15020
358,3707,421,839,15033
359,3688,405,874,15033
360,3685,398,873,15044
361,3672,403,866,15059
362,3630,414,857,15099
363,3585,430,848,15137
364,3568,417,858,15157
365,3556,409,852,15183
366,3528,418,863,15191
367,3492,428,852,15228
368,3498,414,857,15231
369,3492,410,840,15258
370,3465,404,842,15289
371,3453,409,855,15283
372,3436,377,883,15304
373,3426,375,860,15339
374,3419,380,831,15370
375,3404,381,844,15371
376,3392,388,819,15401
377,3395,374,822,15409
378,3396,361,826,15417
379,3395,364,809,15432
380,3371,370,795,15464
381,3380,361,803,15456
382,3360,369,806,15465
383,3376,363,803,15458
384,3373,372,797,15458
385,3382,368,787,15463
386,3384,364,798,15454
387,3365,370,776,15489
388,3387,352,782,15479
389,3406,342,773,15479
390,3402,365,767,15466
391,3421,344,769,15466
392,3408,356,761,15475
393,3389,351,771,15489
394,3394,332,775,15499
395,3414,330,764,15492
396,3429,327,745,15499
397,3421,354,728,15497
398,3457,341,724,15478
399,3462,326,726,15486
400,3465,337,730,15468
401,3487,330,736,15447
402,3480,316,747,15457
403,3472,331,747,15450
404,3469,339,732,15460
405,3463,327,729,15481
406,3455,340,711,15494
407,3436,363,709,15492
408,3432,363,729,15476
409,3458,335,735,15472
410,3446,347,719,15488
411,3469,349,692,15490
412,3468,331,688,15513
413,3487,317,689,15507
414,3501,305,677,15517
415,3515,306,661,15518
416,3524,301,641,15534
417,3536,291,649,15524
418,3561,279,643,15517
419,3573,285,651,15491
420,3580,278,642,15500
421,3603,279,627,15491
422,3619,273,624,15484
423,3615,293,629,15463
424,3655,290,609,15446
425,3658,294,593,15455
426,3682,283,605,15430
427,3683,295,601,15421
428,3698,292,598,15412
429,3717,299,608,15376
430,3724,308,595,15373
431,3733,310,604,15353
432,3753,317,600,15330
433,3755,313,621,15311
434,3766,297,623,15314
435,3774,296,645,15285
436,3785,292,636,15287
437,3791,301,635,15273
438,3788,300,647,15265
439,3769,328,649,15254
440,3784,321,649,15246
441,3770,317,661,15252
442,3764,326,652,15258
443,3731,340,646,15283
444,3756,335,646,15263
445,3739,341,650,15270
446,3745,339,664,15252
447,3738,346,673,15243
448,3730,348,673,15249
449,3739,313,694,15254
450,3743,322,698,15237
451,3751,318,688,15243
452,3778,304,701,15217
453,3778,314,692,15216
454,3779,328,702,15191
455,3764,338,699,15199
456,3742,343,698,15217
457,3732,366,693,15209
458,3727,378,703,15192
459,3714,377,728,15181
460,3698,372,751,15179
461,3664,391,754,15191
462,3639,408,755,15198
463,3619,406,756,15219
464,3580,402,769,15249
465,3558,412,769,15261
466,3550,410,780,15260
467,3528,422,773,15277
468,3520,395,799,15286
469,3507,395,791,15307
470,3499,390,787,15324
471,3464,402,800,15334
472,3441,381,794,15384
473,3440,369,802,15389
474,3399,374,805,15422
475,3362,382,781,15475
476,3362,367,781,15490
477,3364,353,787,15496
478,3352,360,772,15516
479,3364,350,776,15510
480,3371,330,777,15522
481,3368,322,768,15542
482,3347,331,763,15559
483,3347,329,765,15559
484,3310,373,726,15591
485,3321,344,733,15602
486,3339,337,736,15588
487,3361,331,720,15588
488,3376,309,722,15593
489,3385,326,708,15581
490,3397,297,718,15588
491,3406,299,708,15587
492,3391,307,706,15596
493,3392,300,695,15613
494,3372,306,702,15620
495,3380,303,680,15637
496,3407,294,677,15622
497,3409,288,678,15625
498,3426,284,678,15612
499,3447,296,640,15617
500,3466,300,615,15619
501,3474,312,611,15603
502,3485,299,621,15595
503,3501,280,614,15605
504,3513,295,598,15594
505,3523,288,596,15593
506,3538,279,607,15576
507,3556,257,632,15555
508,3567,257,613,15563
509,3569,278,607,15546
510,3614,258,609,15519
511,3630,265,605,15500
512,3647,276,599,15478
513,3666,277,597,15460
514,3689,278,587,15446
515,3698,286,575,15441
516,3724,271,586,15419
517,3740,278,580,15402
518,3752,293,581,15374
519,3779,288,576,15357
520,3801,291,586,15322
521,3804,298,584,15314
522,3823,287,579,15311
523,3843,289,574,15294
524,3860,305,563,15272
525,3868,293,586,15253
526,3891,295,578,15236
527,3888,293,596,15223
528,3887,302,590,15221
529,3912,302,577,15209
530,3946,292,599,15163
531,3973,285,610,15132
532,3989,289,610,15112
533,3978,303,622,15097
534,3962,318,618,15102
535,3964,338,621,15077
536,3967,340,645,15048
537,3952,362,636,15050
538,3979,342,651,15028
539,3948,361,664,15027
540,3935,356,677,15032
541,3939,353,689,15019
542,3929,349,695,15027
543,3938,347,703,15012
544,3918,344,700,15038
545,3911,359,703,15027
546,3898,366,693,15043
547,3888,351,709,15052
548,3870,357,725,15048
549,3857,357,710,15076
550,3834,378,700,15088
551,3844,370,717,15069
552,3836,376,740,15048
553,3841,361,760,15038
554,3836,368,754,15042
555,3810,392,740,15058
556,3801,395,758,15046
557,3812,367,776,15045
558,3795,350,781,15074
559,3793,357,749,15101
560,3760,389,739,15112
561,3773,391,752,15084
562,3786,392,738,15084
563,3779,379,743,15099
564,3769,377,734,15120
565,3783,362,754,15101
566,3787,365,745,15103
567,3769,355,760,15116
568,3764,349,767,15120
569,3761,340,773,15126
570,3732,354,760,15154
571,3705,340,784,15171
572,3689,338,766,15207
573,3680,344,762,15214
574,3686,342,771,15201
575,3671,377,752,15200
576,3662,355,776,15207
577,3672,354,780,15194
578,3660,365,770,15205
579,3647,378,742,15233
580,3621,390,727,15262
581,3621,390,734,15255
582,3625,375,740,15260
583,3614,381,763,15242
584,3608,389,748,15255
585,3584,380,775,15261
586,3592,362,772,15274
587,3588,346,777,15289
588,3592,358,728,15322
589,3599,354,728,15319
590,3620,349,731,15300
591,3618,352,727,15303
592,3635,358,715,15292
593,3625,365,695,15315
594,3631,349,708,15312
595,3602,367,701,15330
596,3603,378,711,15308
597,3600,379,719,15302
598,3598,367,738,15297
599,3578,389,735,15298
600,3605,369,760,15266
601,3593,367,755,15285
602,3583,367,759,15291
603,3577,356,756,15311
604,3584,342,763,15311
605,3573,362,745,15320
606,3570,376,739,15315
607,3580,390,714,15316
608,3587,375,722,15316
609,3584,366,733,15317
610,3586,362,722,15330
611,3588,362,722,15328
612,3581,354,737,15328
613,3599,329,750,15322
614,3592,352,726,15330
615,3628,351,713,15308
616,3615,360,711,15314
617,3619,355,714,15312
618,3619,354,731,15296
619,3616,356,722,15306
620,3620,345,716,15319
621,3620,340,717,15323
622,3638,333,709,15320
623,3662,335,730,15273
624,3683,331,723,15263
625,3689,316,731,15264
626,3719,297,724,15260
627,3731,313,718,15238
628,3742,308,707,15243
629,3745,313,695,15247
630,3721,338,687,15254
631,3733,333,698,15236
632,3732,350,699,15219
633,3731,368,691,15210
634,3703,372,709,15216
635,3710,380,691,15219
636,3717,376,704,15203
637,3704,365,715,15216
638,3727,356,723,15194
639,3718,353,722,15207
640,3726,355,709,15210
641,3722,358,719,15201
642,3709,360,715,15216
643,3721,351,732,15196
644,3717,370,723,15190
645,3699,367,741,15193
646,3695,359,755,15191
647,3692,357,753,15198
648,3694,352,756,15198
649,3669,376,760,15195
650,3659,397,734,15210
651,3644,397,736,15223
652,3647,382,753,15218
653,3633,390,758,15219
654,3622,401,767,15210
655,3604,410,776,15210
656,3610,379,808,15203
657,3583,400,776,15241
658,3584,377,804,15235
659,3580,391,793,15236
660,3606,378,791,15225
661,3599,387,801,15213
662,3599,388,793,15220
663,3575,402,783,15240
664,3588,383,808,15221
665,3612,387,801,15200
666,3598,399,798,15205
667,3602,373,809,15216
668,3580,409,784,15227
669,3564,411,795,15230
670,3551,396,797,15256
671,3535,391,825,15249
672,3536,372,809,15283
673,3529,386,807,15278
674,3531,384,804,15281
675,3525,381,798,15296
676,3514,392,806,15288
677,3500,384,808,15308
678,3492,353,799,15356
679,3465,370,787,15378
680,3494,327,820,15359
681,3477,349,808,15366
682,3474,354,805,15367
683,3475,349,799,15377
684,3463,360,773,15404
685,3473,343,769,15415
686,3494,310,780,15416
687,3519,313,761,15407
688,3505,330,748,15417
689,3505,340,740,15415
690,3501,342,741,15416
691,3508,347,742,15403
692,3512,372,751,15365
693,3498,388,735,15379
694,3506,390,710,15394
695,3513,359,726,15402
696,3518,366,711,15405
697,3534,367,723,15376
698,3569,339,745,15347
699,3585,345,739,15331
700,3592,346,743,15319
701,3600,324,761,15315
702,3604,333,726,15337
703,3596,344,728,15332
704,3611,338,725,15326
705,3612,339,710,15339
706,3635,335,704,15326
707,3647,345,709,15299
708,3631,358,719,15292
709,3643,354,729,15274
710,3650,363,728,15259
711,3645,379,721,15255
712,3636,382,719,15263
713,3631,372,737,15260
714,3627,355,757,15261
715,3618,377,736,15269
716,3602,375,750,15273
717,3577,395,734,15294
718,3566,374,749,15311
719,3583,353,753,15311
720,3588,349,733,15330
721,3594,358,733,15315
722,3608,331,732,15329
723,3619,339,675,15367
724,3619,336,665,15380
725,3633,319,651,15397
726,3636,321,655,15388
727,3635,305,660,15400
728,3647,316,654,15383
729,3650,311,665,15374
730,3654,310,651,15385
