t,S,E,I,R
332,3978,388,663,14971
333,3980,355,692,14973
334,3947,361,705,14987
335,3948,352,718,14982
336,3938,386,705,14971
337,3923,398,690,14989
338,3924,381,708,14987
339,3934,351,732,14983
340,3905,393,736,14966
341,3876,410,739,14975
342,3859,383,775,14983
343,3826,387,789,14998
344,3798,420,762,15020
345,3745,435,792,15028
346,3718,436,800,15046
347,3703,424,838,15035
348,3685,415,842,15058
349,3699,376,857,15068
350,3675,365,854,15106
351,3648,404,842,15106
352,3609,424,850,15117
353,3566,423,852,15159
354,3543,414,858,15185
355,3504,409,903,15184
356,3483,407,919,15191
357,3452,409,920,15219
358,3429,415,917,15239
359,3415,402,910,15273
360,3381,408,926,15285
361,3348,416,939,15297
362,3335,419,922,15324
363,3303,459,887,15351
364,3283,432,895,15390
365,3262,445,884,15409
366,3260,420,893,15427
367,3248,406,912,15434
368,3251,383,887,15479
369,3255,387,867,15491
370,3257,386,837,15520
371,3281,363,800,15556
372,3287,346,800,15567
373,3282,333,816,15569
374,3311,323,796,15570
375,3309,336,767,15588
376,3296,359,736,15609
377,3297,348,714,15641
378,3302,356,720,15622
379,3288,359,730,15623
380,3297,330,746,15627
381,3305,312,750,15633
382,3307,335,737,15621
383,3322,335,733,15610
384,3338,326,749,15587
385,3365,319,749,15567
386,3375,302,727,15596
387,3398,306,725,15571
388,3374,337,704,15585
389,3390,326,717,15567
390,3389,328,695,15588
391,3403,324,694,15579
392,3416,319,693,15572
393,3448,316,685,15551
394,3453,325,667,15555
395,3460,316,677,15547
396,3466,332,685,15517
397,3484,331,685,15500
398,3500,327,704,15469
399,3521,318,686,15475
400,3529,297,692,15482
401,3534,303,688,15475
402,3540,319,662,15479
403,3547,318,662,15473
404,3575,311,658,15456
405,3601,295,640,15464
406,3622,296,623,15459
407,3652,276,622,15450
408,3665,276,602,15457
409,3702,262,592,15444
410,3724,265,590,15421
411,3767,265,590,15378
412,3791,265,587,15357
413,3807,272,592,15329
414,3824,273,589,15314
415,3850,285,594,15271
416,3849,303,588,15260
417,3842,323,591,15244
418,3863,314,590,15233
419,3880,307,596,15217
420,3880,301,602,15217
421,3894,303,594,15209
422,3889,291,594,15226
423,3898,310,582,15210
424,3905,309,596,15190
425,3901,313,608,15178
426,3870,326,617,15187
427,3880,326,638,15156
428,3872,328,650,15150
429,3890,312,642,15156
430,3896,324,624,15156
431,3913,309,624,15154
432,3895,328,626,15151
433,3895,320,641,15144
434,3880,326,632,15162
435,3881,337,628,15154
436,3880,341,635,15144
437,3896,326,647,15131
438,3877,325,636,15162
439,3897,322,636,15145
440,3889,340,637,15134
441,3904,342,640,15114
442,3905,340,666,15089
443,3884,330,679,15107
444,3861,346,678,15115
445,3855,344,689,15112
446,3843,353,694,15110
447,3838,356,706,15100
448,3840,351,689,15120
449,3817,365,696,15122
450,3782,359,729,15130
451,3803,367,716,15114
452,3789,383,714,15114
453,3780,379,740,15101
454,3775,373,738,15114
455,3755,390,734,15121
456,3727,401,732,15140
457,3714,389,753,15144
458,3703,383,758,15156
459,3666,393,761,15180
460,3656,394,754,15196
461,3650,374,765,15211
462,3647,346,778,15229
463,3647,352,770,15231
464,3601,375,768,15256
465,3581,392,744,15283
466,3564,394,748,15294
467,3583,359,767,15291
468,3560,363,761,15316
469,3556,365,759,15320
470,3538,351,769,15342
471,3503,380,760,15357
472,3497,382,756,15365
473,3490,389,760,15361
474,3486,386,757,15371
475,3483,372,748,15397
476,3485,383,741,15391
477,3498,382,736,15384
478,3489,347,762,15402
479,3491,354,736,15419
480,3491,337,745,15427
481,3488,345,741,15426
482,3490,355,719,15436
483,3480,362,714,15444
484,3473,348,741,15438
485,3493,350,736,15421
486,3502,359,707,15432
487,3499,358,711,15432
488,3512,341,729,15418
489,3521,347,714,15418
490,3502,376,715,15407
491,3495,358,727,15420
492,3487,359,724,15430
493,3486,359,718,15437
494,3498,329,731,15442
495,3494,325,715,15466
496,3495,312,728,15465
497,3492,322,708,15478
498,3489,333,687,15491
499,3481,336,691,15492
500,3483,335,692,15490
501,3464,346,682,15508
502,3483,338,677,15502
503,3494,321,691,15494
504,3498,322,694,15486
505,3517,323,682,15478
506,3535,309,675,15481
507,3535,305,691,15469
508,3540,299,701,15460
509,3529,326,695,15450
510,3528,320,706,15446
511,3509,324,712,15455
512,3519,322,712,15447
513,3536,329,702,15433
514,3547,331,713,15409
515,3572,320,708,15400
516,3604,303,715,15378
517,3595,316,713,15376
518,3582,345,713,15360
519,3598,323,730,15349
520,3561,329,724,15386
521,3568,335,711,15386
522,3556,348,691,15405
523,3563,341,691,15405
524,3571,321,706,15402
525,3568,329,691,15412
526,3572,347,676,15405
527,3583,340,682,15395
528,3572,338,692,15398
529,3555,340,698,15407
530,3532,361,693,15414
531,3528,346,731,15395
532,3506,338,735,15421
533,3518,327,744,15411
534,3507,351,732,15410
535,3515,345,722,15418
536,3527,340,722,15411
537,3520,352,712,15416
538,3528,358,697,15417
539,3545,342,690,15423
540,3539,321,694,15446
541,3557,307,691,15445
542,3552,312,677,15459
543,3542,315,685,15458
544,3538,336,662,15464
545,3563,326,669,15442
546,3589,327,678,15406
547,3598,324,670,15408
548,3601,324,681,15394
549,3601,325,686,15388
550,3618,333,666,15383
551,3626,328,670,15376
552,3626,342,653,15379
553,3627,362,649,15362
554,3643,328,673,15356
555,3633,341,667,15359
556,3624,333,663,15380
557,3626,312,683,15379
558,3616,334,682,15368
559,3630,317,681,15372
560,3616,319,699,15366
561,3596,337,674,15393
562,3634,319,671,15376
563,3642,325,666,15367
564,3651,308,662,15379
565,3642,321,662,15375
566,3657,326,663,15354
567,3652,327,672,15349
568,3639,347,655,15359
569,3656,338,650,15356
570,3650,341,674,15335
571,3654,335,655,15356
572,3650,326,670,15354
573,3661,325,671,15343
574,3675,326,678,15321
575,3695,332,663,15310
576,3704,317,656,15323
577,3720,305,641,15334
578,3709,314,649,15328
579,3746,316,649,15289
580,3755,315,647,15283
581,3789,321,652,15238
582,3788,349,658,15205
583,3800,330,676,15194
584,3814,331,663,15192
585,3808,325,654,15213
586,3822,307,687,15184
587,3841,323,664,15172
588,3822,329,672,15177
589,3837,319,683,15161
590,3851,310,682,15157
591,3844,337,669,15150
592,3841,349,657,15153
593,3858,342,677,15123
594,3813,383,672,15132
595,3828,374,680,15118
596,3841,356,703,15100
597,3836,350,708,15106
598,3834,351,713,15102
599,3833,375,696,15096
600,3843,358,719,15080
601,3857,363,711,15069
602,3849,341,725,15085
603,3856,353,727,15064
604,3854,371,734,15041
605,3852,347,756,15045
606,3841,359,777,15023
607,3837,357,777,15029
608,3810,378,772,15040
609,3781,380,785,15054
610,3778,379,779,15064
611,3784,379,791,15046
612,3793,360,787,15060
613,3760,396,760,15084
614,3730,398,786,15086
615,3705,407,770,15118
616,3713,372,788,15127
617,3704,384,790,15122
618,3691,373,800,15136
619,3693,355,803,15149
620,3672,390,785,15153
621,3669,383,804,15144
622,3638,395,772,15195
623,3624,387,795,15194
624,3594,400,800,15206
625,3582,402,788,15228
626,3576,405,800,15219
627,3567,409,787,15237
628,3556,400,776,15268
629,3562,386,807,15245
630,3538,410,771,15281
631,3536,386,780,15298
632,3531,378,785,15306
633,3526,359,782,15333
634,3521,389,769,15321
635,3508,388,785,15319
636,3508,380,765,15347
637,3517,370,784,15329
638,3496,363,797,15344
639,3505,360,762,15373
640,3486,364,750,15400
641,3497,355,752,15396
642,3496,350,757,15397
643,3534,323,758,15385
644,3547,315,760,15378
645,3562,309,749,15380
646,3547,329,746,15378
647,3538,360,721,15381
648,3567,339,710,15384
649,3576,339,705,15380
650,3602,329,707,15362
651,3620,321,705,15354
652,3618,332,694,15356
653,3631,337,695,15337
654,3635,335,698,15332
655,3652,331,708,15309
656,3672,328,698,15302
657,3697,323,698,15282
658,3683,346,689,15282
659,3677,344,695,15284
660,3663,349,699,15289
661,3671,342,691,15296
662,3683,343,686,15288
663,3692,338,692,15278
664,3715,332,711,15242
665,3720,346,700,15234
666,3708,342,703,15247
667,3693,348,729,15230
668,3682,344,738,15236
669,3685,340,731,15244
670,3668,360,737,15235
671,3643,365,736,15256
672,3649,360,736,15255
673,3648,348,741,15263
674,3641,359,716,15284
675,3643,351,697,15309
676,3666,336,710,15288
677,3668,324,719,15289
678,3680,316,716,15288
679,3667,335,702,15296
680,3659,330,695,15316
681,3662,321,719,15298
682,3671,333,701,15295
683,3670,346,690,15294
684,3693,337,689,15281
685,3683,329,713,15275
686,3653,359,711,15277
687,3651,355,694,15300
688,3666,346,685,15303
689,3666,324,700,15310
690,3665,322,710,15303
691,3654,335,704,15307
692,3677,344,693,15286
693,3684,333,689,15294
694,3682,334,693,15291
695,3674,322,713,15291
696,3685,321,712,15282
697,3686,346,705,15263
698,3691,331,716,15262
699,3698,340,722,15240
700,3717,337,700,15246
701,3708,321,707,15264
702,3686,326,710,15278
703,3692,317,690,15301
704,3695,306,678,15321
705,3705,294,690,15311
706,3688,311,695,15306
707,3705,318,673,15304
708,3709,325,669,15297
709,3715,320,680,15285
710,3710,332,677,15281
711,3705,341,671,15283
712,3694,352,670,15284
713,3691,360,671,15278
714,3682,348,671,15299
715,3714,337,680,15269
716,3714,332,694,15260
717,3702,334,687,15277
718,3712,333,690,15265
719,3717,336,688,15259
720,3709,348,682,15261
721,3675,343,714,15268
722,3663,367,695,15275
723,3657,351,697,15295
724,3638,354,712,15296
725,3638,365,700,15297
726,3626,368,691,15315
727,3634,356,713,15297
728,3628,332,723,15317
729,3606,339,738,15317
730,3587,342,741,15330
