t,S,E,I,R
272,3589,236,469,15706
273,3621,225,461,15693
274,3640,232,464,15664
275,3652,221,467,15660
276,3689,235,443,15633
277,3712,214,456,15618
278,3733,210,465,15592
279,3767,213,453,15567
280,3805,216,455,15524
281,3843,194,458,15505
282,3857,198,458,15487
283,3864,210,472,15454
284,3907,205,453,15435
285,3928,234,446,15392
286,3972,233,448,15347
287,3988,233,439,15340
288,3999,236,452,15313
289,4014,250,450,15286
290,4026,248,451,15275
291,4034,254,469,15243
292,4047,250,487,15216
293,4051,264,495,15190
294,4061,258,508,15173
295,4062,281,499,15158
296,4062,288,507,15143
297,4073,271,526,15130
298,4073,280,534,15113
299,4080,290,534,15096
300,4077,290,532,15101
301,4107,288,532,15073
302,4100,302,528,15070
303,4113,279,559,15049
304,4114,300,553,15033
305,4114,302,566,15018
306,4113,302,568,15017
307,4117,297,579,15007
308,4098,303,578,15021
309,4103,283,602,15012
310,4096,288,585,15031
311,4091,314,569,15026
312,4091,291,596,15022
313,4069,319,575,15037
314,4079,310,596,15015
315,4077,319,596,15008
316,4085,310,578,15027
317,4096,309,588,15007
318,4109,305,593,14993
319,4106,307,617,14970
320,4090,328,611,14971
321,4074,344,624,14958
322,4058,317,624,15001
323,4043,333,611,15013
324,4036,328,619,15017
325,4020,349,638,14993
326,4024,343,662,14971
327,4021,332,683,14964
328,4021,345,682,14952
329,4004,346,681,14969
330,3963,359,708,14970
331,3960,351,704,14985
332,3936,366,711,14987
333,3930,375,697,14998
334,3916,383,701,15000
335,3926,350,719,15005
336,3910,360,712,15018
337,3890,362,705,15043
338,3890,349,703,15058
339,3877,344,713,15066
340,3869,355,709,15067
341,3834,375,700,15091
342,3829,369,684,15118
343,3827,380,688,15105
344,3832,370,700,15098
345,3859,349,695,15097
346,3825,369,684,15122
347,3836,339,707,15118
348,3811,353,706,15130
349,3795,369,717,15119
350,3800,356,735,15109
351,3771,379,740,15110
352,3776,361,758,15105
353,3788,361,732,15119
354,3764,370,741,15125
355,3761,349,764,15126
356,3744,365,763,15128
357,3726,379,760,15135
358,3719,388,756,15137
359,3700,395,746,15159
360,3686,382,754,15178
361,3664,388,753,15195
362,3651,393,748,15208
363,3625,400,749,15226
364,3642,368,743,15247
365,3626,376,747,15251
366,3623,365,740,15272
367,3584,382,758,15276
368,3593,364,755,15288
369,3576,356,756,15312
370,3553,372,738,15337
371,3564,367,724,15345
372,3560,346,758,15336
373,3564,333,745,15358
374,3553,340,725,15382
375,3542,346,737,15375
376,3537,350,739,15374
377,3518,366,747,15369
378,3485,381,747,15387
379,3492,375,738,15395
380,3494,375,743,15388
381,3492,348,746,15414
382,3500,328,747,15425
383,3488,335,734,15443
384,3488,334,745,15433
385,3498,331,758,15413
386,3491,335,752,15422
387,3476,348,749,15427
388,3467,340,758,15435
389,3467,335,759,15439
390,3447,340,755,15458
391,3457,319,730,15494
392,3485,308,724,15483
393,3498,313,711,15478
394,3490,333,716,15461
395,3462,355,712,15471
396,3479,358,692,15471
397,3481,341,700,15478
398,3481,325,719,15475
399,3496,339,699,15466
400,3489,349,680,15482
401,3514,326,686,15474
402,3520,323,677,15480
403,3515,330,657,15498
404,3539,326,644,15491
405,3545,303,682,15470
406,3547,284,667,15502
407,3570,279,664,15487
408,3570,300,653,15477
409,3569,312,638,15481
410,3585,304,631,15480
411,3595,314,618,15473
412,3603,320,621,15456
413,3622,327,616,15435
414,3635,308,621,15436
415,3654,294,634,15418
416,3671,303,617,15409
417,3657,312,602,15429
418,3654,302,611,15433
419,3668,295,624,15413
420,3670,279,624,15427
421,3660,295,625,15420
422,3682,289,619,15410
423,3705,299,597,15399
424,3722,310,594,15374
425,3736,318,589,15357
426,3737,308,613,15342
427,3749,309,599,15343
428,3757,302,607,15334
429,3795,309,602,15294
430,3809,295,618,15278
431,3833,310,594,15263
432,3830,318,605,15247
433,3823,303,618,15256
434,3805,308,634,15253
435,3783,329,640,15248
436,3781,343,636,15240
437,3780,333,649,15238
438,3779,338,665,15218
439,3767,327,685,15221
440,3759,343,685,15213
441,3746,355,678,15221
442,3731,345,688,15236
443,3716,346,694,15244
444,3701,361,684,15254
445,3694,365,694,15247
446,3691,357,720,15232
447,3680,369,733,15218
448,3660,373,729,15238
449,3669,336,755,15240
450,3659,358,748,15235
451,3652,359,738,15251
452,3636,359,742,15263
453,3614,351,738,15297
454,3584,381,737,15298
455,3586,350,759,15305
456,3590,346,762,15302
457,3582,342,772,15304
458,3552,346,756,15346
459,3556,348,737,15359
460,3529,353,750,15368
461,3526,348,762,15364
462,3528,353,757,15362
463,3523,363,729,15385
464,3510,335,745,15410
465,3528,329,729,15414
466,3516,330,723,15431
467,3510,320,716,15454
468,3500,332,724,15444
469,3506,333,712,15449
470,3510,322,728,15440
471,3480,326,746,15448
472,3491,324,738,15447
473,3475,344,733,15448
474,3443,366,734,15457
475,3439,362,737,15462
476,3437,380,703,15480
477,3447,340,720,15493
478,3412,352,712,15524
479,3381,360,723,15536
480,3391,356,709,15544
481,3393,351,709,15547
482,3373,375,701,15551
483,3369,365,703,15563
484,3380,350,712,15558
485,3391,327,697,15585
486,3406,328,694,15572
487,3421,316,695,15568
488,3438,307,693,15562
489,3450,310,684,15556
490,3474,306,691,15529
491,3479,321,695,15505
492,3479,319,679,15523
493,3518,291,666,15525
494,3530,297,662,15511
495,3532,301,656,15511
496,3545,314,644,15497
497,3536,335,653,15476
498,3560,298,654,15488
499,3553,310,658,15479
500,3557,308,663,15472
501,3540,331,647,15482
502,3534,331,643,15492
503,3559,328,640,15473
504,3547,326,657,15470
505,3575,317,649,15459
506,3590,306,655,15449
507,3617,308,633,15442
508,3626,308,628,15438
509,3652,293,629,15426
510,3671,278,642,15409
511,3657,285,652,15406
512,3655,305,626,15414
513,3633,304,624,15439
514,3644,311,616,15429
515,3642,286,648,15424
516,3671,290,647,15392
517,3692,286,654,15368
518,3693,293,640,15374
519,3685,303,644,15368
520,3677,317,632,15374
521,3679,305,630,15386
522,3674,300,645,15381
523,3689,291,646,15374
524,3700,297,649,15354
525,3698,301,648,15353
526,3710,318,623,15349
527,3699,338,632,15331
528,3727,314,645,15314
529,3734,310,640,15316
530,3729,316,635,15320
531,3727,317,635,15321
532,3703,331,634,15332
533,3691,333,634,15342
534,3656,334,664,15346
535,3659,340,657,15344
536,3665,324,667,15344
537,3690,312,687,15311
538,3678,335,659,15328
539,3674,337,654,15335
540,3687,352,650,15311
541,3695,334,675,15296
542,3698,329,682,15291
543,3717,313,695,15275
544,3722,318,706,15254
545,3726,308,696,15270
546,3713,323,683,15281
547,3687,339,688,15286
548,3678,359,689,15274
549,3678,370,690,15262
550,3671,377,697,15255
551,3674,358,712,15256
552,3648,375,724,15253
553,3657,363,718,15262
554,3652,374,729,15245
555,3636,361,753,15250
556,3608,374,742,15276
557,3597,373,761,15269
558,3578,382,762,15278
559,3560,386,759,15295
560,3544,393,759,15304
561,3544,391,753,15312
562,3519,403,754,15324
563,3513,387,771,15329
564,3517,385,756,15342
565,3527,364,752,15357
566,3513,368,749,15370
567,3519,348,744,15389
568,3530,348,741,15381
569,3523,337,756,15384
570,3523,347,750,15380
571,3525,351,733,15391
572,3556,342,729,15373
573,3536,351,733,15380
574,3511,361,743,15385
575,3532,358,726,15384
576,3539,335,743,15383
577,3538,328,742,15392
578,3561,324,710,15405
579,3558,324,710,15408
580,3559,334,722,15385
581,3546,330,731,15393
582,3558,332,720,15390
583,3565,337,696,15402
584,3573,351,699,15377
585,3575,347,724,15354
586,3581,356,714,15349
587,3580,354,738,15328
588,3566,347,741,15346
589,3556,352,732,15360
590,3561,353,726,15360
591,3560,350,727,15363
592,3572,345,723,15360
593,3570,336,738,15356
594,3574,345,724,15357
595,3582,333,720,15365
596,3554,354,707,15385
597,3564,346,712,15378
598,3559,341,717,15383
599,3559,348,705,15388
600,3565,335,705,15395
601,3558,352,689,15401
602,3570,345,687,15398
603,3587,350,680,15383
604,3594,336,693,15377
605,3585,361,684,15370
606,3589,339,702,15370
607,3583,343,711,15363
608,3567,347,727,15359
609,3580,357,717,15346
610,3583,341,744,15332
611,3590,342,743,15325
612,3599,318,743,15340
613,3598,341,725,15336
614,3583,345,723,15349
615,3572,347,728,15353
616,3584,362,700,15354
617,3592,374,707,15327
618,3582,384,708,15326
619,3594,369,710,15327
620,3578,380,721,15321
621,3566,383,716,15335
622,3574,353,714,15359
623,3579,350,699,15372
624,3576,359,686,15379
625,3583,373,676,15368
626,3614,332,703,15351
627,3617,337,700,15346
628,3610,361,697,15332
629,3620,346,694,15340
630,3645,332,706,15317
631,3640,338,688,15334
632,3659,333,674,15334
633,3656,342,664,15338
634,3666,336,678,15320
635,3662,349,667,15322
636,3678,348,665,15309
637,3694,331,700,15275
638,3712,317,714,15257
639,3704,322,722,15252
640,3704,349,700,15247
641,3722,363,676,15239
642,3729,368,667,15236
643,3734,351,692,15223
644,3718,335,711,15236
645,3710,327,722,15241
646,3711,326,732,15231
647,3697,340,731,15232
648,3674,359,725,15242
649,3667,347,731,15255
650,3641,365,715,15279
651,3644,353,712,15291
652,3643,345,709,15303
653,3648,334,723,15295
654,3641,336,714,15309
655,3652,326,726,15296
656,3650,318,709,15323
657,3658,320,693,15329
658,3686,316,668,15330
659,3708,323,664,15305
660,3717,325,676,15282
661,3733,314,703,15250
662,3739,319,678,15264
663,3722,347,678,15253
664,3695,353,687,15265
665,3701,344,690,15265
666,3705,326,713,15256
667,3703,336,715,15246
668,3708,331,713,15248
669,3711,326,708,15255
670,3706,346,706,15242
671,3696,353,691,15260
672,3703,340,700,15257
673,3695,333,696,15276
674,3697,343,679,15281
675,3690,357,660,15293
676,3700,350,674,15276
677,3683,364,649,15304
678,3704,343,664,15289
679,3711,331,672,15286
680,3711,331,675,15283
681,3709,327,678,15286
682,3735,311,681,15273
683,3748,295,688,15269
684,3733,327,666,15274
685,3772,310,680,15238
686,3766,324,662,15248
687,3763,330,654,15253
688,3769,342,657,15232
689,3777,349,640,15234
690,3777,332,642,15249
691,3777,334,642,15247
692,3791,343,640,15226
693,3817,332,634,15217
694,3802,332,665,15201
695,3823,328,673,15176
696,3849,330,677,15144
697,3843,336,684,15137
698,3861,325,681,15133
699,3859,330,700,15111
700,3851,357,699,15093
701,3837,374,687,15102
702,3836,350,697,15117
703,3811,353,706,15130
704,3787,368,712,15133
705,3768,379,719,15134
706,3740,382,726,15152
707,3725,381,718,15176
708,3692,391,722,15195
709,3680,376,744,15200
710,3699,360,762,15179
711,3677,368,763,15192
712,3659,367,757,15217
713,3630,359,748,15263
714,3625,356,744,15275
715,3635,325,771,15269
716,3634,319,771,15276
717,3596,333,782,15289
718,3579,351,762,15308
719,3541,369,778,15312
720,3548,361,798,15293
721,3522,383,786,15309
722,3527,391,770,15312
723,3504,394,764,15338
724,3485,381,780,15354
725,3476,374,800,15350
726,3471,376,775,15378
727,3467,367,787,15379
728,3469,358,796,15377
729,3459,355,795,15391
730,3461,361,798,15380
