t,S,E,I,R
237,2846,288,728,16138
238,2837,296,704,16163
239,2839,285,695,16181
240,2840,289,670,16201
241,2866,265,658,16211
242,2861,266,632,16241
243,2897,249,616,16238
244,2908,224,596,16272
245,2929,221,581,16269
246,2939,221,561,16279
247,2948,222,560,16270
248,2963,218,555,16264
249,2962,233,535,16270
250,2980,238,520,16262
251,3000,217,524,16259
252,3046,211,519,16224
253,3068,209,491,16232
254,3098,206,481,16215
255,3103,220,460,16217
256,3138,216,466,16180
257,3156,231,451,16162
258,3180,221,452,16147
259,3221,211,452,16116
260,3241,207,462,16090
261,3267,209,459,16065
262,3269,234,449,16048
263,3327,204,452,16017
264,3359,200,455,15986
265,3387,204,440,15969
266,3416,200,434,15950
267,3438,204,429,15929
268,3458,201,433,15908
269,3490,195,434,15881
270,3531,196,421,15852
271,3555,197,415,15833
272,3556,206,408,15830
273,3599,204,409,15788
274,3633,216,392,15759
275,3660,214,390,15736
276,3678,221,374,15727
277,3708,210,387,15695
278,3722,216,378,15684
279,3764,216,384,15636
280,3800,204,401,15595
281,3822,197,429,15552
282,3840,189,437,15534
283,3846,212,437,15505
284,3836,225,446,15493
285,3857,235,437,15471
286,3889,217,453,15441
287,3895,226,459,15420
288,3910,227,460,15403
289,3934,246,456,15364
290,3951,248,469,15332
291,3990,235,487,15288
292,4000,227,481,15292
293,4022,234,476,15268
294,4039,224,488,15249
295,4015,270,473,15242
296,4032,265,483,15220
297,4058,261,484,15197
298,4049,267,498,15186
299,4078,268,513,15141
300,4090,276,495,15139
301,4091,280,519,15110
302,4111,280,521,15088
303,4118,275,534,15073
304,4121,287,527,15065
305,4134,290,534,15042
306,4152,275,546,15027
307,4159,289,565,14987
308,4151,309,550,14990
309,4122,326,554,14998
310,4119,326,569,14986
311,4108,314,602,14976
312,4130,295,620,14955
313,4137,310,621,14932
314,4138,311,625,14926
315,4125,328,620,14927
316,4121,316,643,14920
317,4109,319,644,14928
318,4095,318,643,14944
319,4073,326,653,14948
320,4058,339,651,14952
321,4038,355,658,14949
322,4015,357,671,14957
323,4008,330,699,14963
324,3989,352,710,14949
325,3956,385,707,14952
326,3948,384,704,14964
327,3930,384,711,14975
328,3906,370,723,15001
329,3908,345,757,14990
330,3905,334,761,15000
331,3869,377,719,15035
332,3875,378,731,15016
333,3853,376,735,15036
334,3838,379,764,15019
335,3807,399,753,15041
336,3764,411,747,15078
337,3740,427,770,15063
338,3705,420,782,15093
339,3660,421,795,15124
340,3635,401,830,15134
341,3629,395,839,15137
342,3631,383,857,15129
343,3607,393,833,15167
344,3591,372,840,15197
345,3574,395,820,15211
346,3578,384,819,15219
347,3578,374,834,15214
348,3563,386,849,15202
349,3534,388,842,15236
350,3524,384,833,15259
351,3508,395,807,15290
352,3472,408,814,15306
353,3447,404,824,15325
354,3451,404,816,15329
355,3433,369,839,15359
356,3400,370,837,15393
357,3386,359,836,15419
358,3357,391,807,15445
359,3364,378,818,15440
360,3341,402,799,15458
361,3310,392,835,15463
362,3312,382,813,15493
363,3291,391,819,15499
364,3295,382,836,15487
365,3275,387,845,15493
366,3274,390,852,15484
367,3260,394,832,15514
368,3254,388,827,15531
369,3228,399,827,15546
370,3226,394,826,15554
371,3207,405,821,15567
372,3202,411,832,15555
373,3183,381,850,15586
374,3182,367,846,15605
375,3158,364,851,15627
376,3181,336,845,15638
377,3164,365,835,15636
378,3161,358,833,15648
379,3166,334,830,15670
380,3172,337,832,15659
381,3179,339,815,15667
382,3186,352,788,15674
383,3179,358,790,15673
384,3201,346,786,15667
385,3198,342,784,15676
386,3208,336,776,15680
387,3213,323,759,15705
388,3229,300,765,15706
389,3262,289,743,15706
390,3253,299,718,15730
391,3252,311,694,15743
392,3271,304,686,15739
393,3282,300,692,15726
394,3283,312,666,15739
395,3302,293,677,15728
396,3305,311,653,15731
397,3315,310,650,15725
398,3343,304,634,15719
399,3358,293,644,15705
400,3362,311,624,15703
401,3380,312,613,15695
402,3414,305,603,15678
403,3432,307,600,15661
404,3449,291,621,15639
405,3465,295,626,15614
406,3461,310,628,15601
407,3483,296,615,15606
408,3501,284,608,15607
409,3518,276,622,15584
410,3523,286,595,15596
411,3563,271,590,15576
412,3565,295,577,15563
413,3576,301,585,15538
414,3568,298,588,15546
415,3581,301,587,15531
416,3619,286,576,15519
417,3656,264,581,15499
418,3654,267,589,15490
419,3663,270,597,15470
420,3692,271,565,15472
421,3709,282,558,15451
422,3744,260,572,15424
423,3762,259,576,15403
424,3774,236,592,15398
425,3784,243,580,15393
426,3814,256,573,15357
427,3816,267,580,15337
428,3847,245,600,15308
429,3845,268,576,15311
430,3864,260,588,15288
431,3858,281,592,15269
432,3882,294,593,15231
433,3883,294,605,15218
434,3895,313,596,15196
435,3891,318,605,15186
436,3888,320,619,15173
437,3891,303,647,15159
438,3869,325,646,15160
439,3871,312,645,15172
440,3870,320,654,15156
441,3866,340,666,15128
442,3856,318,682,15144
443,3865,297,699,15139
444,3866,299,674,15161
445,3858,315,676,15151
446,3847,310,687,15156
447,3847,311,672,15170
448,3831,330,667,15172
449,3825,321,677,15177
450,3815,339,678,15168
451,3802,335,692,15171
452,3772,358,684,15186
453,3768,361,677,15194
454,3757,362,704,15177
455,3745,370,699,15186
456,3743,346,714,15197
457,3701,369,714,15216
458,3690,368,700,15242
459,3700,361,712,15227
460,3701,351,709,15239
461,3715,331,719,15235
462,3699,334,721,15246
463,3681,340,721,15258
464,3681,338,716,15265
465,3667,356,691,15286
466,3646,351,690,15313
467,3658,339,688,15315
468,3676,333,685,15306
469,3662,329,700,15309
470,3636,355,682,15327
471,3628,356,692,15324
472,3628,347,701,15324
473,3616,361,679,15344
474,3595,364,709,15332
475,3592,370,678,15360
476,3575,379,692,15354
477,3587,362,687,15364
478,3605,347,687,15361
479,3588,369,691,15352
480,3615,345,700,15340
481,3569,374,687,15370
482,3540,388,701,15371
483,3525,388,707,15380
484,3550,355,723,15372
485,3536,354,721,15389
486,3526,342,738,15394
487,3523,331,738,15408
488,3519,339,740,15402
489,3528,319,751,15402
490,3495,352,740,15413
491,3511,340,743,15406
492,3491,350,734,15425
493,3464,357,732,15447
494,3460,344,735,15461
495,3435,356,725,15484
496,3456,353,722,15469
497,3455,345,732,15468
498,3444,342,737,15477
499,3423,358,751,15468
500,3411,365,750,15474
501,3416,333,748,15503
502,3395,318,762,15525
503,3382,331,746,15541
504,3383,347,754,15516
505,3399,352,735,15514
506,3404,339,732,15525
507,3423,323,716,15538
508,3439,339,695,15527
509,3450,319,716,15515
510,3447,302,720,15531
511,3458,320,702,15520
512,3457,316,715,15512
513,3469,305,715,15511
514,3492,307,688,15513
515,3510,321,670,15499
516,3514,323,651,15512
517,3533,323,646,15498
518,3514,339,654,15493
519,3529,307,659,15505
520,3518,318,654,15510
521,3521,327,669,15483
522,3503,331,673,15493
523,3506,351,670,15473
524,3520,326,685,15469
525,3523,345,676,15456
526,3537,333,696,15434
527,3558,317,711,15414
528,3576,302,713,15409
529,3545,328,724,15403
530,3535,337,725,15403
531,3517,353,726,15404
532,3527,350,719,15404
533,3522,337,736,15405
534,3494,350,726,15430
535,3495,338,736,15431
536,3507,325,735,15433
537,3492,333,724,15451
538,3497,345,731,15427
539,3497,344,724,15435
540,3509,332,713,15446
541,3510,350,685,15455
542,3525,328,709,15438
543,3534,351,681,15434
544,3563,341,679,15417
545,3565,352,687,15396
546,3573,346,687,15394
547,3560,363,698,15379
548,3541,373,698,15388
549,3544,348,717,15391
550,3552,346,719,15383
551,3542,336,732,15390
552,3544,340,740,15376
553,3538,335,754,15373
554,3519,349,744,15388
555,3517,341,746,15396
556,3517,342,725,15416
557,3515,347,725,15413
558,3515,333,717,15435
559,3523,328,726,15423
560,3521,328,736,15415
561,3506,327,730,15437
562,3496,352,721,15431
563,3518,341,731,15410
564,3515,336,729,15420
565,3506,330,742,15422
566,3503,335,735,15427
567,3491,342,728,15439
568,3513,323,721,15443
569,3539,320,704,15437
570,3536,318,719,15427
571,3542,317,712,15429
572,3534,335,697,15434
573,3519,341,698,15442
574,3534,324,721,15421
575,3537,311,729,15423
576,3549,316,725,15410
577,3542,320,737,15401
578,3545,327,730,15398
579,3538,354,708,15400
580,3538,331,720,15411
581,3546,333,723,15398
582,3549,337,725,15389
583,3537,346,730,15387
584,3529,358,730,15383
585,3550,355,733,15362
586,3532,358,740,15370
587,3527,344,733,15396
588,3506,358,743,15393
589,3519,343,738,15400
590,3498,357,741,15404
591,3495,373,726,15406
592,3494,368,740,15398
593,3499,340,753,15408
594,3486,336,753,15425
595,3510,322,733,15435
596,3535,305,724,15436
597,3524,324,720,15432
598,3539,335,719,15407
599,3550,345,703,15402
600,3551,346,712,15391
601,3589,329,719,15363
602,3613,345,694,15348
603,3634,348,701,15317
604,3664,332,705,15299
605,3664,331,704,15301
606,3671,346,689,15294
607,3674,339,701,15286
608,3685,327,707,15281
609,3699,326,700,15275
610,3711,320,692,15277
611,3696,329,687,15288
612,3706,305,687,15302
613,3708,317,679,15296
614,3691,327,693,15289
615,3699,326,681,15294
616,3676,342,684,15298
617,3679,353,679,15289
618,3689,348,680,15283
619,3706,342,680,15272
620,3727,326,684,15263
621,3733,329,678,15260
622,3733,342,673,15252
623,3721,347,683,15249
624,3724,335,691,15250
625,3747,325,704,15224
626,3731,349,699,15221
627,3729,359,698,15214
628,3715,357,695,15233
629,3720,337,714,15229
630,3724,343,722,15211
631,3736,332,723,15209
632,3727,330,700,15243
633,3724,332,712,15232
634,3715,342,699,15244
635,3718,345,704,15233
636,3726,338,708,15228
637,3746,320,720,15214
638,3749,330,701,15220
639,3749,346,675,15230
640,3739,356,690,15215
641,3744,342,707,15207
642,3727,353,709,15211
643,3731,348,688,15233
644,3715,359,715,15211
645,3717,367,712,15204
646,3687,391,719,15203
647,3680,377,742,15201
648,3667,378,738,15217
649,3646,383,761,15210
650,3644,362,774,15220
651,3675,346,745,15234
652,3657,372,736,15235
653,3670,361,760,15209
654,3655,367,769,15209
655,3615,380,751,15254
656,3629,342,772,15257
657,3615,365,745,15275
658,3628,330,776,15266
659,3617,340,775,15268
660,3617,335,772,15276
661,3596,338,766,15300
662,3602,348,757,15293
663,3602,354,747,15297
664,3605,358,752,15285
665,3604,337,764,15295
666,3584,338,745,15333
667,3582,348,745,15325
668,3578,355,734,15333
669,3575,348,741,15336
670,3569,352,749,15330
671,3586,343,732,15339
672,3576,354,732,15338
673,3578,377,726,15319
674,3591,366,725,15318
675,3556,371,754,15319
676,3557,358,778,15307
677,3562,363,778,15297
678,3567,370,758,15305
679,3556,384,770,15290
680,3539,403,779,15279
681,3541,371,804,15284
682,3543,368,796,15293
683,3547,341,796,15316
684,3504,379,786,15331
685,3494,388,798,15320
686,3493,379,800,15328
687,3498,374,805,15323
688,3468,353,822,15357
689,3465,351,815,15369
690,3441,375,785,15399
691,3451,370,778,15401
692,3443,373,778,15406
693,3438,368,772,15422
694,3426,377,766,15431
695,3422,362,764,15452
696,3431,355,763,15451
697,3402,368,774,15456
698,3413,396,732,15459
699,3393,392,740,15475
700,3377,381,768,15474
701,3356,398,751,15495
702,3372,385,764,15479
703,3372,383,787,15458
704,3357,386,796,15461
705,3368,359,833,15440
706,3347,382,823,15448
707,3335,383,804,15478
708,3317,390,799,15494
709,3335,384,810,15471
710,3326,368,817,15489
711,3324,365,815,15496
712,3297,367,823,15513
713,3294,358,821,15527
714,3315,354,808,15523
715,3299,362,791,15548
716,3312,340,802,15546
717,3328,340,790,15542
718,3331,333,795,15541
719,3332,336,778,15554
720,3309,331,766,15594
721,3305,333,759,15603
722,3301,332,730,15637
723,3298,322,723,15657
724,3325,313,702,15660
725,3335,328,698,15639
726,3327,317,692,15664
727,3325,335,658,15682
728,3347,305,678,15670
729,3355,302,670,15673
730,3355,308,664,15673
