t,S,E,I,R
318,3999,367,721,14913
319,3971,376,730,14923
320,3958,377,718,14947
321,3974,361,726,14939
322,3950,359,738,14953
323,3947,364,731,14958
324,3919,365,749,14967
325,3883,373,741,15003
326,3869,378,738,15015
327,3855,379,752,15014
328,3828,377,769,15026
329,3791,378,775,15056
330,3771,383,763,15083
331,3761,374,786,15079
332,3726,387,781,15106
333,3691,404,796,15109
334,3670,394,837,15099
335,3647,394,841,15118
336,3622,388,840,15150
337,3591,392,848,15169
338,3591,379,843,15187
339,3564,401,852,15183
340,3552,385,860,15203
341,3517,390,865,15228
342,3512,384,857,15247
343,3495,395,826,15284
344,3501,380,817,15302
345,3492,373,821,15314
346,3472,377,812,15339
347,3471,365,802,15362
348,3449,385,779,15387
349,3468,362,786,15384
350,3480,354,780,15386
351,3483,355,789,15373
352,3485,354,791,15370
353,3493,369,778,15360
354,3475,392,772,15361
355,3456,393,786,15365
356,3458,375,793,15374
357,3448,388,786,15378
358,3428,363,788,15421
359,3435,345,783,15437
360,3408,369,779,15444
361,3407,372,774,15447
362,3389,403,773,15435
363,3398,393,787,15422
364,3373,388,785,15454
365,3369,367,786,15478
366,3368,374,771,15487
367,3369,375,775,15481
368,3369,357,786,15488
369,3393,354,769,15484
370,3382,358,762,15498
371,3410,340,761,15489
372,3403,361,739,15497
373,3404,345,751,15500
374,3412,347,727,15514
375,3428,333,721,15518
376,3459,313,723,15505
377,3469,319,704,15508
378,3473,336,706,15485
379,3481,347,688,15484
380,3481,348,695,15476
381,3476,349,725,15450
382,3505,352,721,15422
383,3524,325,732,15419
384,3552,331,702,15415
385,3540,350,701,15409
386,3554,337,719,15390
387,3561,336,723,15380
388,3556,345,719,15380
389,3576,339,705,15380
390,3587,330,709,15374
391,3606,325,707,15362
392,3601,341,693,15365
393,3609,338,714,15339
394,3588,333,723,15356
395,3599,335,732,15334
396,3579,341,709,15371
397,3572,325,722,15381
398,3565,327,710,15398
399,3573,328,705,15394
400,3575,337,692,15396
401,3570,329,712,15389
402,3585,337,710,15368
403,3569,344,695,15392
404,3584,334,700,15382
405,3608,328,696,15368
406,3581,364,687,15368
407,3594,336,688,15382
408,3607,327,680,15386
409,3612,323,709,15356
410,3619,320,724,15337
411,3621,320,710,15349
412,3616,328,694,15362
413,3594,348,684,15374
414,3582,354,671,15393
415,3589,345,670,15396
416,3584,344,677,15395
417,3576,361,698,15365
418,3560,356,722,15362
419,3558,337,735,15370
420,3564,345,720,15371
421,3543,362,694,15401
422,3559,350,693,15398
423,3563,333,700,15404
424,3552,339,681,15428
425,3567,324,689,15420
426,3596,312,660,15432
427,3605,321,667,15407
428,3623,322,674,15381
429,3625,315,695,15365
430,3607,315,704,15374
431,3615,343,692,15350
432,3597,345,704,15354
433,3575,358,710,15357
434,3591,337,732,15340
435,3604,331,721,15344
436,3574,348,723,15355
437,3561,354,723,15362
438,3567,348,738,15347
439,3576,368,726,15330
440,3583,346,745,15326
441,3560,342,750,15348
442,3562,346,721,15371
443,3571,333,723,15373
444,3559,349,718,15374
445,3568,334,738,15360
446,3561,338,729,15372
447,3549,348,714,15389
448,3536,350,688,15426
449,3533,350,703,15414
450,3535,337,701,15427
451,3539,324,701,15436
452,3548,326,683,15443
453,3538,334,670,15458
454,3532,327,689,15452
455,3523,318,688,15471
456,3515,320,686,15479
457,3512,310,686,15492
458,3532,295,679,15494
459,3526,316,672,15486
460,3529,302,678,15491
461,3530,312,658,15500
462,3539,323,641,15497
463,3560,315,637,15488
464,3569,320,630,15481
465,3562,307,644,15487
466,3557,329,628,15486
467,3571,302,647,15480
468,3561,305,641,15493
469,3552,315,643,15490
470,3544,292,665,15499
471,3546,297,653,15504
472,3531,298,657,15514
473,3532,307,643,15518
474,3542,312,640,15506
475,3552,291,648,15509
476,3551,306,637,15506
477,3553,327,630,15490
478,3545,323,643,15489
479,3552,318,665,15465
480,3528,322,659,15491
481,3522,341,641,15496
482,3533,345,641,15481
483,3532,352,639,15477
484,3532,355,638,15475
485,3527,346,638,15489
486,3552,327,651,15470
487,3547,321,669,15463
488,3558,320,665,15457
489,3575,305,672,15448
490,3600,302,668,15430
491,3599,300,663,15438
492,3612,299,647,15442
493,3629,294,651,15426
494,3620,319,623,15438
495,3635,317,626,15422
496,3669,289,632,15410
497,3684,298,617,15401
498,3691,297,620,15392
499,3683,314,626,15377
500,3680,327,644,15349
501,3715,319,641,15325
502,3712,306,660,15322
503,3704,314,649,15333
504,3699,330,633,15338
505,3699,319,655,15327
506,3700,315,657,15328
507,3709,301,662,15328
508,3691,308,661,15340
509,3692,304,674,15330
510,3692,322,667,15319
511,3694,316,680,15310
512,3675,315,705,15305
513,3695,317,685,15303
514,3668,354,670,15308
515,3676,328,684,15312
516,3699,329,690,15282
517,3688,359,699,15254
518,3665,379,712,15244
519,3649,359,724,15268
520,3636,361,711,15292
521,3630,351,743,15276
522,3636,333,747,15284
523,3641,336,746,15277
524,3640,322,747,15291
525,3634,338,731,15297
526,3640,351,721,15288
527,3635,347,740,15278
528,3633,359,701,15307
529,3622,360,700,15318
530,3640,333,714,15313
531,3618,345,730,15307
532,3560,372,726,15342
533,3579,335,739,15347
534,3596,320,740,15344
535,3595,325,731,15349
536,3606,337,723,15334
537,3615,331,726,15328
538,3608,340,731,15321
539,3592,347,724,15337
540,3601,329,735,15335
541,3608,345,729,15318
542,3597,347,730,15326
543,3604,345,718,15333
544,3587,348,723,15342
545,3593,344,725,15338
546,3594,335,734,15337
547,3588,346,713,15353
548,3587,327,731,15355
549,3605,321,719,15355
550,3622,308,710,15360
551,3632,326,700,15342
552,3659,328,695,15318
553,3654,333,688,15325
554,3649,326,693,15332
555,3639,332,699,15330
556,3641,340,671,15348
557,3647,331,677,15345
558,3637,342,673,15348
559,3633,348,669,15350
560,3655,332,659,15354
561,3655,347,656,15342
562,3681,337,668,15314
563,3702,353,669,15276
564,3692,340,664,15304
565,3700,347,652,15301
566,3682,346,690,15282
567,3687,328,705,15280
568,3667,347,707,15279
569,3675,361,702,15262
570,3688,345,711,15256
571,3688,330,736,15246
572,3684,347,748,15221
573,3652,372,743,15233
574,3644,371,746,15239
575,3620,388,778,15214
576,3614,365,801,15220
577,3591,377,799,15233
578,3585,385,810,15220
579,3580,377,798,15245
580,3596,350,801,15253
581,3601,346,781,15272
582,3626,347,752,15275
583,3625,354,740,15281
584,3645,356,730,15269
585,3639,348,745,15268
586,3628,344,753,15275
587,3624,343,742,15291
588,3648,358,732,15262
589,3661,359,734,15246
590,3658,357,753,15232
591,3644,364,747,15245
592,3639,377,739,15245
593,3657,378,735,15230
594,3647,391,741,15221
595,3653,411,730,15206
596,3625,406,739,15230
597,3619,400,757,15224
598,3588,389,782,15241
599,3558,392,786,15264
600,3531,411,785,15273
601,3513,416,795,15276
602,3519,398,806,15277
603,3516,387,821,15276
604,3510,378,818,15294
605,3496,381,831,15292
606,3485,378,817,15320
607,3495,385,811,15309
608,3467,410,823,15300
609,3456,419,813,15312
610,3474,395,802,15329
611,3479,381,800,15340
612,3464,384,790,15362
613,3445,386,784,15385
614,3441,384,768,15407
615,3447,377,786,15390
616,3459,365,799,15377
617,3473,356,774,15397
618,3476,365,769,15390
619,3465,366,764,15405
620,3492,336,765,15407
621,3497,350,761,15392
622,3461,346,776,15417
623,3482,326,778,15414
624,3479,334,771,15416
625,3494,328,751,15427
626,3481,345,724,15450
627,3489,336,720,15455
628,3503,343,722,15432
629,3509,327,723,15441
630,3513,340,699,15448
631,3529,344,701,15426
632,3529,350,730,15391
633,3556,342,744,15358
634,3556,348,738,15358
635,3567,335,750,15348
636,3585,316,760,15339
637,3572,338,735,15355
638,3591,347,715,15347
639,3586,351,731,15332
640,3592,357,717,15334
641,3602,352,716,15330
642,3616,334,719,15331
643,3612,343,711,15334
644,3607,364,706,15323
645,3608,350,713,15329
646,3617,361,721,15301
647,3579,374,705,15342
648,3574,371,727,15328
649,3578,358,732,15332
650,3575,370,732,15323
651,3582,389,761,15268
652,3569,373,774,15284
653,3574,381,760,15285
654,3571,384,763,15282
655,3559,372,784,15285
656,3545,355,786,15314
657,3551,347,789,15313
658,3557,344,771,15328
659,3549,349,757,15345
660,3550,342,771,15337
661,3547,353,751,15349
662,3528,362,745,15365
663,3525,357,752,15366
664,3531,365,744,15360
665,3535,357,747,15361
666,3504,375,742,15379
667,3506,373,732,15389
668,3542,352,728,15378
669,3535,364,718,15383
670,3511,381,702,15406
671,3519,360,716,15405
672,3523,346,730,15401
673,3524,351,719,15406
674,3549,331,739,15381
675,3550,326,735,15389
676,3536,327,740,15397
677,3535,351,734,15380
678,3519,356,708,15417
679,3527,350,712,15411
680,3546,317,722,15415
681,3535,337,706,15422
682,3557,331,700,15412
683,3547,346,705,15402
684,3550,349,681,15420
685,3576,323,696,15405
686,3593,316,701,15390
687,3625,295,709,15371
688,3618,300,692,15390
689,3614,323,665,15398
690,3622,310,678,15390
691,3633,309,686,15372
692,3639,325,689,15347
693,3640,321,700,15339
694,3641,330,681,15348
695,3661,320,689,15330
696,3668,305,696,15331
697,3678,308,685,15329
698,3657,312,672,15359
699,3671,311,667,15351
700,3669,324,654,15353
701,3651,320,665,15364
702,3638,340,661,15361
703,3650,318,677,15355
704,3657,319,684,15340
705,3647,338,659,15356
706,3669,329,649,15353
707,3704,320,649,15327
708,3725,317,640,15318
709,3714,314,658,15314
710,3706,328,692,15274
711,3686,326,695,15293
712,3701,332,679,15288
713,3707,330,670,15293
714,3720,320,671,15289
715,3720,323,667,15290
716,3736,339,658,15267
717,3756,330,666,15248
718,3748,347,654,15251
719,3755,341,655,15249
720,3772,331,667,15230
721,3780,306,672,15242
722,3778,318,657,15247
723,3785,321,674,15220
724,3770,337,662,15231
725,3766,362,643,15229
726,3804,342,662,15192
727,3812,339,688,15161
728,3805,345,714,15136
729,3782,372,709,15137
730,3780,367,722,15131
