t,S,E,I,R
98,3094,7,27,16872
99,3142,10,23,16825
100,3184,7,25,16784
101,3230,9,22,16739
102,3278,7,20,16695
103,3334,6,18,16642
104,3373,6,18,16603
105,3420,8,17,16555
106,3463,6,19,16512
107,3513,7,18,16462
108,3545,7,20,16428
109,3595,10,19,16376
110,3640,12,14,16334
111,3691,13,15,16281
112,3735,13,16,16236
113,3781,7,17,16195
114,3827,6,19,16148
115,3869,6,18,16107
116,3910,5,18,16067
117,3949,5,11,16035
118,3990,4,12,15994
119,4026,4,13,15957
120,4073,4,12,15911
121,4119,2,14,15865
122,4172,3,10,15815
123,4221,3,10,15766
124,4262,5,10,15723
125,4311,7,10,15672
126,4367,7,9,15617
127,4404,7,7,15582
128,4452,5,10,15533
129,4499,5,9,15487
130,4545,5,8,15442
131,4585,7,4,15404
132,4624,4,7,15365
133,4667,3,10,15320
134,4712,4,8,15276
135,4754,4,6,15236
136,4789,4,3,15204
137,4823,3,3,15171
138,4877,3,2,15118
139,4916,1,4,15079
140,4960,2,4,15034
141,4994,2,3,15001
142,5035,1,3,14961
143,5069,1,4,14926
144,5110,1,5,14884
145,5152,2,5,14841
146,5196,1,6,14797
147,5238,2,5,14755
148,5273,4,3,14720
149,5306,4,6,14684
150,5346,4,6,14644
151,5383,7,6,14604
152,5424,7,5,14564
153,5472,9,4,14515
154,5517,8,6,14469
155,5554,6,9,14431
156,5602,7,8,14383
157,5653,6,9,14332
158,5688,7,9,14296
159,5722,9,10,14259
160,5757,7,12,14224
161,5800,6,13,14181
162,5837,5,11,14147
163,5873,7,11,14109
164,5916,6,13,14065
165,5951,6,13,14030
166,5991,6,16,13987
167,6030,7,13,13950
168,6061,10,14,13915
169,6108,13,15,13864
170,6151,16,15,13818
171,6196,15,16,13773
172,6224,18,18,13740
173,6256,15,22,13707
174,6287,17,21,13675
175,6327,18,23,13632
176,6361,16,26,13597
177,6392,15,30,13563
178,6420,17,29,13534
179,6459,18,29,13494
180,6488,21,30,13461
181,6518,18,28,13436
182,6543,13,33,13411
183,6579,16,30,13375
184,6618,18,31,13333
185,6644,18,33,13305
186,6669,27,34,13270
187,6680,33,35,13252
188,6700,36,39,13225
189,6727,33,43,13197
190,6747,46,46,13161
191,6782,50,49,13119
192,6795,54,56,13095
193,6807,52,72,13069
194,6826,52,82,13040
195,6847,57,92,13004
196,6866,61,101,12972
197,6869,69,106,12956
198,6879,74,108,12939
199,6876,86,112,12926
200,6891,86,120,12903
201,6902,91,127,12880
202,6907,92,145,12856
203,6896,115,147,12842
204,6880,135,155,12830
205,6880,144,168,12808
206,6879,152,184,12785
207,6869,156,199,12776
208,6825,182,215,12778
209,6809,180,228,12783
210,6774,200,239,12787
211,6741,209,258,12792
212,6707,219,290,12784
213,6663,235,317,12785
214,6620,268,325,12787
215,6562,279,360,12799
216,6525,276,396,12803
217,6459,307,409,12825
218,6392,328,424,12856
219,6316,353,465,12866
220,6238,367,509,12886
221,6154,388,541,12917
222,6085,402,559,12954
223,5992,442,582,12984
224,5866,483,643,13008
225,5751,478,713,13058
226,5642,501,741,13116
227,5505,537,765,13193
228,5387,567,799,13247
229,5261,580,851,13308
230,5114,592,908,13386
231,4989,604,935,13472
232,4880,596,1003,13521
233,4700,658,1012,13630
234,4561,666,1061,13712
235,4388,689,1111,13812
236,4256,671,1159,13914
237,4099,658,1219,14024
238,3954,687,1221,14138
239,3810,691,1263,14236
240,3659,699,1279,14363
241,3538,675,1300,14487
242,3440,619,1329,14612
243,3318,640,1310,14732
244,3225,606,1326,14843
245,3121,576,1329,14974
246,3019,592,1289,15100
247,2935,581,1260,15224
248,2839,582,1244,15335
249,2761,561,1218,15460
250,2698,527,1226,15549
251,2626,521,1237,15616
252,2586,487,1200,15727
253,2546,448,1167,15839
254,2489,443,1133,15935
255,2462,417,1133,15988
256,2417,399,1088,16096
257,2373,392,1066,16169
258,2331,404,1012,16253
259,2338,357,993,16312
260,2314,356,926,16404
261,2312,337,912,16439
262,2302,319,882,16497
263,2290,303,856,16551
264,2281,291,811,16617
265,2264,278,783,16675
266,2290,242,778,16690
267,2326,233,727,16714
268,2353,212,682,16753
269,2392,205,638,16765
270,2439,185,589,16787
271,2475,182,554,16789
272,2520,160,521,16799
273,2571,157,491,16781
274,2602,160,461,16777
275,2631,184,446,16739
276,2683,173,436,16708
277,2744,157,434,16665
278,2770,155,424,16651
279,2817,164,394,16625
280,2854,161,380,16605
281,2893,161,378,16568
282,2968,145,371,16516
283,3023,147,352,16478
284,3057,149,338,16456
285,3076,141,323,16460
286,3110,150,312,16428
287,3163,161,309,16367
288,3199,156,312,16333
289,3267,139,309,16285
290,3326,134,303,16237
291,3355,141,287,16217
292,3399,130,299,16172
293,3436,119,290,16155
294,3485,122,284,16109
295,3542,121,292,16045
296,3571,140,273,16016
297,3623,135,280,15962
298,3658,143,287,15912
299,3695,139,295,15871
300,3719,147,299,15835
301,3772,147,306,15775
302,3821,143,311,15725
303,3855,141,317,15687
304,3886,140,322,15652
305,3920,156,312,15612
306,3962,154,316,15568
307,4001,150,323,15526
308,4046,154,320,15480
309,4076,164,324,15436
310,4116,167,302,15415
311,4175,162,314,15349
312,4207,162,315,15316
313,4264,153,315,15268
314,4263,171,312,15254
315,4293,175,319,15213
316,4338,173,330,15159
317,4352,191,349,15108
318,4378,194,367,15061
319,4407,189,366,15038
320,4406,216,371,15007
321,4417,221,381,14981
322,4426,214,396,14964
323,4435,229,398,14938
324,4461,214,412,14913
325,4492,213,427,14868
326,4473,250,424,14853
327,4487,260,427,14826
328,4459,264,446,14831
329,4447,271,443,14839
330,4465,264,454,14817
331,4460,284,452,14804
332,4458,277,480,14785
333,4454,280,510,14756
334,4440,295,520,14745
335,4442,293,533,14732
336,4436,318,531,14715
337,4427,308,548,14717
338,4420,314,545,14721
339,4417,316,567,14700
340,4402,315,573,14710
341,4397,316,578,14709
342,4383,312,597,14708
343,4367,316,630,14687
344,4353,310,652,14685
345,4330,331,662,14677
346,4330,341,672,14657
347,4308,339,692,14661
348,4298,365,673,14664
349,4267,391,670,14672
350,4208,416,687,14689
351,4171,411,714,14704
352,4113,438,717,14732
353,4101,402,727,14770
354,4078,401,739,14782
355,4066,402,762,14770
356,4032,396,779,14793
357,4000,394,762,14844
358,3987,386,762,14865
359,3928,428,774,14870
360,3906,444,750,14900
361,3880,427,779,14914
362,3854,423,813,14910
363,3833,413,825,14929
364,3828,382,860,14930
365,3790,382,857,14971
366,3757,411,834,14998
367,3713,434,828,15025
368,3673,446,814,15067
369,3657,432,822,15089
370,3635,418,835,15112
371,3590,415,852,15143
372,3566,426,851,15157
373,3560,422,857,15161
374,3538,403,875,15184
375,3493,425,888,15194
376,3470,440,873,15217
377,3454,443,854,15249
378,3439,438,885,15238
379,3395,440,883,15282
380,3371,428,891,15310
381,3379,388,922,15311
382,3358,400,905,15337
383,3339,396,902,15363
384,3321,413,880,15386
385,3312,394,897,15397
386,3287,407,891,15415
387,3274,408,885,15433
388,3273,393,869,15465
389,3265,404,856,15475
390,3267,396,849,15488
391,3263,397,819,15521
392,3262,368,832,15538
393,3249,358,827,15566
394,3234,361,826,15579
395,3213,383,799,15605
396,3213,383,790,15614
397,3212,383,788,15617
398,3219,389,764,15628
399,3229,380,736,15655
400,3262,361,733,15644
401,3278,334,723,15665
402,3285,343,690,15682
403,3291,339,692,15678
404,3300,360,659,15681
405,3325,336,662,15677
406,3354,321,661,15664
407,3357,327,683,15633
408,3373,314,688,15625
409,3381,318,684,15617
410,3399,308,690,15603
411,3411,311,688,15590
412,3414,319,692,15575
413,3442,300,683,15575
414,3454,322,640,15584
415,3475,317,608,15600
416,3499,308,602,15591
417,3526,301,617,15556
418,3535,319,642,15504
419,3564,319,641,15476
420,3577,320,644,15459
421,3603,306,628,15463
422,3599,314,628,15459
423,3610,313,630,15447
424,3629,312,621,15438
425,3621,318,615,15446
426,3616,322,623,15439
427,3638,309,638,15415
428,3649,292,649,15410
429,3651,323,642,15384
430,3666,329,664,15341
431,3668,331,661,15340
432,3686,316,664,15334
433,3681,326,656,15337
434,3639,350,659,15352
435,3655,341,671,15333
436,3695,345,679,15281
437,3712,327,678,15283
438,3719,322,674,15285
439,3730,326,690,15254
440,3731,342,669,15258
441,3741,336,674,15249
442,3767,319,681,15233
443,3768,339,651,15242
444,3757,351,659,15233
445,3790,334,672,15204
446,3795,352,666,15187
447,3806,324,682,15188
448,3806,323,696,15175
449,3817,316,691,15176
450,3804,335,678,15183
451,3784,324,686,15206
452,3790,349,668,15193
453,3793,341,662,15204
454,3809,321,669,15201
455,3837,333,652,15178
456,3843,321,681,15155
457,3855,332,675,15138
458,3844,339,685,15132
459,3842,353,655,15150
460,3851,335,659,15155
461,3852,329,656,15163
462,3867,322,653,15158
463,3860,322,664,15154
464,3841,356,660,15143
465,3831,369,665,15135
466,3827,354,700,15119
467,3823,353,688,15136
468,3809,355,700,15136
469,3816,343,699,15142
470,3803,331,704,15162
471,3797,351,693,15159
472,3755,367,707,15171
473,3752,370,696,15182
474,3759,343,718,15180
475,3764,349,718,15169
476,3776,336,698,15190
477,3786,338,695,15181
478,3825,327,704,15144
479,3838,321,686,15155
480,3819,308,701,15172
481,3777,341,659,15223
482,3777,339,679,15205
483,3759,338,690,15213
484,3771,328,687,15214
485,3751,342,690,15217
486,3760,319,696,15225
487,3744,343,681,15232
488,3742,332,690,15236
489,3747,340,677,15236
490,3753,336,675,15236
491,3734,331,711,15224
492,3716,353,687,15244
493,3694,364,681,15261
494,3699,337,681,15283
495,3698,339,687,15276
496,3710,328,674,15288
497,3720,327,665,15288
498,3715,327,683,15275
499,3713,319,685,15283
500,3691,330,695,15284
501,3660,357,710,15273
502,3633,360,725,15282
503,3633,344,723,15300
504,3608,374,705,15313
505,3602,359,737,15302
506,3593,348,742,15317
507,3570,350,736,15344
508,3547,353,726,15374
509,3524,367,706,15403
510,3509,357,719,15415
511,3506,345,724,15425
512,3492,344,736,15428
513,3481,349,724,15446
514,3477,334,717,15472
515,3478,311,722,15489
516,3489,308,705,15498
517,3489,301,690,15520
518,3487,311,691,15511
519,3485,313,687,15515
520,3507,304,678,15511
521,3519,304,671,15506
522,3525,290,693,15492
523,3549,278,664,15509
524,3556,283,644,15517
525,3594,294,634,15478
526,3611,294,612,15483
527,3640,291,607,15462
528,3657,286,611,15446
529,3636,294,602,15468
530,3658,297,591,15454
531,3670,297,588,15445
532,3687,292,592,15429
533,3715,287,600,15398
534,3713,288,610,15389
535,3723,287,610,15380
536,3758,287,607,15348
537,3759,285,602,15354
538,3798,277,612,15313
539,3813,267,608,15312
540,3844,250,591,15315
541,3822,261,596,15321
542,3806,302,562,15330
543,3799,300,589,15312
544,3777,310,600,15313
545,3787,311,606,15296
546,3781,302,596,15321
547,3766,307,617,15310
548,3761,321,624,15294
549,3763,316,627,15294
550,3746,329,618,15307
551,3769,328,618,15285
552,3772,331,635,15262
553,3771,342,634,15253
554,3764,343,642,15251
555,3775,336,652,15237
556,3778,343,656,15223
557,3768,347,633,15252
558,3766,313,658,15263
559,3770,308,668,15254
560,3760,342,643,15255
561,3761,346,630,15263
562,3743,335,660,15262
563,3731,346,656,15267
564,3734,327,654,15285
565,3738,338,637,15287
566,3734,356,630,15280
567,3706,361,656,15277
568,3718,342,663,15277
569,3707,343,673,15277
570,3720,339,672,15269
571,3734,333,666,15267
572,3737,360,651,15252
573,3741,364,654,15241
574,3747,334,693,15226
575,3767,321,711,15201
576,3757,337,683,15223
577,3736,342,682,15240
578,3727,344,693,15236
579,3713,350,688,15249
580,3683,352,701,15264
581,3685,347,705,15263
582,3690,351,709,15250
583,3682,341,725,15252
584,3674,340,725,15261
585,3658,357,730,15255
586,3637,383,724,15256
587,3621,376,721,15282
588,3614,377,714,15295
589,3623,359,739,15279
590,3642,351,745,15262
591,3636,367,731,15266
592,3621,372,707,15300
593,3611,364,712,15313
594,3619,364,710,15307
595,3599,371,703,15327
596,3572,379,712,15337
597,3559,367,728,15346
598,3549,389,731,15331
599,3548,379,760,15313
600,3536,383,745,15336
601,3529,360,749,15362
602,3525,376,730,15369
603,3512,369,735,15384
604,3524,359,725,15392
605,3537,357,739,15367
606,3531,348,748,15373
607,3529,363,731,15377
608,3523,362,721,15394
609,3536,356,738,15370
610,3559,325,748,15368
611,3559,363,703,15375
612,3542,362,713,15383
613,3562,328,731,15379
614,3561,335,739,15365
615,3567,366,704,15363
616,3564,349,709,15378
617,3557,355,710,15378
618,3576,355,717,15352
619,3572,341,715,15372
620,3564,336,724,15376
621,3553,327,713,15407
622,3558,329,696,15417
623,3566,333,692,15409
624,3590,324,696,15390
625,3603,313,695,15389
626,3605,321,663,15411
627,3604,319,653,15424
628,3619,310,675,15396
629,3621,316,683,15380
630,3625,320,652,15403
631,3632,322,646,15400
632,3657,310,666,15367
633,3681,280,661,15378
634,3700,286,645,15369
635,3695,316,629,15360
636,3718,316,628,15338
637,3738,297,636,15329
638,3749,295,646,15310
639,3736,335,644,15285
640,3734,336,639,15291
641,3745,332,653,15270
642,3763,318,660,15259
643,3781,328,664,15227
644,3771,329,643,15257
645,3760,351,632,15257
646,3762,338,655,15245
647,3774,345,642,15239
648,3781,344,639,15236
649,3796,343,653,15208
650,3843,327,648,15182
651,3850,312,667,15171
652,3857,328,652,15163
653,3857,325,659,15159
654,3863,345,657,15135
655,3869,341,675,15115
656,3860,355,685,15100
657,3889,346,690,15075
658,3882,370,682,15066
659,3893,356,686,15065
660,3911,337,709,15043
661,3897,370,705,15028
662,3880,376,731,15013
663,3904,360,729,15007
664,3894,371,756,14979
665,3897,371,747,14985
666,3854,406,746,14994
667,3850,393,759,14998
668,3826,403,773,14998
669,3818,416,772,14994
670,3764,436,781,15019
671,3756,417,816,15011
672,3735,428,811,15026
673,3726,431,801,15042
674,3709,439,837,15015
675,3681,438,849,15032
676,3693,416,867,15024
677,3670,412,880,15038
678,3647,411,874,15068
679,3617,408,869,15106
680,3598,399,881,15122
681,3563,405,880,15152
682,3537,397,867,15199
683,3535,396,851,15218
684,3516,409,832,15243
685,3527,376,847,15250
686,3525,402,833,15240
687,3511,409,830,15250
688,3500,405,838,15257
689,3493,380,847,15280
690,3478,380,842,15300
691,3475,396,831,15298
692,3446,419,837,15298
693,3434,443,826,15297
694,3419,437,830,15314
695,3413,431,823,15333
696,3410,411,828,15351
697,3407,402,843,15348
698,3401,402,856,15341
699,3405,372,863,15360
700,3383,390,826,15401
701,3394,382,809,15415
702,3390,384,786,15440
703,3368,378,810,15444
704,3346,394,784,15476
705,3342,375,796,15487
706,3351,357,804,15488
707,3358,347,773,15522
708,3373,342,765,15520
709,3370,323,778,15529
710,3356,352,763,15529
711,3361,346,774,15519
712,3355,368,756,15521
713,3356,358,766,15520
714,3398,326,754,15522
715,3392,337,737,15534
716,3399,337,721,15543
717,3384,344,693,15579
718,3377,324,701,15598
719,3388,311,702,15599
720,3395,307,688,15610
721,3419,297,691,15593
722,3430,303,656,15611
723,3430,305,652,15613
724,3435,307,629,15629
725,3437,314,627,15622
726,3455,315,627,15603
727,3463,311,626,15600
728,3477,328,631,15564
729,3518,314,618,15550
730,3569,288,618,15525
