t,S,E,I,R
161,5357,68,123,14452
162,5374,72,129,14425
163,5399,82,127,14392
164,5408,86,134,14372
165,5417,92,137,14354
166,5420,102,155,14323
167,5429,114,157,14300
168,5444,112,171,14273
169,5447,129,161,14263
170,5446,120,183,14251
171,5446,128,190,14236
172,5440,131,201,14228
173,5429,149,210,14212
174,5444,144,223,14189
175,5441,150,239,14170
176,5438,159,252,14151
177,5435,162,267,14136
178,5412,187,270,14131
179,5398,189,291,14122
180,5364,214,300,14122
181,5344,224,325,14107
182,5332,237,333,14098
183,5315,225,364,14096
184,5288,237,389,14086
185,5248,243,410,14099
186,5200,269,409,14122
187,5143,286,433,14138
188,5099,285,451,14165
189,5028,321,463,14188
190,4973,325,492,14210
191,4931,328,497,14244
192,4881,330,527,14262
193,4813,366,533,14288
194,4750,362,579,14309
195,4705,363,596,14336
196,4638,386,609,14367
197,4580,376,645,14399
198,4495,419,646,14440
199,4444,389,692,14475
200,4370,406,700,14524
201,4306,424,711,14559
202,4248,421,715,14616
203,4199,404,726,14671
204,4149,408,723,14720
205,4067,413,763,14757
206,4023,397,756,14824
207,3937,426,745,14892
208,3895,410,768,14927
209,3841,414,768,14977
210,3786,409,774,15031
211,3746,412,739,15103
212,3697,392,747,15164
213,3634,399,753,15214
214,3576,394,779,15251
215,3544,385,797,15274
216,3490,389,819,15302
217,3466,398,779,15357
218,3434,387,808,15371
219,3380,397,802,15421
220,3339,379,802,15480
221,3326,361,810,15503
222,3272,372,776,15580
223,3236,359,769,15636
224,3204,377,771,15648
225,3191,351,753,15705
226,3186,329,736,15749
227,3185,300,736,15779
228,3182,292,719,15807
229,3168,301,707,15824
230,3158,303,697,15842
231,3147,299,675,15879
232,3154,298,679,15869
233,3145,303,673,15879
234,3145,299,672,15884
235,3137,289,685,15889
236,3134,300,665,15901
237,3114,300,672,15914
238,3121,282,677,15920
239,3103,290,662,15945
240,3093,307,667,15933
241,3078,310,646,15966
242,3073,298,653,15976
243,3105,284,642,15969
244,3068,293,656,15983
245,3067,269,662,16002
246,3060,289,642,16009
247,3045,285,633,16037
248,3066,256,642,16036
249,3064,275,620,16041
250,3089,264,612,16035
251,3095,264,598,16043
252,3107,258,586,16049
253,3115,262,571,16052
254,3110,270,566,16054
255,3122,256,569,16053
256,3139,253,544,16064
257,3169,225,534,16072
258,3207,223,527,16043
259,3241,216,534,16009
260,3273,219,521,15987
261,3277,231,513,15979
262,3296,229,517,15958
263,3314,243,513,15930
264,3343,226,520,15911
265,3346,227,536,15891
266,3364,228,524,15884
267,3376,234,504,15886
268,3416,224,496,15864
269,3465,217,496,15822
270,3481,229,500,15790
271,3509,235,487,15769
272,3555,211,484,15750
273,3564,232,456,15748
274,3562,237,478,15723
275,3608,234,473,15685
276,3620,238,482,15660
277,3644,248,477,15631
278,3653,238,477,15632
279,3682,242,478,15598
280,3696,224,495,15585
281,3696,244,485,15575
282,3709,240,477,15574
283,3726,235,485,15554
284,3759,239,476,15526
285,3768,239,486,15507
286,3790,236,503,15471
287,3791,237,515,15457
288,3799,251,498,15452
289,3804,257,487,15452
290,3821,255,491,15433
291,3818,250,500,15432
292,3815,254,520,15411
293,3841,270,507,15382
294,3856,264,511,15369
295,3865,272,497,15366
296,3882,278,491,15349
297,3892,274,500,15334
298,3901,277,507,15315
299,3925,273,514,15288
300,3946,292,512,15250
301,3950,292,532,15226
302,3958,290,542,15210
303,3965,284,551,15200
304,3942,289,548,15221
305,3928,304,554,15214
306,3935,309,578,15178
307,3947,298,593,15162
308,3951,305,585,15159
309,3936,329,568,15167
310,3926,332,597,15145
311,3926,343,585,15146
312,3913,337,609,15141
313,3912,321,640,15127
314,3911,326,633,15130
315,3880,359,640,15121
316,3878,357,663,15102
317,3830,373,685,15112
318,3841,363,681,15115
319,3840,366,676,15118
320,3846,354,670,15130
321,3838,361,681,15120
322,3822,359,679,15140
323,3800,356,690,15154
324,3770,370,714,15146
325,3752,371,730,15147
326,3744,386,713,15157
327,3718,382,727,15173
328,3706,367,732,15195
329,3702,350,748,15200
330,3690,358,729,15223
331,3690,346,721,15243
332,3665,356,721,15258
333,3669,347,740,15244
334,3656,364,735,15245
335,3667,340,747,15246
336,3668,339,762,15231
337,3676,328,764,15232
338,3667,319,748,15266
339,3680,313,749,15258
340,3662,330,715,15293
341,3668,334,731,15267
342,3664,332,716,15288
343,3661,339,709,15291
344,3642,359,677,15322
345,3642,347,697,15314
346,3645,348,707,15300
347,3641,350,714,15295
348,3645,339,705,15311
349,3639,356,710,15295
350,3643,343,728,15286
351,3611,373,734,15282
352,3602,386,723,15289
353,3600,352,743,15305
354,3579,360,733,15328
355,3565,372,724,15339
356,3560,338,745,15357
357,3546,359,731,15364
358,3561,369,692,15378
359,3569,366,698,15367
360,3592,348,699,15361
361,3586,360,691,15363
362,3597,345,702,15356
363,3590,348,729,15333
364,3599,352,715,15334
365,3613,338,724,15325
366,3606,339,717,15338
367,3583,344,707,15366
368,3586,350,705,15359
369,3588,359,698,15355
370,3573,359,705,15363
371,3563,359,716,15362
372,3550,362,725,15363
373,3553,366,730,15351
374,3542,347,732,15379
375,3539,331,738,15392
376,3519,346,725,15410
377,3526,339,706,15429
378,3518,349,700,15433
379,3519,336,706,15439
380,3531,328,694,15447
381,3538,329,684,15449
382,3544,338,679,15439
383,3540,355,676,15429
384,3513,387,673,15427
385,3542,337,683,15438
386,3553,350,673,15424
387,3560,339,683,15418
388,3581,315,686,15418
389,3567,326,655,15452
390,3562,313,672,15453
391,3587,306,667,15440
392,3575,314,662,15449
393,3603,317,643,15437
394,3602,323,636,15439
395,3626,302,638,15434
396,3658,304,636,15402
397,3636,312,635,15417
398,3634,301,635,15430
399,3630,287,642,15441
400,3634,298,609,15459
401,3649,291,620,15440
402,3659,301,596,15444
403,3667,295,578,15460
404,3685,290,579,15446
405,3697,272,591,15440
406,3723,269,566,15442
407,3753,278,561,15408
408,3761,270,581,15388
409,3771,275,572,15382
410,3768,281,585,15366
411,3785,280,578,15357
412,3783,292,575,15350
413,3783,294,586,15337
414,3798,284,594,15324
415,3816,289,587,15308
416,3819,292,579,15310
417,3817,295,585,15303
418,3838,288,584,15290
419,3850,307,564,15279
420,3863,305,575,15257
421,3855,317,583,15245
422,3893,301,591,15215
423,3891,306,602,15201
424,3896,328,586,15190
425,3893,314,614,15179
426,3932,291,615,15162
427,3932,278,637,15153
428,3923,303,638,15136
429,3922,324,635,15119
430,3921,341,643,15095
431,3909,333,643,15115
432,3915,342,644,15099
433,3918,332,666,15084
434,3904,353,647,15096
435,3894,348,667,15091
436,3872,379,670,15079
437,3851,373,691,15085
438,3844,365,716,15075
439,3832,356,729,15083
440,3821,353,727,15099
441,3792,370,716,15122
442,3783,376,730,15111
443,3770,377,726,15127
444,3738,376,748,15138
445,3748,374,738,15140
446,3733,374,753,15140
447,3708,394,746,15152
448,3697,389,761,15153
449,3680,403,745,15172
450,3675,358,780,15187
451,3659,373,775,15193
452,3647,389,746,15218
453,3624,385,758,15233
454,3609,373,772,15246
455,3581,378,788,15253
456,3562,390,791,15257
457,3540,390,798,15272
458,3557,369,799,15275
459,3540,363,776,15321
460,3527,360,778,15335
461,3500,360,777,15363
462,3487,384,769,15360
463,3476,371,803,15350
464,3446,364,794,15396
465,3437,350,766,15447
466,3433,333,790,15444
467,3417,348,786,15449
468,3412,363,790,15435
469,3412,354,777,15457
470,3423,332,787,15458
471,3419,327,795,15459
472,3419,347,763,15471
473,3427,324,770,15479
474,3416,331,742,15511
475,3413,341,729,15517
476,3447,323,713,15517
477,3465,334,685,15516
478,3486,322,685,15507
479,3486,335,678,15501
480,3482,336,667,15515
481,3479,345,674,15502
482,3468,353,670,15509
483,3468,369,664,15499
484,3467,367,665,15501
485,3459,375,662,15504
486,3494,337,671,15498
487,3489,352,660,15499
488,3494,352,664,15490
489,3512,334,676,15478
490,3519,324,678,15479
491,3521,321,689,15469
492,3512,330,663,15495
493,3508,318,665,15509
494,3530,313,678,15479
495,3530,299,688,15483
496,3554,290,683,15473
497,3549,318,673,15460
498,3569,303,672,15456
499,3585,311,672,15432
500,3594,302,675,15429
501,3606,289,686,15419
502,3595,310,688,15407
503,3592,338,642,15428
504,3608,334,644,15414
505,3649,305,658,15388
506,3647,297,670,15386
507,3649,314,666,15371
508,3667,329,648,15356
509,3695,325,642,15338
510,3703,325,627,15345
511,3689,313,637,15361
512,3702,311,647,15340
513,3704,317,652,15327
514,3703,318,640,15339
515,3712,308,635,15345
516,3726,334,623,15317
517,3728,313,641,15318
518,3737,313,616,15334
519,3749,299,619,15333
520,3773,317,613,15297
521,3767,325,618,15290
522,3748,349,627,15276
523,3756,339,630,15275
524,3739,359,631,15271
525,3730,347,636,15287
526,3733,341,647,15279
527,3732,339,656,15273
528,3732,325,658,15285
529,3725,321,648,15306
530,3738,320,629,15313
531,3744,326,656,15274
532,3752,334,646,15268
533,3779,339,649,15233
534,3809,339,638,15214
535,3798,358,637,15207
536,3796,341,646,15217
537,3818,324,672,15186
538,3831,319,682,15168
539,3806,352,682,15160
540,3806,353,671,15170
541,3799,341,695,15165
542,3801,346,693,15160
543,3781,366,705,15148
544,3757,369,700,15174
545,3745,361,700,15194
546,3741,358,710,15191
547,3739,360,698,15203
548,3720,374,697,15209
549,3720,382,699,15199
550,3720,369,713,15198
551,3708,357,727,15208
552,3683,386,715,15216
553,3669,375,730,15226
554,3677,349,737,15237
555,3669,360,719,15252
556,3669,357,705,15269
557,3665,368,707,15260
558,3671,360,707,15262
559,3673,356,708,15263
560,3663,354,719,15264
561,3673,346,702,15279
562,3669,340,715,15276
563,3666,353,708,15273
564,3657,359,708,15276
565,3644,364,723,15269
566,3640,365,716,15279
567,3645,348,746,15261
568,3654,333,751,15262
569,3654,345,739,15262
570,3649,365,733,15253
571,3662,349,745,15244
572,3646,360,744,15250
573,3659,350,758,15233
574,3660,343,750,15247
575,3659,353,735,15253
576,3681,349,732,15238
577,3685,335,739,15241
578,3680,334,728,15258
579,3672,350,718,15260
580,3664,338,731,15267
581,3689,317,739,15255
582,3690,326,740,15244
583,3686,340,730,15244
584,3687,343,713,15257
585,3674,336,719,15271
586,3652,358,714,15276
587,3628,374,702,15296
588,3638,350,721,15291
589,3613,350,725,15312
590,3606,361,720,15313
591,3638,354,703,15305
592,3617,367,704,15312
593,3620,371,706,15303
594,3614,372,689,15325
595,3618,363,692,15327
596,3621,349,706,15324
597,3621,330,728,15321
598,3604,347,718,15331
599,3599,348,707,15346
600,3585,359,718,15338
601,3592,361,705,15342
602,3599,353,719,15329
603,3609,359,702,15330
604,3596,351,704,15349
605,3583,369,691,15357
606,3592,359,691,15358
607,3613,337,691,15359
608,3628,327,708,15337
609,3627,330,693,15350
610,3630,340,684,15346
611,3625,334,694,15347
612,3615,361,659,15365
613,3593,372,660,15375
614,3621,350,656,15373
615,3639,338,651,15372
616,3664,318,660,15358
617,3678,335,641,15346
618,3683,354,630,15333
619,3670,331,662,15337
620,3676,350,667,15307
621,3686,339,664,15311
622,3698,349,674,15279
623,3711,324,675,15290
624,3710,354,646,15290
625,3705,354,661,15280
626,3700,336,663,15301
627,3716,342,655,15287
628,3699,366,634,15301
629,3745,321,664,15270
630,3746,327,663,15264
631,3781,311,672,15236
632,3803,304,673,15220
633,3815,312,658,15215
634,3824,321,660,15195
635,3808,327,653,15212
636,3820,314,651,15215
637,3818,329,655,15198
638,3821,316,664,15199
639,3817,328,669,15186
640,3835,332,670,15163
641,3827,348,685,15140
642,3827,334,682,15157
643,3835,315,712,15138
644,3842,321,695,15142
645,3808,350,693,15149
646,3798,341,710,15151
647,3795,359,709,15137
648,3759,377,716,15148
649,3740,373,721,15166
650,3723,375,722,15180
651,3735,379,707,15179
652,3743,360,712,15185
653,3739,365,705,15191
654,3736,362,702,15200
655,3740,362,698,15200
656,3719,376,720,15185
657,3682,379,719,15220
658,3670,375,735,15220
659,3660,371,755,15214
660,3637,378,763,15222
661,3616,375,788,15221
662,3613,367,770,15250
663,3590,361,764,15285
664,3571,366,767,15296
665,3557,376,766,15301
666,3537,381,751,15331
667,3528,371,743,15358
668,3538,356,741,15365
669,3532,356,731,15381
670,3535,340,738,15387
671,3530,337,742,15391
672,3518,352,742,15388
673,3524,343,767,15366
674,3536,347,734,15383
675,3526,351,743,15380
676,3518,350,725,15407
677,3529,334,712,15425
678,3524,326,718,15432
679,3523,345,712,15420
680,3528,345,715,15412
681,3510,355,730,15405
682,3515,349,739,15397
683,3528,345,716,15411
684,3524,354,742,15380
685,3496,371,724,15409
686,3541,343,728,15388
687,3551,354,712,15383
688,3544,364,721,15371
689,3547,350,730,15373
690,3555,345,731,15369
691,3540,351,749,15360
692,3548,347,755,15350
693,3541,350,751,15358
694,3561,337,753,15349
695,3570,337,754,15339
696,3549,342,740,15369
697,3534,341,732,15393
698,3518,364,718,15400
699,3526,350,741,15383
700,3526,330,766,15378
701,3527,314,764,15395
702,3514,334,759,15393
703,3513,339,753,15395
704,3515,335,752,15398
705,3526,315,761,15398
706,3527,317,747,15409
707,3531,321,734,15414
708,3544,310,722,15424
709,3551,314,703,15432
710,3554,313,704,15429
711,3580,304,696,15420
712,3569,324,685,15422
713,3573,325,685,15417
714,3572,336,672,15420
715,3591,322,689,15398
716,3601,325,696,15378
717,3596,353,676,15375
718,3614,340,691,15355
719,3620,327,675,15378
720,3619,325,667,15389
721,3633,310,690,15367
722,3618,307,688,15387
723,3646,301,684,15369
724,3668,307,646,15379
725,3673,319,642,15366
726,3686,332,620,15362
727,3691,333,637,15339
728,3714,336,627,15323
729,3725,319,639,15317
730,3736,314,642,15308
