t,S,E,I,R
108,3545,8,12,16435
109,3586,8,13,16393
110,3633,9,12,16346
111,3677,9,11,16303
112,3726,9,11,16254
113,3773,10,9,16208
114,3820,6,13,16161
115,3847,9,12,16132
116,3896,12,12,16080
117,3929,11,12,16048
118,3981,8,15,15996
119,4027,8,17,15948
120,4070,7,14,15909
121,4104,11,15,15870
122,4155,8,18,15819
123,4195,4,22,15779
124,4231,4,18,15747
125,4280,10,16,15694
126,4324,5,19,15652
127,4365,7,13,15615
128,4403,9,13,15575
129,4440,12,13,15535
130,4478,13,13,15496
131,4529,14,15,15442
132,4563,11,19,15407
133,4606,11,18,15365
134,4635,12,18,15335
135,4684,9,22,15285
136,4726,11,21,15242
137,4762,10,21,15207
138,4798,8,25,15169
139,4833,9,24,15134
140,4874,9,22,15095
141,4908,11,24,15057
142,4957,13,23,15007
143,4983,15,24,14978
144,5019,14,22,14945
145,5067,15,24,14894
146,5109,14,26,14851
147,5146,16,28,14810
148,5177,15,29,14779
149,5214,16,32,14738
150,5238,25,34,14703
151,5272,19,40,14669
152,5304,17,45,14634
153,5338,23,43,14596
154,5370,29,43,14558
155,5402,27,49,14522
156,5429,28,52,14491
157,5462,24,53,14461
158,5483,35,49,14433
159,5506,32,51,14411
160,5535,34,54,14377
161,5550,42,52,14356
162,5578,46,60,14316
163,5602,44,74,14280
164,5632,41,75,14252
165,5650,45,77,14228
166,5673,47,77,14203
167,5695,51,82,14172
168,5720,59,83,14138
169,5738,63,86,14113
170,5765,64,95,14076
171,5793,62,104,14041
172,5806,69,116,14009
173,5824,77,122,13977
174,5814,91,126,13969
175,5834,99,126,13941
176,5834,99,132,13935
177,5843,95,152,13910
178,5833,114,162,13891
179,5830,127,171,13872
180,5831,135,179,13855
181,5849,136,189,13826
182,5862,132,200,13806
183,5850,149,206,13795
184,5836,157,213,13794
185,5831,160,218,13791
186,5815,171,239,13775
187,5807,185,258,13750
188,5789,193,281,13737
189,5743,225,306,13726
190,5713,226,325,13736
191,5676,255,343,13726
192,5621,256,382,13741
193,5574,254,409,13763
194,5544,260,419,13777
195,5503,286,422,13789
196,5456,307,424,13813
197,5411,301,466,13822
198,5343,321,476,13860
199,5300,328,499,13873
200,5250,331,528,13891
201,5196,341,551,13912
202,5131,341,591,13937
203,5052,364,614,13970
204,4975,388,634,14003
205,4879,403,661,14057
206,4831,405,667,14097
207,4739,430,690,14141
208,4664,423,716,14197
209,4568,438,742,14252
210,4510,442,766,14282
211,4468,433,789,14310
212,4388,426,806,14380
213,4317,443,806,14434
214,4256,441,812,14491
215,4157,476,810,14557
216,4067,472,835,14626
217,3998,467,815,14720
218,3919,469,832,14780
219,3857,468,853,14822
220,3784,464,894,14858
221,3686,488,895,14931
222,3610,476,907,15007
223,3523,474,916,15087
224,3458,477,918,15147
225,3405,470,916,15209
226,3346,449,939,15266
227,3285,444,944,15327
228,3218,428,933,15421
229,3167,422,915,15496
230,3117,404,916,15563
231,3075,396,905,15624
232,3058,394,855,15693
233,3028,379,850,15743
234,3003,370,833,15794
235,2986,352,822,15840
236,2959,338,813,15890
237,2945,333,785,15937
238,2925,338,748,15989
239,2909,329,727,16035
240,2912,308,732,16048
241,2903,304,717,16076
242,2889,305,700,16106
243,2881,300,691,16128
244,2901,272,678,16149
245,2919,250,666,16165
246,2911,259,654,16176
247,2928,267,615,16190
248,2935,264,589,16212
249,2941,252,573,16234
250,2972,237,546,16245
251,2990,226,554,16230
252,3026,222,532,16220
253,3041,221,523,16215
254,3041,231,520,16208
255,3051,234,487,16228
256,3075,216,487,16222
257,3088,226,477,16209
258,3127,207,469,16197
259,3153,194,476,16177
260,3171,203,464,16162
261,3210,194,445,16151
262,3219,207,432,16142
263,3261,202,426,16111
264,3288,213,421,16078
265,3310,207,421,16062
266,3330,206,413,16051
267,3369,198,417,16016
268,3396,202,416,15986
269,3402,219,415,15964
270,3423,221,414,15942
271,3465,208,414,15913
272,3484,219,401,15896
273,3517,213,419,15851
274,3559,212,416,15813
275,3597,190,429,15784
276,3612,209,422,15757
277,3634,195,428,15743
278,3667,181,436,15716
279,3672,198,432,15698
280,3684,205,433,15678
281,3697,206,453,15644
282,3719,229,440,15612
283,3740,213,448,15599
284,3768,213,446,15573
285,3796,212,442,15550
286,3811,217,440,15532
287,3845,213,425,15517
288,3872,201,429,15498
289,3885,207,426,15482
290,3917,211,428,15444
291,3956,196,445,15403
292,3960,219,432,15389
293,3958,227,433,15382
294,3952,233,431,15384
295,3955,226,465,15354
296,3962,236,449,15353
297,3995,218,453,15334
298,4016,225,443,15316
299,4036,236,453,15275
300,4051,229,465,15255
301,4088,207,473,15232
302,4117,227,481,15175
303,4130,231,474,15165
304,4149,223,488,15140
305,4171,229,501,15099
306,4166,248,494,15092
307,4176,253,497,15074
308,4189,262,510,15039
309,4201,273,508,15018
310,4203,286,504,15007
311,4191,285,517,15007
312,4162,304,537,14997
313,4137,312,571,14980
314,4135,318,562,14985
315,4136,320,566,14978
316,4146,300,590,14964
317,4136,310,589,14965
318,4114,338,597,14951
319,4112,336,610,14942
320,4092,347,616,14945
321,4058,372,635,14935
322,4060,359,656,14925
323,4060,335,689,14916
324,4029,366,700,14905
325,3994,370,690,14946
326,3947,394,716,14943
327,3923,378,752,14947
328,3889,399,734,14978
329,3894,383,722,15001
330,3877,387,719,15017
331,3858,386,744,15012
332,3825,397,759,15019
333,3783,410,775,15032
334,3776,395,780,15049
335,3778,373,786,15063
336,3759,388,775,15078
337,3750,387,763,15100
338,3748,383,758,15111
339,3741,362,767,15130
340,3748,367,767,15118
341,3724,362,772,15142
342,3723,359,764,15154
343,3693,378,760,15169
344,3667,383,756,15194
345,3637,392,752,15219
346,3623,391,740,15246
347,3619,385,743,15253
348,3635,364,751,15250
349,3621,356,759,15264
350,3627,359,762,15252
351,3625,360,749,15266
352,3603,350,762,15285
353,3599,348,742,15311
354,3591,344,733,15332
355,3629,321,736,15314
356,3609,351,718,15322
357,3589,358,720,15333
358,3576,353,721,15350
359,3598,333,729,15340
360,3591,336,721,15352
361,3576,343,714,15367
362,3576,322,716,15386
363,3569,329,707,15395
364,3556,311,714,15419
365,3575,308,700,15417
366,3574,304,696,15426
367,3571,306,689,15434
368,3564,327,678,15431
369,3596,307,685,15412
370,3606,309,661,15424
371,3607,325,642,15426
372,3623,324,638,15415
373,3633,312,660,15395
374,3619,335,648,15398
375,3625,342,653,15380
376,3645,344,635,15376
377,3650,333,638,15379
378,3671,315,650,15364
379,3667,322,626,15385
380,3685,316,625,15374
381,3705,317,628,15350
382,3705,321,624,15350
383,3741,316,623,15320
384,3744,323,621,15312
385,3738,333,624,15305
386,3746,322,639,15293
387,3737,329,628,15306
388,3740,329,635,15296
389,3739,325,642,15294
390,3738,318,653,15291
391,3749,327,645,15279
392,3735,335,647,15283
393,3740,333,645,15282
394,3740,335,647,15278
395,3741,336,654,15269
396,3747,327,668,15258
397,3751,330,668,15251
398,3742,342,665,15251
399,3732,350,664,15254
400,3740,349,665,15246
401,3718,373,696,15213
402,3714,366,696,15224
403,3722,357,705,15216
404,3714,355,703,15228
405,3705,369,700,15226
406,3708,371,711,15210
407,3712,352,724,15212
408,3689,348,727,15236
409,3643,372,737,15248
410,3649,363,725,15263
411,3659,346,747,15248
412,3648,358,752,15242
413,3648,357,755,15240
414,3643,355,738,15264
415,3614,371,727,15288
416,3628,363,718,15291
417,3616,353,718,15313
418,3617,338,730,15315
419,3629,328,721,15322
420,3631,343,701,15325
421,3621,350,696,15333
422,3633,343,697,15327
423,3609,340,699,15352
424,3611,325,713,15351
425,3617,299,722,15362
426,3606,314,693,15387
427,3596,327,670,15407
428,3615,322,664,15399
429,3627,338,657,15378
430,3636,341,662,15361
431,3645,321,680,15354
432,3645,320,677,15358
433,3641,334,686,15339
434,3633,350,663,15354
435,3651,345,649,15355
436,3624,354,665,15357
437,3607,360,674,15359
438,3589,349,686,15376
439,3597,338,682,15383
440,3603,326,688,15383
441,3600,337,659,15404
442,3600,344,673,15383
443,3605,342,655,15398
444,3621,334,672,15373
445,3632,333,669,15366
446,3637,328,669,15366
447,3634,312,694,15360
448,3638,321,683,15358
449,3659,291,711,15339
450,3639,309,689,15363
451,3666,322,662,15350
452,3661,365,665,15309
453,3676,351,669,15304
454,3660,355,681,15304
455,3646,354,683,15317
456,3663,330,695,15312
457,3657,333,702,15308
458,3650,346,681,15323
459,3666,358,672,15304
460,3645,389,670,15296
461,3635,370,703,15292
462,3630,365,731,15274
463,3602,385,727,15286
464,3574,365,739,15322
465,3564,357,719,15360
466,3560,366,713,15361
467,3557,370,712,15361
468,3545,350,704,15401
469,3515,371,699,15415
470,3493,364,714,15429
471,3509,335,730,15426
472,3487,338,706,15469
473,3509,340,692,15459
474,3511,330,704,15455
475,3512,317,687,15484
476,3516,301,685,15498
477,3527,285,696,15492
478,3511,290,696,15503
479,3503,287,687,15523
480,3508,276,686,15530
481,3515,304,666,15515
482,3529,295,664,15512
483,3522,298,655,15525
484,3540,295,649,15516
485,3564,269,643,15524
486,3550,293,636,15521
487,3571,293,616,15520
488,3580,280,628,15512
489,3566,299,630,15505
490,3598,294,624,15484
491,3626,302,624,15448
492,3623,302,603,15472
493,3633,273,620,15474
494,3640,276,616,15468
495,3658,283,591,15468
496,3681,269,600,15450
497,3682,287,576,15455
498,3678,308,565,15449
499,3680,312,572,15436
500,3695,314,581,15410
501,3709,306,580,15405
502,3705,292,593,15410
503,3717,305,584,15394
504,3730,301,588,15381
505,3736,286,605,15373
506,3737,308,592,15363
507,3741,311,603,15345
508,3744,308,610,15338
509,3742,323,586,15349
510,3759,320,585,15336
511,3789,309,574,15328
512,3783,312,589,15316
513,3797,313,572,15318
514,3804,315,582,15299
515,3811,307,596,15286
516,3816,294,614,15276
517,3826,297,630,15247
518,3828,306,609,15257
519,3828,309,617,15246
520,3830,315,617,15238
521,3839,321,608,15232
522,3823,317,633,15227
523,3804,314,647,15235
524,3831,307,642,15220
525,3821,332,637,15210
526,3843,334,659,15164
527,3813,379,641,15167
528,3790,388,667,15155
529,3793,372,680,15155
530,3780,380,684,15156
531,3781,361,697,15161
532,3787,363,706,15144
533,3779,349,716,15156
534,3760,364,724,15152
535,3733,370,742,15155
536,3723,374,736,15167
537,3718,382,730,15170
538,3725,356,747,15172
539,3728,361,752,15159
540,3737,360,749,15154
541,3723,364,763,15150
542,3709,380,743,15168
543,3687,386,725,15202
544,3671,399,730,15200
545,3650,389,740,15221
546,3629,380,735,15256
547,3632,392,736,15240
548,3610,393,754,15243
549,3595,385,749,15271
550,3585,382,762,15271
551,3564,371,770,15295
552,3563,359,784,15294
553,3560,359,766,15315
554,3571,354,734,15341
555,3576,346,730,15348
556,3569,352,744,15335
557,3564,354,735,15347
558,3554,364,723,15359
559,3545,355,733,15367
560,3536,359,730,15375
561,3563,341,723,15373
562,3582,341,705,15372
563,3578,354,690,15378
564,3567,351,700,15382
565,3568,333,709,15390
566,3569,341,711,15379
567,3560,354,705,15381
568,3541,351,726,15382
569,3535,341,726,15398
570,3529,348,732,15391
571,3563,335,726,15376
572,3539,346,728,15387
573,3534,349,729,15388
574,3542,342,729,15387
575,3525,347,720,15408
576,3550,332,749,15369
577,3547,349,724,15380
578,3571,342,716,15371
579,3568,349,718,15365
580,3584,331,712,15373
581,3582,331,710,15377
582,3578,346,715,15361
583,3576,353,712,15359
584,3571,348,724,15357
585,3567,340,699,15394
586,3587,324,709,15380
587,3586,338,713,15363
588,3611,336,698,15355
589,3622,334,709,15335
590,3630,325,716,15329
591,3626,336,711,15327
592,3625,335,707,15333
593,3643,327,715,15315
594,3656,315,736,15293
595,3660,318,713,15309
596,3653,337,712,15298
597,3635,343,711,15311
598,3636,339,699,15326
599,3638,346,681,15335
600,3665,339,681,15315
601,3624,364,685,15327
602,3622,373,685,15320
603,3621,376,684,15319
604,3628,362,692,15318
605,3631,359,711,15299
606,3636,360,713,15291
607,3627,358,720,15295
608,3644,348,704,15304
609,3642,342,696,15320
610,3653,323,709,15315
611,3643,334,691,15332
612,3657,306,709,15328
613,3679,310,717,15294
614,3689,306,716,15289
615,3671,324,710,15295
616,3668,322,696,15314
617,3693,337,681,15289
618,3695,332,672,15301
619,3688,337,665,15310
620,3695,359,641,15305
621,3702,342,649,15307
622,3703,333,655,15309
623,3699,333,655,15313
624,3723,322,647,15308
625,3720,309,653,15318
626,3731,327,649,15293
627,3722,353,657,15268
628,3725,329,666,15280
629,3736,308,685,15271
630,3704,338,644,15314
631,3728,325,640,15307
632,3753,319,627,15301
633,3750,337,637,15276
634,3767,306,657,15270
635,3758,349,636,15257
636,3785,336,642,15237
637,3811,315,647,15227
638,3820,316,648,15216
639,3838,299,654,15209
640,3841,300,662,15197
641,3853,298,667,15182
642,3841,302,657,15200
643,3825,322,647,15206
644,3847,296,677,15180
645,3845,300,668,15187
646,3839,312,663,15186
647,3858,316,678,15148
648,3856,303,682,15159
649,3841,328,662,15169
650,3855,316,679,15150
651,3851,315,688,15146
652,3873,325,664,15138
653,3866,341,668,15125
654,3872,340,662,15126
655,3870,334,670,15126
656,3861,348,676,15115
657,3836,353,678,15133
658,3849,343,683,15125
659,3848,335,681,15136
660,3840,327,703,15130
661,3838,351,682,15129
662,3856,345,691,15108
663,3869,345,668,15118
664,3852,336,691,15121
665,3862,340,699,15099
666,3865,328,714,15093
667,3859,321,716,15104
668,3854,324,716,15106
669,3848,336,705,15111
670,3846,347,703,15104
671,3844,341,705,15110
672,3816,348,712,15124
673,3821,333,711,15135
674,3818,350,701,15131
675,3844,366,668,15122
676,3842,360,672,15126
677,3843,360,687,15110
678,3854,358,688,15100
679,3834,369,687,15110
680,3826,366,703,15105
681,3820,353,693,15134
682,3803,353,707,15137
683,3788,369,709,15134
684,3771,374,700,15155
685,3798,363,695,15144
686,3795,357,711,15137
687,3809,340,723,15128
688,3794,355,708,15143
689,3805,343,725,15127
690,3790,344,740,15126
691,3783,355,717,15145
692,3781,344,722,15153
693,3777,348,706,15169
694,3785,348,693,15174
695,3782,347,684,15187
696,3764,353,692,15191
697,3740,369,701,15190
698,3738,364,692,15206
699,3738,374,691,15197
700,3727,373,693,15207
701,3732,353,707,15208
702,3737,346,723,15194
703,3727,353,708,15212
704,3710,340,730,15220
705,3701,370,711,15218
706,3685,364,725,15226
707,3679,366,715,15240
708,3664,360,723,15253
709,3648,358,733,15261
710,3644,370,704,15282
711,3644,376,701,15279
712,3625,369,714,15292
713,3616,381,726,15277
714,3609,381,727,15283
715,3573,391,727,15309
716,3561,392,749,15298
717,3555,378,787,15280
718,3546,383,781,15290
719,3533,365,798,15304
720,3512,384,781,15323
721,3502,389,792,15317
722,3499,388,794,15319
723,3489,383,773,15355
724,3489,384,755,15372
725,3509,362,734,15395
726,3526,336,753,15385
727,3529,328,751,15392
728,3503,348,746,15403
729,3498,371,724,15407
730,3494,379,710,15417
