t,S,E,I,R
268,3089,197,481,16233
269,3125,204,476,16195
270,3154,200,472,16174
271,3197,200,439,16164
272,3245,191,422,16142
273,3284,192,414,16110
274,3318,181,408,16093
275,3343,170,417,16070
276,3383,166,413,16038
277,3389,183,404,16024
278,3423,182,398,15997
279,3473,166,388,15973
280,3506,188,376,15930
281,3526,180,384,15910
282,3560,178,387,15875
283,3599,178,399,15824
284,3645,181,400,15774
285,3685,188,388,15739
286,3707,187,390,15716
287,3744,182,392,15682
288,3770,189,398,15643
289,3795,205,396,15604
290,3841,197,405,15557
291,3879,217,401,15503
292,3899,220,399,15482
293,3916,218,416,15450
294,3934,230,408,15428
295,3990,230,404,15376
296,3999,223,434,15344
297,4006,236,431,15327
298,4042,230,441,15287
299,4032,246,447,15275
300,4047,241,451,15261
301,4071,242,438,15249
302,4090,240,447,15223
303,4119,222,478,15181
304,4133,237,486,15144
305,4127,257,501,15115
306,4127,283,491,15099
307,4146,273,493,15088
308,4169,275,508,15048
309,4157,273,535,15035
310,4154,275,531,15040
311,4150,282,522,15046
312,4137,292,546,15025
313,4140,288,544,15028
314,4135,291,552,15022
315,4129,308,540,15023
316,4128,308,545,15019
317,4130,304,558,15008
318,4139,308,553,15000
319,4127,303,570,15000
320,4132,286,581,15001
321,4136,295,579,14990
322,4129,286,589,14996
323,4120,290,606,14984
324,4097,301,624,14978
325,4076,316,635,14973
326,4069,312,648,14971
327,4056,308,659,14977
328,4043,340,649,14968
329,4048,357,634,14961
330,4036,350,637,14977
331,4041,352,648,14959
332,4040,364,658,14938
333,4002,376,687,14935
334,3957,391,713,14939
335,3955,361,741,14943
336,3909,398,732,14961
337,3894,408,737,14961
338,3866,397,780,14957
339,3849,399,799,14953
340,3821,405,812,14962
341,3769,423,813,14995
342,3745,428,833,14994
343,3742,419,817,15022
344,3727,414,794,15065
345,3696,424,788,15092
346,3697,417,783,15103
347,3689,402,810,15099
348,3663,417,807,15113
349,3661,407,815,15117
350,3643,412,828,15117
351,3605,420,831,15144
352,3567,413,834,15186
353,3554,397,842,15207
354,3524,393,846,15237
355,3506,402,825,15267
356,3480,412,819,15289
357,3462,397,831,15310
358,3475,380,823,15322
359,3486,353,821,15340
360,3482,372,807,15339
361,3456,371,794,15379
362,3444,351,816,15389
363,3428,351,802,15419
364,3431,330,805,15434
365,3431,327,785,15457
366,3410,364,784,15442
367,3427,359,780,15434
368,3432,344,780,15444
369,3435,342,775,15448
370,3424,352,765,15459
371,3425,339,763,15473
372,3411,347,749,15493
373,3413,345,745,15497
374,3441,331,725,15503
375,3446,318,754,15482
376,3456,308,744,15492
377,3472,304,723,15501
378,3465,326,696,15513
379,3488,324,702,15486
380,3483,314,696,15507
381,3500,318,676,15506
382,3515,314,700,15471
383,3528,324,692,15456
384,3533,325,695,15447
385,3553,312,691,15444
386,3585,291,690,15434
387,3587,313,682,15418
388,3597,317,681,15405
389,3609,322,680,15389
390,3628,336,667,15369
391,3655,315,682,15348
392,3643,322,672,15363
393,3659,308,678,15355
394,3663,323,659,15355
395,3680,307,669,15344
396,3685,303,687,15325
397,3699,312,697,15292
398,3714,311,679,15296
399,3731,310,672,15287
400,3738,319,667,15276
401,3756,313,684,15247
402,3763,299,674,15264
403,3764,299,693,15244
404,3765,304,698,15233
405,3780,304,676,15240
406,3773,309,660,15258
407,3783,325,649,15243
408,3805,315,641,15239
409,3825,323,629,15223
410,3819,314,639,15228
411,3825,320,633,15222
412,3811,334,650,15205
413,3801,344,645,15210
414,3787,337,663,15213
415,3775,346,672,15207
416,3795,324,677,15204
417,3802,339,674,15185
418,3824,339,676,15161
419,3828,336,676,15160
420,3827,357,662,15154
421,3839,372,659,15130
422,3844,353,685,15118
423,3824,369,684,15123
424,3833,362,680,15125
425,3803,387,685,15125
426,3791,410,681,15118
427,3780,391,724,15105
428,3774,385,722,15119
429,3766,386,748,15100
430,3768,357,768,15107
431,3743,364,769,15124
432,3740,332,789,15139
433,3741,331,789,15139
434,3740,315,800,15145
435,3717,332,803,15148
436,3699,354,767,15180
437,3693,337,746,15224
438,3688,350,731,15231
439,3674,351,722,15253
440,3683,339,725,15253
441,3678,340,719,15263
442,3647,345,705,15303
443,3633,339,700,15328
444,3643,336,704,15317
445,3657,340,693,15310
446,3632,334,709,15325
447,3603,348,723,15326
448,3594,334,736,15336
449,3589,333,729,15349
450,3604,325,726,15345
451,3592,328,729,15351
452,3580,320,751,15349
453,3591,316,739,15354
454,3591,334,730,15345
455,3587,330,723,15360
456,3573,344,695,15388
457,3580,347,704,15369
458,3573,348,711,15368
459,3565,336,733,15366
460,3555,336,726,15383
461,3557,337,716,15390
462,3561,327,709,15403
463,3574,327,690,15409
464,3568,338,690,15404
465,3594,310,689,15407
466,3586,332,669,15413
467,3599,331,648,15422
468,3594,325,653,15428
469,3597,335,646,15422
470,3604,338,653,15405
471,3605,330,675,15390
472,3616,326,670,15388
473,3636,318,667,15379
474,3658,313,675,15354
475,3647,304,701,15348
476,3642,324,682,15352
477,3620,348,671,15361
478,3611,333,679,15377
479,3598,340,675,15387
480,3580,350,679,15391
481,3578,331,709,15382
482,3584,333,703,15380
483,3599,333,702,15366
484,3586,333,713,15368
485,3586,330,736,15348
486,3580,339,718,15363
487,3570,330,728,15372
488,3584,334,714,15368
489,3585,332,698,15385
490,3585,331,672,15412
491,3577,333,680,15410
492,3602,305,683,15410
493,3604,309,676,15411
494,3606,312,662,15420
495,3613,311,663,15413
496,3639,318,649,15394
497,3636,320,646,15398
498,3613,329,661,15397
499,3633,313,676,15378
500,3620,307,676,15397
501,3597,328,682,15393
502,3591,318,674,15417
503,3587,318,678,15417
504,3580,305,678,15437
505,3572,306,677,15445
506,3563,312,672,15453
507,3559,321,665,15455
508,3557,322,653,15468
509,3565,312,654,15469
510,3562,311,676,15451
511,3555,308,680,15457
512,3570,305,666,15459
513,3553,322,666,15459
514,3546,325,670,15459
515,3568,304,673,15455
516,3567,297,667,15469
517,3596,286,663,15455
518,3595,290,655,15460
519,3612,290,648,15450
520,3635,289,667,15409
521,3643,318,640,15399
522,3659,307,633,15401
523,3671,304,636,15389
524,3694,292,629,15385
525,3696,299,617,15388
526,3703,299,624,15374
527,3664,323,632,15381
528,3665,311,660,15364
529,3634,349,635,15382
530,3636,344,657,15363
531,3646,326,684,15344
532,3643,330,701,15326
533,3639,333,694,15334
534,3648,338,690,15324
535,3642,329,693,15336
536,3641,320,689,15350
537,3667,320,695,15318
538,3674,335,669,15322
539,3669,335,671,15325
540,3654,349,666,15331
541,3690,323,692,15295
542,3680,326,701,15293
543,3671,323,705,15301
544,3661,326,697,15316
545,3658,353,696,15293
546,3657,350,695,15298
547,3657,357,684,15302
548,3658,340,683,15319
549,3672,316,714,15298
550,3658,348,690,15304
551,3668,362,679,15291
552,3663,368,697,15272
553,3673,357,701,15269
554,3663,344,726,15267
555,3682,327,733,15258
556,3675,322,738,15265
557,3678,338,728,15256
558,3665,350,692,15293
559,3655,364,705,15276
560,3647,344,719,15290
561,3642,332,750,15276
562,3641,316,741,15302
563,3632,320,734,15314
564,3630,326,735,15309
565,3646,313,722,15319
566,3644,314,713,15329
567,3637,308,719,15336
568,3647,309,696,15348
569,3649,314,697,15340
570,3637,316,705,15342
571,3639,292,717,15352
572,3640,309,700,15351
573,3637,304,695,15364
574,3641,317,696,15346
575,3670,312,679,15339
576,3671,346,659,15324
577,3681,328,678,15313
578,3685,331,672,15312
579,3668,336,681,15315
580,3676,344,678,15302
581,3676,338,686,15300
582,3681,342,689,15288
583,3681,331,705,15283
584,3690,335,680,15295
585,3708,315,690,15287
586,3719,322,689,15270
587,3740,329,684,15247
588,3735,336,667,15262
589,3726,360,642,15272
590,3721,342,676,15261
591,3698,372,673,15257
592,3722,342,681,15255
593,3728,360,679,15233
594,3777,337,676,15210
595,3786,349,670,15195
596,3791,356,655,15198
597,3784,357,674,15185
598,3798,349,694,15159
599,3797,352,710,15141
600,3783,370,709,15138
601,3789,344,738,15129
602,3803,338,735,15124
603,3793,339,738,15130
604,3770,366,730,15134
605,3749,378,749,15124
606,3747,368,753,15132
607,3744,366,745,15145
608,3711,385,768,15136
609,3695,383,768,15154
610,3704,368,771,15157
611,3705,373,781,15141
612,3696,378,776,15150
613,3660,397,775,15168
614,3692,358,789,15161
615,3683,368,772,15177
616,3698,366,778,15158
617,3677,389,750,15184
618,3677,367,763,15193
619,3695,365,769,15171
620,3696,402,756,15146
621,3705,398,755,15142
622,3702,392,780,15126
623,3723,388,782,15107
624,3720,354,786,15140
625,3674,370,790,15166
626,3660,392,761,15187
627,3675,361,783,15181
628,3688,349,802,15161
629,3672,380,785,15163
630,3668,358,797,15177
631,3646,381,782,15191
632,3649,358,799,15194
633,3647,359,803,15191
634,3634,388,768,15210
635,3622,386,768,15224
636,3621,381,764,15234
637,3623,362,756,15259
638,3621,348,764,15267
639,3623,360,754,15263
640,3600,358,749,15293
641,3609,364,774,15253
642,3606,364,774,15256
643,3587,372,765,15276
644,3585,386,747,15282
645,3554,414,755,15277
646,3555,401,771,15273
647,3544,385,783,15288
648,3523,381,792,15304
649,3515,377,796,15312
650,3520,387,780,15313
651,3518,374,779,15329
652,3520,374,784,15322
653,3524,364,789,15323
654,3527,354,787,15332
655,3537,352,780,15331
656,3544,339,789,15328
657,3536,338,775,15351
658,3535,338,761,15366
659,3556,321,775,15348
660,3532,339,780,15349
661,3541,332,776,15351
662,3560,307,765,15368
663,3568,323,746,15363
664,3577,332,725,15366
665,3565,333,727,15375
666,3599,333,714,15354
667,3583,345,713,15359
668,3575,351,707,15367
669,3560,359,728,15353
670,3568,377,711,15344
671,3570,369,734,15327
672,3555,368,734,15343
673,3561,354,750,15335
674,3563,334,764,15339
675,3589,329,749,15333
676,3582,332,721,15365
677,3579,319,717,15385
678,3580,297,721,15402
679,3561,303,715,15421
680,3548,309,716,15427
681,3549,311,721,15419
682,3527,332,704,15437
683,3541,321,720,15418
684,3565,328,708,15399
685,3572,321,705,15402
686,3575,316,706,15403
687,3607,311,703,15379
688,3593,351,674,15382
689,3611,334,709,15346
690,3600,362,700,15338
691,3580,354,711,15355
692,3575,338,724,15363
693,3581,325,741,15353
694,3606,327,733,15334
695,3588,337,727,15348
696,3611,324,733,15332
697,3615,331,711,15343
698,3611,341,694,15354
699,3600,331,692,15377
700,3592,343,674,15391
701,3587,323,685,15405
702,3598,332,677,15393
703,3588,340,673,15399
704,3580,350,659,15411
705,3591,348,672,15389
706,3571,365,678,15386
707,3572,360,689,15379
708,3587,353,711,15349
709,3573,338,720,15369
710,3563,351,721,15365
711,3553,353,729,15365
712,3575,336,733,15356
713,3568,347,723,15362
714,3565,335,727,15373
715,3561,338,717,15384
716,3557,326,723,15394
717,3591,319,698,15392
718,3614,327,689,15370
719,3602,354,684,15360
720,3597,341,704,15358
721,3593,345,712,15350
722,3584,324,731,15361
723,3579,332,721,15368
724,3573,355,685,15387
725,3583,339,696,15382
726,3586,344,681,15389
727,3562,345,674,15419
728,3569,340,684,15407
729,3577,334,706,15383
730,3588,312,710,15390
