t,S,E,I,R
150,5237,24,32,14707
151,5272,25,34,14669
152,5305,24,40,14631
153,5328,30,46,14596
154,5356,31,50,14563
155,5399,25,59,14517
156,5431,27,57,14485
157,5465,37,60,14438
158,5494,42,63,14401
159,5521,46,60,14373
160,5535,45,73,14347
161,5569,48,79,14304
162,5597,55,82,14266
163,5610,74,79,14237
164,5639,73,89,14199
165,5650,70,97,14183
166,5666,83,97,14154
167,5694,80,103,14123
168,5706,88,106,14100
169,5716,90,106,14088
170,5724,93,112,14071
171,5742,93,124,14041
172,5752,102,124,14022
173,5751,111,125,14013
174,5747,110,146,13997
175,5758,117,160,13965
176,5766,128,166,13940
177,5786,128,176,13910
178,5772,129,193,13906
179,5770,140,205,13885
180,5776,136,212,13876
181,5780,141,217,13862
182,5786,142,230,13842
183,5773,152,235,13840
184,5759,161,241,13839
185,5733,182,256,13829
186,5722,189,280,13809
187,5701,185,309,13805
188,5695,186,320,13799
189,5669,191,347,13793
190,5641,214,347,13798
191,5613,243,344,13800
192,5582,244,368,13806
193,5527,261,386,13826
194,5503,252,421,13824
195,5445,291,431,13833
196,5403,283,467,13847
197,5357,299,481,13863
198,5286,303,509,13902
199,5199,328,543,13930
200,5137,342,555,13966
201,5070,362,579,13989
202,5009,368,594,14029
203,4956,362,614,14068
204,4871,397,620,14112
205,4798,393,658,14151
206,4731,388,691,14190
207,4638,425,695,14242
208,4561,436,740,14263
209,4480,440,770,14310
210,4420,437,779,14364
211,4334,465,795,14406
212,4250,481,799,14470
213,4187,460,819,14534
214,4119,461,848,14572
215,4050,437,869,14644
216,3986,424,873,14717
217,3907,434,877,14782
218,3832,434,859,14875
219,3761,434,859,14946
220,3708,426,857,15009
221,3640,441,843,15076
222,3572,426,881,15121
223,3487,433,894,15186
224,3437,422,877,15264
225,3386,400,877,15337
226,3319,400,867,15414
227,3291,380,879,15450
228,3264,364,873,15499
229,3237,343,883,15537
230,3196,366,831,15607
231,3195,341,834,15630
232,3173,331,836,15660
233,3153,346,806,15695
234,3124,338,801,15737
235,3097,326,799,15778
236,3077,310,790,15823
237,3073,300,762,15865
238,3070,305,724,15901
239,3041,295,728,15936
240,3057,284,706,15953
241,3043,283,703,15971
242,3034,302,668,15996
243,3037,291,660,16012
244,3061,282,641,16016
245,3054,278,645,16023
246,3066,269,625,16040
247,3078,256,632,16034
248,3058,266,616,16060
249,3052,268,604,16076
250,3065,262,583,16090
251,3105,235,583,16077
252,3101,244,578,16077
253,3098,252,559,16091
254,3101,254,546,16099
255,3110,252,532,16106
256,3120,239,536,16105
257,3132,231,524,16113
258,3146,231,507,16116
259,3177,219,509,16095
260,3188,226,496,16090
261,3211,218,500,16071
262,3230,212,497,16061
263,3259,217,475,16049
264,3302,209,470,16019
265,3342,203,469,15986
266,3335,219,460,15986
267,3363,211,463,15963
268,3371,224,454,15951
269,3403,205,473,15919
270,3439,189,463,15909
271,3446,199,454,15901
272,3465,206,433,15896
273,3494,201,438,15867
274,3508,205,446,15841
275,3543,205,444,15808
276,3562,194,470,15774
277,3593,187,464,15756
278,3606,202,448,15744
279,3621,214,435,15730
280,3634,225,427,15714
281,3690,212,419,15679
282,3721,214,413,15652
283,3744,215,411,15630
284,3782,200,419,15599
285,3796,228,404,15572
286,3814,214,413,15559
287,3826,221,425,15528
288,3850,245,409,15496
289,3865,246,415,15474
290,3894,225,418,15463
291,3900,240,411,15449
292,3942,220,406,15432
293,3971,210,412,15407
294,4009,219,419,15353
295,4044,218,425,15313
296,4040,239,420,15301
297,4049,258,418,15275
298,4091,250,440,15219
299,4108,239,447,15206
300,4134,235,442,15189
301,4169,226,449,15156
302,4170,252,453,15125
303,4171,261,464,15104
304,4184,264,474,15078
305,4178,276,494,15052
306,4175,284,511,15030
307,4186,276,493,15045
308,4183,262,513,15042
309,4183,276,513,15028
310,4160,285,543,15012
311,4156,300,561,14983
312,4152,300,573,14975
313,4111,310,576,15003
314,4095,335,582,14988
315,4084,343,599,14974
316,4054,355,613,14978
317,4051,366,615,14968
318,4017,367,633,14983
319,3994,373,651,14982
320,3964,395,664,14977
321,3950,409,670,14971
322,3931,381,697,14991
323,3911,378,713,14998
324,3893,397,693,15017
325,3892,371,737,15000
326,3866,373,748,15013
327,3853,372,741,15034
328,3841,363,764,15032
329,3819,365,740,15076
330,3808,377,735,15080
331,3808,367,722,15103
332,3791,374,729,15106
333,3760,387,733,15120
334,3758,378,732,15132
335,3756,372,728,15144
336,3739,371,749,15141
337,3738,368,728,15166
338,3744,349,735,15172
339,3751,346,715,15188
340,3747,331,728,15194
341,3733,336,725,15206
342,3723,335,717,15225
343,3679,351,705,15265
344,3693,344,704,15259
345,3693,339,685,15283
346,3697,335,677,15291
347,3706,316,683,15295
348,3694,324,667,15315
349,3709,325,671,15295
350,3709,321,689,15281
351,3716,336,689,15259
352,3698,342,682,15278
353,3704,331,693,15272
354,3678,348,672,15302
355,3668,346,684,15302
356,3664,353,670,15313
357,3654,358,686,15302
358,3668,361,689,15282
359,3670,348,708,15274
360,3667,359,694,15280
361,3651,359,705,15285
362,3638,374,702,15286
363,3618,387,707,15288
364,3593,391,707,15309
365,3603,356,724,15317
366,3609,348,731,15312
367,3593,362,727,15318
368,3581,367,722,15330
369,3568,382,698,15352
370,3555,401,675,15369
371,3563,359,713,15365
372,3567,341,735,15357
373,3584,338,719,15359
374,3587,344,708,15361
375,3578,343,723,15356
376,3578,337,735,15350
377,3581,321,742,15356
378,3564,328,725,15383
379,3534,349,722,15395
380,3556,335,714,15395
381,3562,343,703,15392
382,3566,351,703,15380
383,3562,328,694,15416
384,3554,343,682,15421
385,3560,347,682,15411
386,3563,335,677,15425
387,3562,327,679,15432
388,3572,341,674,15413
389,3592,320,684,15404
390,3607,342,654,15397
391,3617,332,658,15393
392,3615,320,677,15388
393,3619,300,695,15386
394,3617,312,693,15378
395,3620,320,679,15381
396,3631,311,678,15380
397,3645,308,677,15370
398,3662,300,697,15341
399,3667,316,684,15333
400,3679,320,674,15327
401,3703,323,661,15313
402,3699,333,656,15312
403,3703,314,671,15312
404,3712,322,645,15321
405,3709,334,659,15298
406,3711,335,669,15285
407,3717,322,666,15295
408,3734,323,667,15276
409,3730,330,657,15283
410,3713,356,662,15269
411,3698,355,670,15277
412,3694,366,667,15273
413,3686,361,661,15292
414,3702,353,652,15293
415,3698,368,644,15290
416,3702,352,666,15280
417,3704,360,653,15283
418,3717,336,672,15275
419,3712,338,664,15286
420,3699,333,647,15321
421,3673,357,643,15327
422,3655,359,666,15320
423,3658,352,663,15327
424,3650,347,659,15344
425,3651,343,673,15333
426,3654,320,696,15330
427,3632,341,689,15338
428,3615,319,713,15353
429,3615,323,700,15362
430,3596,336,704,15364
431,3601,326,723,15350
432,3599,323,709,15369
433,3606,328,701,15365
434,3616,331,694,15359
435,3617,334,688,15361
436,3590,338,678,15394
437,3582,336,701,15381
438,3574,339,693,15394
439,3574,342,706,15378
440,3564,353,713,15370
441,3556,360,703,15381
442,3553,375,682,15390
443,3582,345,689,15384
444,3578,322,704,15396
445,3585,315,700,15400
446,3605,297,700,15398
447,3610,301,696,15393
448,3610,322,699,15369
449,3614,318,692,15376
450,3640,313,673,15374
451,3631,332,678,15359
452,3630,331,690,15349
453,3615,352,694,15339
454,3606,354,699,15341
455,3583,384,699,15334
456,3573,378,709,15340
457,3562,375,716,15347
458,3571,362,718,15349
459,3580,335,725,15360
460,3600,320,718,15362
461,3594,331,700,15375
462,3589,324,706,15381
463,3604,310,709,15377
464,3592,320,711,15377
465,3585,317,709,15389
466,3569,301,716,15414
467,3569,309,704,15418
468,3568,328,675,15429
469,3562,346,670,15422
470,3576,352,665,15407
471,3585,351,686,15378
472,3628,325,703,15344
473,3615,340,699,15346
474,3618,323,710,15349
475,3622,324,688,15366
476,3598,331,687,15384
477,3597,327,690,15386
478,3586,342,691,15381
479,3565,349,687,15399
480,3554,352,681,15413
481,3588,331,700,15381
482,3582,333,705,15380
483,3579,327,705,15389
484,3578,347,696,15379
485,3581,332,694,15393
486,3602,338,683,15377
487,3612,316,698,15374
488,3634,296,717,15353
489,3631,294,707,15368
490,3610,317,693,15380
491,3595,322,683,15400
492,3583,326,677,15414
493,3598,309,667,15426
494,3590,322,666,15422
495,3603,315,677,15405
496,3592,341,664,15403
497,3603,311,661,15425
498,3589,336,662,15413
499,3584,333,664,15419
500,3601,335,644,15420
501,3615,335,648,15402
502,3609,344,663,15384
503,3613,352,667,15368
504,3618,346,681,15355
505,3609,330,703,15358
506,3603,345,673,15379
507,3599,352,670,15379
508,3605,345,680,15370
509,3622,331,690,15357
510,3648,316,678,15358
511,3624,335,676,15365
512,3639,344,666,15351
513,3625,334,677,15364
514,3601,342,685,15372
515,3596,359,679,15366
516,3604,352,680,15364
517,3591,361,687,15361
518,3623,342,703,15332
519,3614,327,715,15344
520,3598,348,696,15358
521,3605,343,702,15350
522,3601,340,684,15375
523,3605,343,687,15365
524,3616,341,678,15365
525,3634,325,667,15374
526,3625,349,651,15375
527,3622,352,637,15389
528,3640,364,632,15364
529,3655,316,665,15364
530,3661,328,654,15357
531,3657,315,680,15348
532,3639,310,689,15362
533,3646,306,672,15376
534,3641,338,658,15363
535,3630,340,664,15366
536,3633,341,656,15370
537,3650,354,654,15342
538,3636,355,672,15337
539,3640,358,691,15311
540,3635,358,681,15326
541,3631,360,674,15335
542,3618,376,687,15319
543,3620,365,690,15325
544,3600,368,697,15335
545,3590,363,697,15350
546,3549,359,709,15383
547,3547,333,725,15395
548,3526,342,723,15409
549,3520,359,731,15390
550,3536,346,750,15368
551,3545,347,717,15391
552,3554,351,718,15377
553,3552,346,728,15374
554,3541,334,725,15400
555,3555,342,692,15411
556,3532,343,720,15405
557,3529,348,700,15423
558,3538,339,700,15423
559,3515,347,695,15443
560,3508,351,681,15460
561,3518,328,686,15468
562,3538,317,683,15462
563,3553,314,693,15440
564,3559,306,710,15425
565,3546,326,684,15444
566,3567,319,695,15419
567,3565,327,702,15406
568,3549,347,682,15422
569,3565,324,699,15412
570,3561,332,680,15427
571,3589,325,669,15417
572,3614,311,684,15391
573,3643,300,673,15384
574,3668,285,654,15393
575,3704,275,625,15396
576,3707,308,611,15374
577,3708,315,609,15368
578,3690,309,637,15364
579,3702,312,637,15349
580,3719,320,629,15332
581,3750,328,616,15306
582,3755,337,606,15302
583,3780,313,613,15294
584,3764,334,615,15287
585,3783,314,635,15268
586,3779,303,641,15277
587,3803,288,665,15244
588,3822,293,651,15234
589,3827,304,641,15228
590,3865,304,637,15194
591,3879,307,626,15188
592,3889,314,634,15163
593,3904,303,643,15150
594,3945,300,618,15137
595,3932,317,627,15124
596,3906,349,627,15118
597,3888,346,657,15109
598,3901,344,662,15093
599,3912,337,690,15061
600,3915,344,688,15053
601,3900,342,707,15051
602,3888,358,705,15049
603,3875,374,694,15057
604,3875,370,696,15059
605,3875,361,691,15073
606,3847,382,701,15070
607,3829,368,709,15094
608,3787,375,737,15101
609,3768,374,755,15103
610,3743,374,748,15135
611,3743,389,745,15123
612,3744,389,736,15131
613,3743,402,729,15126
614,3725,402,731,15142
615,3725,380,740,15155
616,3717,379,744,15160
617,3718,386,736,15160
618,3707,378,744,15171
619,3715,372,762,15151
620,3694,395,758,15153
621,3667,400,746,15187
622,3646,404,773,15177
623,3648,375,809,15168
624,3658,378,811,15153
625,3639,365,827,15169
626,3625,374,828,15173
627,3593,391,809,15207
628,3578,390,819,15213
629,3581,374,811,15234
630,3557,381,795,15267
631,3552,394,769,15285
632,3560,378,772,15290
633,3553,389,738,15320
634,3545,365,763,15327
635,3540,361,797,15302
636,3545,353,795,15307
637,3547,357,783,15313
638,3523,390,777,15310
639,3493,384,799,15324
640,3501,376,799,15324
641,3505,365,815,15315
642,3488,383,807,15322
643,3473,364,814,15349
644,3468,352,806,15374
645,3467,349,817,15367
646,3458,362,794,15386
647,3481,348,797,15374
648,3454,363,799,15384
649,3451,360,803,15386
650,3437,370,805,15388
651,3428,373,783,15416
652,3419,378,790,15413
653,3425,361,803,15411
654,3424,362,794,15420
655,3410,382,785,15423
656,3398,379,772,15451
657,3379,356,783,15482
658,3375,351,785,15489
659,3380,367,770,15483
660,3420,327,775,15478
661,3415,324,767,15494
662,3403,360,765,15472
663,3376,367,747,15510
664,3362,372,740,15526
665,3378,354,757,15511
666,3360,384,732,15524
667,3370,366,746,15518
668,3354,385,715,15546
669,3377,359,721,15543
670,3375,359,718,15548
671,3370,367,729,15534
672,3367,361,742,15530
673,3368,348,752,15532
674,3352,346,744,15558
675,3361,323,746,15570
676,3342,334,737,15587
677,3346,339,724,15591
678,3353,331,722,15594
679,3349,327,719,15605
680,3340,341,696,15623
681,3339,335,706,15620
682,3339,328,703,15630
683,3320,341,716,15623
684,3348,326,699,15627
685,3368,315,693,15624
686,3392,316,666,15626
687,3394,315,674,15617
688,3387,323,670,15620
689,3419,294,681,15606
690,3440,293,663,15604
691,3460,283,650,15607
692,3483,283,638,15596
693,3518,265,651,15566
694,3510,283,639,15568
695,3538,272,624,15566
696,3554,293,588,15565
697,3557,291,601,15551
698,3585,278,607,15530
699,3596,282,573,15549
700,3622,284,575,15519
701,3647,300,562,15491
702,3667,303,562,15468
703,3684,289,581,15446
704,3706,288,590,15416
705,3711,296,579,15414
706,3702,298,602,15398
707,3719,310,588,15383
708,3736,316,594,15354
709,3734,315,619,15332
710,3729,321,621,15329
711,3744,313,630,15313
712,3757,302,633,15308
713,3765,288,646,15301
714,3785,290,625,15300
715,3779,305,617,15299
716,3774,318,627,15281
717,3778,320,629,15273
718,3764,321,622,15293
719,3784,324,622,15270
720,3806,328,601,15265
721,3810,333,595,15262
722,3810,342,607,15241
723,3828,323,641,15208
724,3844,296,641,15219
725,3854,324,627,15195
726,3839,334,619,15208
727,3834,336,615,15215
728,3845,331,626,15198
729,3862,323,623,15192
730,3869,336,629,15166
