t,S,E,I,R
644,3380,338,710,15572
645,3408,332,707,15553
646,3409,340,699,15552
647,3417,320,709,15554
648,3415,339,693,15553
649,3410,314,708,15568
650,3421,321,704,15554
651,3427,317,696,15560
652,3426,317,677,15580
653,3427,318,668,15587
654,3463,300,666,15571
655,3477,303,654,15566
656,3471,296,662,15571
657,3473,292,655,15580
658,3495,267,666,15572
659,3518,268,652,15562
660,3557,269,644,15530
661,3544,295,623,15538
662,3548,306,622,15524
663,3547,307,633,15513
664,3557,304,624,15515
665,3595,294,626,15485
666,3578,331,604,15487
667,3597,319,630,15454
668,3609,308,634,15449
669,3612,315,631,15442
670,3620,301,646,15433
671,3615,297,638,15450
672,3622,297,651,15430
673,3614,309,632,15445
674,3635,313,618,15434
675,3636,304,611,15449
676,3649,307,617,15427
677,3635,325,619,15421
678,3637,317,629,15417
679,3640,308,642,15410
680,3627,340,633,15400
681,3653,304,650,15393
682,3648,303,641,15408
683,3689,294,623,15394
684,3686,292,625,15397
685,3685,297,617,15401
686,3686,301,611,15402
687,3701,310,600,15389
688,3721,294,602,15383
689,3731,310,599,15360
690,3738,317,616,15329
691,3748,310,617,15325
692,3762,296,607,15335
693,3778,305,611,15306
694,3781,318,615,15286
695,3792,309,640,15259
696,3787,334,633,15246
697,3772,338,648,15242
698,3816,329,637,15218
699,3823,320,645,15212
700,3827,296,659,15218
701,3820,310,645,15225
702,3806,332,628,15234
703,3844,324,629,15203
704,3863,318,624,15195
705,3869,334,624,15173
706,3874,313,657,15156
707,3872,332,644,15152
708,3889,327,653,15131
709,3886,337,644,15133
710,3887,343,650,15120
711,3880,364,654,15102
712,3894,359,666,15081
713,3876,349,674,15101
714,3878,352,654,15116
715,3872,342,664,15122
716,3903,328,656,15113
717,3903,339,653,15105
718,3896,347,636,15121
719,3899,329,662,15110
720,3910,322,680,15088
721,3888,348,662,15102
722,3892,343,661,15104
723,3886,349,679,15086
724,3884,343,686,15087
725,3891,348,684,15077
726,3864,349,684,15103
727,3836,377,681,15106
728,3843,358,706,15093
729,3807,380,706,15107
730,3798,372,703,15127
