t,S,E,I,R
159,5380,94,122,14404
160,5391,90,135,14384
161,5413,91,139,14357
162,5430,92,145,14333
163,5441,99,147,14313
164,5466,107,151,14276
165,5490,92,167,14251
166,5496,105,163,14236
167,5511,101,173,14215
168,5526,93,177,14204
169,5525,119,176,14180
170,5529,135,184,14152
171,5525,139,209,14127
172,5530,151,214,14105
173,5527,159,231,14083
174,5509,174,239,14078
175,5487,187,250,14076
176,5478,189,269,14064
177,5458,194,287,14061
178,5435,203,295,14067
179,5416,201,325,14058
180,5397,211,342,14050
181,5357,224,364,14055
182,5334,228,380,14058
183,5282,242,408,14068
184,5252,268,417,14063
185,5230,272,419,14079
186,5177,306,436,14081
187,5110,323,463,14104
188,5073,327,490,14110
189,5013,337,520,14130
190,4982,327,535,14156
191,4924,340,549,14187
192,4866,354,572,14208
193,4797,372,594,14237
194,4734,379,607,14280
195,4685,365,649,14301
196,4617,386,659,14338
197,4545,393,689,14373
198,4460,420,710,14410
199,4373,440,728,14459
200,4319,422,759,14500
201,4242,445,775,14538
202,4171,437,804,14588
203,4105,440,821,14634
204,4012,450,829,14709
205,3948,439,837,14776
206,3863,436,864,14837
207,3798,434,872,14896
208,3730,449,857,14964
209,3660,435,878,15027
210,3627,420,879,15074
211,3565,414,872,15149
212,3514,410,871,15205
213,3440,436,888,15236
214,3415,420,891,15274
215,3371,408,899,15322
216,3325,387,923,15365
217,3266,381,913,15440
218,3227,379,901,15493
219,3182,372,883,15563
220,3163,365,866,15606
221,3138,352,866,15644
222,3090,362,848,15700
223,3072,351,836,15741
224,3055,354,814,15777
225,3013,361,804,15822
226,2975,362,797,15866
227,2949,351,782,15918
228,2947,332,773,15948
229,2938,334,753,15975
230,2930,304,741,16025
231,2935,294,719,16052
232,2946,297,685,16072
233,2960,291,672,16077
234,2958,281,649,16112
235,2959,280,631,16130
236,2983,276,616,16125
237,2996,260,624,16120
238,3026,251,589,16134
239,3065,225,588,16122
240,3065,261,567,16107
241,3080,261,566,16093
242,3101,259,565,16075
243,3103,249,573,16075
244,3105,254,551,16090
245,3139,231,557,16073
246,3153,235,565,16047
247,3175,219,547,16059
248,3196,220,521,16063
249,3224,206,522,16048
250,3237,205,517,16041
251,3253,218,504,16025
252,3286,203,498,16013
253,3326,199,483,15992
254,3350,208,476,15966
255,3381,199,469,15951
256,3423,183,471,15923
257,3469,179,456,15896
258,3496,178,452,15874
259,3534,165,450,15851
260,3562,173,436,15829
261,3572,195,412,15821
262,3593,192,430,15785
263,3631,197,412,15760
264,3674,190,412,15724
265,3708,197,408,15687
266,3746,186,413,15655
267,3773,187,420,15620
268,3783,196,410,15611
269,3836,184,406,15574
270,3862,185,413,15540
271,3875,198,405,15522
272,3898,212,407,15483
273,3939,210,410,15441
274,3976,198,413,15413
275,3980,192,419,15409
276,4003,192,408,15397
277,4010,207,420,15363
278,4054,195,425,15326
279,4076,197,436,15291
280,4084,215,439,15262
281,4082,216,448,15254
282,4081,228,448,15243
283,4101,228,446,15225
284,4121,256,432,15191
285,4136,247,448,15169
286,4155,249,444,15152
287,4172,254,449,15125
288,4201,229,465,15105
289,4208,240,476,15076
290,4216,257,490,15037
291,4230,262,493,15015
292,4242,269,497,14992
293,4238,276,508,14978
294,4246,266,510,14978
295,4240,275,523,14962
296,4238,284,532,14946
297,4231,278,564,14927
298,4210,315,549,14926
299,4211,309,582,14898
300,4199,311,601,14889
301,4151,352,605,14892
302,4150,336,628,14886
303,4137,345,637,14881
304,4130,344,636,14890
305,4108,333,677,14882
306,4080,347,685,14888
307,4049,368,688,14895
308,4037,354,696,14913
309,3991,364,692,14953
310,3986,343,682,14989
311,3979,340,709,14972
312,3954,341,712,14993
313,3928,367,708,14997
314,3908,358,724,15010
315,3861,377,734,15028
316,3816,385,745,15054
317,3791,403,737,15069
318,3792,371,749,15088
319,3773,390,762,15075
320,3757,392,793,15058
321,3732,415,797,15056
322,3710,386,817,15087
323,3703,396,825,15076
324,3686,376,838,15100
325,3674,387,819,15120
326,3661,398,790,15151
327,3653,377,810,15160
328,3649,365,804,15182
329,3645,373,800,15182
330,3623,406,779,15192
331,3604,411,769,15216
332,3581,432,748,15239
333,3566,404,756,15274
334,3540,417,750,15293
335,3542,390,772,15296
336,3534,388,776,15302
337,3518,395,772,15315
338,3527,393,752,15328
339,3510,404,767,15319
340,3528,379,773,15320
341,3506,379,766,15349
342,3507,356,790,15347
343,3499,348,776,15377
344,3497,356,764,15383
345,3482,338,765,15415
346,3481,357,754,15408
347,3461,364,744,15431
348,3452,380,733,15435
349,3460,382,722,15436
350,3459,375,741,15425
351,3468,365,753,15414
352,3486,332,785,15397
353,3471,335,786,15408
354,3470,318,791,15421
355,3467,331,789,15413
356,3483,317,781,15419
357,3488,331,779,15402
358,3496,335,770,15399
359,3513,335,762,15390
360,3529,311,770,15390
361,3492,345,746,15417
362,3493,342,749,15416
363,3521,352,734,15393
364,3507,356,735,15402
365,3511,353,730,15406
366,3507,352,733,15408
367,3518,354,698,15430
368,3534,337,704,15425
369,3543,341,700,15416
370,3531,333,720,15416
371,3516,353,706,15425
372,3515,355,720,15410
373,3513,356,718,15413
374,3514,357,709,15420
375,3517,340,703,15440
376,3535,342,696,15427
377,3533,345,710,15412
378,3545,326,715,15414
379,3558,314,715,15413
380,3565,304,711,15420
381,3539,320,694,15447
382,3554,336,666,15444
383,3581,310,685,15424
384,3575,318,680,15427
385,3565,324,679,15432
386,3595,325,684,15396
387,3603,318,688,15391
388,3600,316,710,15374
389,3619,318,698,15365
390,3607,318,695,15380
391,3607,331,695,15367
392,3604,324,696,15376
393,3598,321,694,15387
394,3612,316,689,15383
395,3609,338,667,15386
396,3613,341,677,15369
397,3599,358,683,15360
398,3605,345,695,15355
399,3636,343,697,15324
400,3637,349,706,15308
401,3606,371,712,15311
402,3585,373,715,15327
403,3589,361,713,15337
404,3574,352,723,15351
405,3578,370,722,15330
406,3583,370,731,15316
407,3580,361,721,15338
408,3572,361,724,15343
409,3594,365,712,15329
410,3575,351,741,15333
411,3550,350,754,15346
412,3553,335,764,15348
413,3540,347,730,15383
414,3536,349,722,15393
415,3558,326,730,15386
416,3532,341,732,15395
417,3537,333,733,15397
418,3531,333,717,15419
419,3533,331,708,15428
420,3538,304,727,15431
421,3559,317,719,15405
422,3556,330,714,15400
423,3539,348,695,15418
424,3573,354,688,15385
425,3587,333,698,15382
426,3599,338,690,15373
427,3605,336,688,15371
428,3606,341,688,15365
429,3615,350,670,15365
430,3632,340,661,15367
431,3633,332,644,15391
432,3619,322,678,15381
433,3612,308,683,15397
434,3635,306,695,15364
435,3637,305,711,15347
436,3620,325,710,15345
437,3627,326,719,15328
438,3616,326,728,15330
439,3613,329,702,15356
440,3594,349,689,15368
441,3591,329,694,15386
442,3611,310,701,15378
443,3609,316,703,15372
444,3605,336,676,15383
445,3588,343,687,15382
446,3581,352,682,15385
447,3588,329,702,15381
448,3576,359,700,15365
449,3562,354,702,15382
450,3553,348,703,15396
451,3539,353,712,15396
452,3549,338,730,15383
453,3538,347,729,15386
454,3519,351,742,15388
455,3535,353,727,15385
456,3512,347,730,15411
457,3520,337,737,15406
458,3510,360,696,15434
459,3515,338,715,15432
460,3539,335,699,15427
461,3524,317,708,15451
462,3492,327,718,15463
463,3511,321,723,15445
464,3540,316,691,15453
465,3525,345,679,15451
466,3522,352,677,15449
467,3543,332,691,15434
468,3543,330,699,15428
469,3537,340,706,15417
470,3537,352,707,15404
471,3524,350,704,15422
472,3533,339,694,15434
473,3529,325,703,15443
474,3530,306,707,15457
475,3522,311,706,15461
476,3523,311,700,15466
477,3526,324,695,15455
478,3529,308,699,15464
479,3543,287,693,15477
480,3554,288,678,15480
481,3542,289,672,15497
482,3547,302,654,15497
483,3561,311,615,15513
484,3597,285,610,15508
485,3604,285,610,15501
486,3636,277,615,15472
487,3651,292,594,15463
488,3670,282,612,15436
489,3719,292,604,15385
490,3732,276,619,15373
491,3718,300,624,15358
492,3721,297,619,15363
493,3713,294,635,15358
494,3715,310,627,15348
495,3725,314,625,15336
496,3722,322,645,15311
497,3733,321,655,15291
498,3755,312,672,15261
499,3734,321,674,15271
500,3747,317,670,15266
501,3762,313,681,15244
502,3757,326,686,15231
503,3735,353,679,15233
504,3736,339,702,15223
505,3740,345,691,15224
506,3733,341,698,15228
507,3727,344,694,15235
508,3721,356,685,15238
509,3705,356,701,15238
510,3692,373,704,15231
511,3692,359,681,15268
512,3685,353,686,15276
513,3702,328,693,15277
514,3717,326,674,15283
515,3708,332,677,15283
516,3702,338,690,15270
517,3672,349,690,15289
518,3673,338,716,15273
519,3692,333,716,15259
520,3706,327,698,15269
521,3709,310,701,15280
522,3704,322,695,15279
523,3726,320,668,15286
524,3723,314,677,15286
525,3749,313,662,15276
526,3755,296,687,15262
527,3773,288,685,15254
528,3776,292,681,15251
529,3766,328,664,15242
530,3764,316,680,15240
531,3777,314,685,15224
532,3759,311,694,15236
533,3754,346,670,15230
534,3759,335,688,15218
535,3717,363,702,15218
536,3717,376,702,15205
537,3730,360,709,15201
538,3740,350,708,15202
539,3732,358,712,15198
540,3738,353,723,15186
541,3719,361,732,15188
542,3710,346,737,15207
543,3701,364,738,15197
544,3701,345,757,15197
545,3700,355,744,15201
546,3686,365,747,15202
547,3673,373,758,15196
548,3669,387,767,15177
549,3652,380,790,15178
550,3610,397,790,15203
551,3602,360,836,15202
552,3609,377,813,15201
553,3606,381,800,15213
554,3597,392,811,15200
555,3581,388,827,15204
556,3572,390,820,15218
557,3571,381,821,15227
558,3571,381,768,15280
559,3611,361,758,15270
560,3613,348,753,15286
561,3597,349,749,15305
562,3605,341,780,15274
563,3578,374,770,15278
564,3569,373,779,15279
565,3568,363,782,15287
566,3551,349,796,15304
567,3550,348,796,15306
568,3549,346,775,15330
569,3543,353,779,15325
570,3533,361,778,15328
571,3544,377,776,15303
572,3565,363,778,15294
573,3549,365,787,15299
574,3551,365,761,15323
575,3555,368,742,15335
576,3561,352,751,15336
577,3575,358,746,15321
578,3575,354,720,15351
579,3577,362,689,15372
580,3595,357,694,15354
581,3599,332,704,15365
582,3603,341,686,15370
583,3608,337,675,15380
584,3642,304,689,15365
585,3639,325,659,15377
586,3650,332,671,15347
587,3660,348,651,15341
588,3683,303,683,15331
589,3688,305,686,15321
590,3694,294,687,15325
591,3705,299,668,15328
592,3709,310,657,15324
593,3716,334,654,15296
594,3727,333,644,15296
595,3748,333,645,15274
596,3756,314,665,15265
597,3751,331,652,15266
598,3768,344,634,15254
599,3776,325,656,15243
600,3780,318,651,15251
601,3775,323,648,15254
602,3767,337,651,15245
603,3756,350,660,15234
604,3761,335,682,15222
605,3750,353,678,15219
606,3735,361,670,15234
607,3735,383,662,15220
608,3714,379,695,15212
609,3709,368,724,15199
610,3706,367,723,15204
611,3727,356,721,15196
612,3748,327,751,15174
613,3749,354,730,15167
614,3765,335,734,15166
615,3766,321,726,15187
616,3750,346,715,15189
617,3731,350,718,15201
618,3745,361,703,15191
619,3750,344,717,15189
620,3743,355,720,15182
621,3751,352,717,15180
622,3747,335,732,15186
623,3754,337,713,15196
624,3760,344,688,15208
625,3748,358,677,15217
626,3735,364,703,15198
627,3744,366,721,15169
628,3745,367,728,15160
629,3750,372,710,15168
630,3744,345,737,15174
631,3760,351,740,15149
632,3757,344,756,15143
633,3729,367,740,15164
634,3714,375,753,15158
635,3716,362,729,15193
636,3724,373,725,15178
637,3726,372,724,15178
638,3731,376,746,15147
639,3688,390,749,15173
640,3653,413,759,15175
641,3644,382,781,15193
642,3629,391,784,15196
643,3622,390,776,15212
644,3593,402,764,15241
645,3590,389,768,15253
646,3574,391,763,15272
647,3563,393,774,15270
648,3549,381,793,15277
649,3535,397,782,15286
650,3513,397,790,15300
651,3488,415,794,15303
652,3482,405,802,15311
653,3460,389,816,15335
654,3455,381,822,15342
655,3420,390,829,15361
656,3426,378,823,15373
657,3433,364,844,15359
658,3425,377,844,15354
659,3410,387,840,15363
660,3396,386,849,15369
661,3390,373,857,15380
662,3360,373,845,15422
663,3369,371,845,15415
664,3345,382,840,15433
665,3334,358,860,15448
666,3348,356,834,15462
667,3329,357,834,15480
668,3324,363,818,15495
669,3327,342,830,15501
670,3330,337,821,15512
671,3337,338,802,15523
672,3329,357,813,15501
673,3333,362,789,15516
674,3339,354,773,15534
675,3311,364,768,15557
676,3315,357,763,15565
677,3316,355,750,15579
678,3324,362,746,15568
679,3323,359,753,15565
680,3346,344,758,15552
681,3344,357,738,15561
682,3355,347,742,15556
683,3369,337,745,15549
684,3364,352,736,15548
685,3371,346,732,15551
686,3378,325,742,15555
687,3378,340,726,15556
688,3376,323,739,15562
689,3382,301,744,15573
690,3381,315,725,15579
691,3399,318,720,15563
692,3409,308,715,15568
693,3423,303,686,15588
694,3428,329,653,15590
695,3444,332,637,15587
696,3463,334,636,15567
697,3459,325,639,15577
698,3489,319,630,15562
699,3499,323,623,15555
700,3506,321,631,15542
701,3525,303,629,15543
702,3541,293,632,15534
703,3548,291,647,15514
704,3554,299,654,15493
705,3590,284,657,15469
706,3617,300,656,15427
707,3631,298,653,15418
708,3658,304,658,15380
709,3660,304,664,15372
710,3642,322,682,15354
711,3647,322,703,15328
712,3632,339,690,15339
713,3603,348,702,15347
714,3596,342,705,15357
715,3592,352,699,15357
716,3584,332,696,15388
717,3572,351,681,15396
718,3574,347,694,15385
719,3573,351,708,15368
720,3543,364,722,15371
721,3572,360,706,15362
722,3585,348,715,15352
723,3615,361,693,15331
724,3624,360,695,15321
725,3611,367,715,15307
726,3609,364,722,15305
727,3590,376,716,15318
728,3591,353,711,15345
729,3582,362,713,15343
730,3560,362,730,15348
