t,S,E,I,R
118,4068,5,15,15912
119,4116,5,10,15869
120,4168,6,8,15818
121,4210,6,10,15774
122,4251,6,9,15734
123,4299,4,10,15687
124,4344,3,11,15642
125,4390,5,9,15596
126,4428,5,8,15559
127,4460,6,8,15526
128,4493,4,10,15493
129,4540,3,11,15446
130,4588,6,7,15399
131,4639,7,7,15347
132,4674,8,7,15311
133,4729,4,11,15256
134,4770,5,9,15216
135,4809,3,13,15175
136,4863,6,12,15119
137,4902,5,13,15080
138,4943,2,15,15040
139,4993,6,13,14988
140,5031,7,12,14950
141,5064,9,9,14918
142,5100,7,7,14886
143,5136,8,7,14849
144,5171,8,7,14814
145,5208,8,8,14776
146,5241,7,8,14744
147,5276,5,10,14709
148,5306,6,9,14679
149,5338,9,6,14647
150,5383,7,7,14603
151,5427,5,9,14559
152,5475,10,10,14505
153,5523,10,12,14455
154,5558,11,16,14415
155,5601,11,12,14376
156,5636,9,14,14341
157,5688,9,13,14290
158,5729,10,13,14248
159,5762,12,13,14213
160,5801,12,16,14171
161,5841,11,17,14131
162,5876,10,17,14097
163,5909,10,20,14061
164,5945,17,20,14018
165,5984,17,23,13976
166,6022,19,21,13938
167,6044,21,23,13912
168,6072,23,27,13878
169,6095,23,29,13853
170,6126,24,36,13814
171,6177,21,38,13764
172,6206,27,35,13732
173,6222,32,37,13709
174,6275,29,40,13656
175,6303,35,40,13622
176,6336,40,39,13585
177,6360,39,50,13551
178,6382,40,57,13521
179,6400,45,63,13492
180,6428,50,67,13455
181,6453,49,73,13425
182,6480,57,81,13382
183,6504,66,68,13362
184,6528,66,80,13326
185,6548,64,95,13293
186,6556,71,109,13264
187,6557,72,111,13260
188,6565,75,112,13248
189,6577,85,115,13223
190,6583,89,125,13203
191,6597,97,127,13179
192,6609,102,140,13149
193,6615,115,142,13128
194,6607,131,155,13107
195,6603,125,175,13097
196,6591,127,209,13073
197,6582,141,208,13069
198,6552,168,223,13057
199,6544,158,245,13053
200,6537,170,246,13047
201,6512,178,256,13054
202,6470,203,273,13054
203,6431,220,292,13057
204,6382,253,292,13073
205,6344,268,323,13065
206,6300,258,370,13072
207,6248,276,405,13071
208,6176,301,434,13089
209,6120,320,462,13098
210,6041,340,486,13133
211,5968,359,506,13167
212,5879,394,535,13192
213,5795,402,587,13216
214,5697,445,599,13259
215,5598,433,658,13311
216,5477,465,694,13364
217,5380,467,739,13414
218,5264,498,771,13467
219,5147,529,798,13526
220,5024,530,853,13593
221,4897,548,885,13670
222,4775,573,912,13740
223,4672,551,958,13819
224,4542,570,970,13918
225,4423,571,1002,14004
226,4295,582,1026,14097
227,4137,623,1042,14198
228,4019,640,1058,14283
229,3878,641,1105,14376
230,3776,597,1135,14492
231,3674,598,1122,14606
232,3570,579,1120,14731
233,3451,571,1154,14824
234,3354,572,1167,14907
235,3266,551,1158,15025
236,3185,540,1165,15110
237,3081,550,1154,15215
238,2981,556,1137,15326
239,2915,521,1126,15438
240,2851,494,1124,15531
241,2787,485,1095,15633
242,2745,466,1062,15727
243,2696,461,1032,15811
244,2653,432,1022,15893
245,2630,415,980,15975
246,2593,415,966,16026
247,2596,398,934,16072
248,2565,389,918,16128
249,2534,367,914,16185
250,2552,319,891,16238
251,2541,333,847,16279
252,2522,315,835,16328
253,2522,310,831,16337
254,2542,290,820,16348
255,2514,295,818,16373
256,2497,282,779,16442
257,2487,282,750,16481
258,2504,262,743,16491
259,2508,258,708,16526
260,2524,240,671,16565
261,2556,223,631,16590
262,2576,215,608,16601
263,2617,218,578,16587
264,2648,205,582,16565
265,2673,209,547,16571
266,2716,197,535,16552
267,2751,171,535,16543
268,2775,170,504,16551
269,2817,178,472,16533
270,2859,174,459,16508
271,2880,182,451,16487
272,2912,188,439,16461
273,2964,173,435,16428
274,2992,178,425,16405
275,3034,171,432,16363
276,3083,150,437,16330
277,3127,150,430,16293
278,3163,150,409,16278
279,3203,174,377,16246
280,3232,175,368,16225
281,3279,157,345,16219
282,3318,147,346,16189
283,3369,152,337,16142
284,3429,140,325,16106
285,3486,126,333,16055
286,3535,129,330,16006
287,3577,120,322,15981
288,3602,133,304,15961
289,3645,134,304,15917
290,3703,135,296,15866
291,3740,140,292,15828
292,3803,144,290,15763
293,3838,143,297,15722
294,3870,151,307,15672
295,3917,142,324,15617
296,3942,164,322,15572
297,3971,175,323,15531
298,4006,170,333,15491
299,4045,165,327,15463
300,4095,165,345,15395
301,4113,183,340,15364
302,4159,185,345,15311
303,4163,207,325,15305
304,4201,204,341,15254
305,4225,205,349,15221
306,4264,215,347,15174
307,4302,212,360,15126
308,4325,207,363,15105
309,4340,224,366,15070
310,4348,223,379,15050
311,4363,229,393,15015
312,4383,227,394,14996
313,4393,235,409,14963
314,4393,233,429,14945
315,4389,245,449,14917
316,4397,232,464,14907
317,4418,221,468,14893
318,4426,240,459,14875
319,4445,249,463,14843
320,4446,265,478,14811
321,4425,278,487,14810
322,4415,288,514,14783
323,4430,279,533,14758
324,4398,304,541,14757
325,4410,314,519,14757
326,4412,315,534,14739
327,4400,324,554,14722
328,4396,343,561,14700
329,4388,347,594,14671
330,4379,356,603,14662
331,4374,362,628,14636
332,4349,368,645,14638
333,4300,387,671,14642
334,4253,397,695,14655
335,4226,392,686,14696
336,4216,388,688,14708
337,4186,406,699,14709
338,4165,390,733,14712
339,4130,400,739,14731
340,4094,415,757,14734
341,4052,420,780,14748
342,4003,416,805,14776
343,3986,403,825,14786
344,3943,417,821,14819
345,3892,435,798,14875
346,3850,443,799,14908
347,3858,420,808,14914
348,3833,418,827,14922
349,3813,415,834,14938
350,3781,419,817,14983
351,3743,430,814,15013
352,3729,440,822,15009
353,3688,431,853,15028
354,3643,437,865,15055
355,3607,423,909,15061
356,3586,434,896,15084
357,3551,433,891,15125
358,3537,433,865,15165
359,3531,408,895,15166
360,3497,416,884,15203
361,3490,416,890,15204
362,3478,403,881,15238
363,3467,402,882,15249
364,3462,393,905,15240
365,3442,393,904,15261
366,3417,411,873,15299
367,3393,417,872,15318
368,3396,402,877,15325
369,3391,412,870,15327
370,3385,402,875,15338
371,3333,425,881,15361
372,3339,412,888,15361
373,3319,428,861,15392
374,3300,415,857,15428
375,3295,408,862,15435
376,3286,392,850,15472
377,3276,393,851,15480
378,3286,392,841,15481
379,3288,385,831,15496
380,3307,358,830,15505
381,3303,356,831,15510
382,3317,348,828,15507
383,3323,327,797,15553
384,3320,332,765,15583
385,3323,328,760,15589
386,3327,331,747,15595
387,3335,332,722,15611
388,3357,322,706,15615
389,3346,351,686,15617
390,3372,316,709,15603
391,3391,303,725,15581
392,3405,294,718,15583
393,3413,291,699,15597
394,3434,294,683,15589
395,3439,313,664,15584
396,3453,312,658,15577
397,3460,310,646,15584
398,3465,313,653,15569
399,3488,293,649,15570
400,3516,317,630,15537
401,3537,328,610,15525
402,3559,327,603,15511
403,3583,302,607,15508
404,3580,290,616,15514
405,3638,271,619,15472
406,3662,284,583,15471
407,3698,297,575,15430
408,3729,303,579,15389
409,3726,300,581,15393
410,3750,298,567,15385
411,3769,277,580,15374
412,3776,275,572,15377
413,3796,284,576,15344
414,3801,295,594,15310
415,3828,298,586,15288
416,3797,322,587,15294
417,3827,301,597,15275
418,3835,303,602,15260
419,3847,322,616,15215
420,3844,307,652,15197
421,3827,315,652,15206
422,3842,303,680,15175
423,3867,295,682,15156
424,3856,335,661,15148
425,3846,334,670,15150
426,3864,326,688,15122
427,3852,326,707,15115
428,3829,341,712,15118
429,3830,315,719,15136
430,3824,334,704,15138
431,3829,314,699,15158
432,3837,330,674,15159
433,3861,321,674,15144
434,3854,344,673,15129
435,3837,366,680,15117
436,3852,386,668,15094
437,3842,360,696,15102
438,3825,350,706,15119
439,3821,348,701,15130
440,3826,332,706,15136
441,3804,359,704,15133
442,3791,362,697,15150
443,3755,372,706,15167
444,3766,359,689,15186
445,3770,366,679,15185
446,3740,379,687,15194
447,3718,374,720,15188
448,3715,363,711,15211
449,3696,357,723,15224
450,3686,345,719,15250
451,3684,346,709,15261
452,3691,345,692,15272
453,3667,347,693,15293
454,3636,357,690,15317
455,3635,379,680,15306
456,3641,338,710,15311
457,3651,343,727,15279
458,3660,335,723,15282
459,3626,348,728,15298
460,3657,335,721,15287
461,3658,334,737,15271
462,3659,343,728,15270
463,3646,346,724,15284
464,3628,373,717,15282
465,3618,363,723,15296
466,3575,393,715,15317
467,3552,371,736,15341
468,3520,372,744,15364
469,3530,375,733,15362
470,3517,364,754,15365
471,3502,346,771,15381
472,3506,336,760,15398
473,3491,352,756,15401
474,3494,341,774,15391
475,3477,349,773,15401
476,3481,342,772,15405
477,3472,363,759,15406
478,3497,342,753,15408
479,3490,319,766,15425
480,3454,333,768,15445
481,3432,356,737,15475
482,3428,365,734,15473
483,3440,355,731,15474
484,3429,352,720,15499
485,3448,340,727,15485
486,3443,337,719,15501
487,3460,324,715,15501
488,3467,312,707,15514
489,3468,304,712,15516
490,3467,320,699,15514
491,3476,308,702,15514
492,3476,333,683,15508
493,3463,352,680,15505
494,3444,376,677,15503
495,3451,337,694,15518
496,3468,326,676,15530
497,3475,332,677,15516
498,3487,319,663,15531
499,3492,298,686,15524
500,3492,306,695,15507
501,3502,305,668,15525
502,3518,317,648,15517
503,3523,328,632,15517
504,3567,329,624,15480
505,3567,329,638,15466
506,3557,315,664,15464
507,3554,304,666,15476
508,3559,318,648,15475
509,3587,316,638,15459
510,3582,327,634,15457
511,3606,324,636,15434
512,3593,319,643,15445
513,3591,314,642,15453
514,3569,318,661,15452
515,3584,303,655,15458
516,3592,306,650,15452
517,3593,320,651,15436
518,3605,318,654,15423
519,3603,322,640,15435
520,3623,308,623,15446
521,3641,309,634,15416
522,3647,312,640,15401
523,3649,302,646,15403
524,3635,336,628,15401
525,3649,313,649,15389
526,3638,346,635,15381
527,3667,332,634,15367
528,3658,335,644,15363
529,3659,328,645,15368
530,3668,317,669,15346
531,3650,331,663,15356
532,3660,323,656,15361
533,3651,296,673,15380
534,3652,310,640,15398
535,3669,300,634,15397
536,3680,292,637,15391
537,3679,297,663,15361
538,3697,313,656,15334
539,3709,321,654,15316
540,3734,300,670,15296
541,3749,296,659,15296
542,3742,309,649,15300
543,3734,326,641,15299
544,3737,326,668,15269
545,3718,319,672,15291
546,3709,326,670,15295
547,3722,316,666,15296
548,3705,337,653,15305
549,3699,331,650,15320
550,3682,325,668,15325
551,3684,331,661,15324
552,3686,342,642,15330
553,3690,357,641,15312
554,3703,325,655,15317
555,3702,319,693,15286
556,3712,300,692,15296
557,3717,300,690,15293
558,3727,315,672,15286
559,3723,336,664,15277
560,3724,334,679,15263
561,3725,338,704,15233
562,3714,338,706,15242
563,3708,349,706,15237
564,3714,322,721,15243
565,3688,346,707,15259
566,3706,327,704,15263
567,3715,332,685,15268
568,3719,343,666,15272
569,3736,338,651,15275
570,3740,333,659,15268
571,3764,329,657,15250
572,3783,303,687,15227
573,3764,341,662,15233
574,3788,330,674,15208
575,3788,330,671,15211
576,3765,339,666,15230
577,3772,333,674,15221
578,3754,335,697,15214
579,3760,340,682,15218
580,3754,346,681,15219
581,3751,353,671,15225
582,3779,344,667,15210
583,3786,344,665,15205
584,3798,325,666,15211
585,3801,313,677,15209
586,3793,318,673,15216
587,3795,328,656,15221
588,3820,345,643,15192
589,3841,335,659,15165
590,3845,352,655,15148
591,3840,343,659,15158
592,3847,328,663,15162
593,3855,329,657,15159
594,3875,317,651,15157
595,3869,314,676,15141
596,3870,318,669,15143
597,3878,326,657,15139
598,3872,322,675,15131
599,3864,343,662,15131
600,3878,336,667,15119
601,3873,347,668,15112
602,3887,342,672,15099
603,3895,356,662,15087
604,3910,338,664,15088
605,3920,349,655,15076
606,3906,342,673,15079
607,3899,353,684,15064
608,3917,348,690,15045
609,3924,339,697,15040
610,3936,351,694,15019
611,3936,373,680,15011
612,3928,365,688,15019
613,3944,346,708,15002
614,3948,343,727,14982
615,3918,385,714,14983
616,3920,366,720,14994
617,3895,377,722,15006
618,3858,366,757,15019
619,3869,353,764,15014
620,3851,374,758,15017
621,3830,370,757,15043
622,3815,372,769,15044
623,3806,387,757,15050
624,3807,394,775,15024
625,3786,415,773,15026
626,3776,407,798,15019
627,3769,418,809,15004
628,3753,419,821,15007
629,3742,410,823,15025
630,3698,401,839,15062
631,3664,393,847,15096
632,3675,389,847,15089
633,3637,402,856,15105
634,3618,410,839,15133
635,3602,408,825,15165
636,3606,406,817,15171
637,3636,390,800,15174
638,3642,400,796,15162
639,3627,397,799,15177
640,3636,393,812,15159
641,3649,390,802,15159
642,3650,392,792,15166
643,3647,399,779,15175
644,3647,380,777,15196
645,3612,395,766,15227
646,3606,384,788,15222
647,3611,371,770,15248
648,3630,369,771,15230
649,3625,376,768,15231
650,3627,372,764,15237
651,3637,363,769,15231
652,3647,347,772,15234
653,3637,340,786,15237
654,3636,330,784,15250
655,3626,348,771,15255
656,3599,361,768,15272
657,3604,369,757,15270
658,3574,387,751,15288
659,3605,386,726,15283
660,3606,382,732,15280
661,3613,356,736,15295
662,3637,345,730,15288
663,3625,350,728,15297
664,3617,359,725,15299
665,3629,345,733,15293
666,3624,352,713,15311
667,3617,378,715,15290
668,3632,368,741,15259
669,3623,366,766,15245
670,3601,366,762,15271
671,3625,367,752,15256
672,3612,368,748,15272
673,3609,371,729,15291
674,3587,398,733,15282
675,3585,352,777,15286
676,3557,382,765,15296
677,3547,388,777,15288
678,3552,371,772,15305
679,3556,360,794,15290
680,3548,345,789,15318
681,3549,354,785,15312
682,3540,382,761,15317
683,3569,363,749,15319
684,3558,359,776,15307
685,3578,359,776,15287
686,3547,386,765,15302
687,3545,379,755,15321
688,3554,375,767,15304
689,3546,373,757,15324
690,3536,392,742,15330
691,3509,398,740,15353
692,3502,384,748,15366
693,3510,369,771,15350
694,3505,360,775,15360
695,3501,357,770,15372
696,3511,339,754,15396
697,3512,323,754,15411
698,3522,341,750,15387
699,3513,354,736,15397
700,3512,347,758,15383
701,3514,337,753,15396
702,3521,366,736,15377
703,3525,362,750,15363
704,3530,363,735,15372
705,3549,370,711,15370
706,3544,372,693,15391
707,3539,372,707,15382
708,3545,341,722,15392
709,3557,320,731,15392
710,3557,300,741,15402
711,3563,299,734,15404
712,3554,310,720,15416
713,3561,303,734,15402
714,3557,302,739,15402
715,3552,312,718,15418
716,3555,330,692,15423
717,3538,347,683,15432
718,3533,329,716,15422
719,3516,337,717,15430
720,3510,348,721,15421
721,3508,336,737,15419
722,3507,333,738,15422
723,3480,355,743,15422
724,3457,365,723,15455
725,3445,362,707,15486
726,3424,365,733,15478
727,3429,331,737,15503
728,3424,336,732,15508
729,3403,350,716,15531
730,3417,328,744,15511
