t,S,E,I,R
469,3425,307,701,15567
470,3413,318,681,15588
471,3418,313,672,15597
472,3434,298,668,15600
473,3452,292,667,15589
474,3456,311,660,15573
475,3480,288,670,15562
476,3476,276,670,15578
477,3486,303,647,15564
478,3506,284,654,15556
479,3519,285,645,15551
480,3554,273,643,15530
481,3566,296,618,15520
482,3578,320,605,15497
483,3589,306,629,15476
484,3606,296,639,15459
485,3617,285,646,15452
486,3611,309,630,15450
487,3628,297,634,15441
488,3628,311,611,15450
489,3632,297,648,15423
490,3602,311,647,15440
491,3598,316,657,15429
492,3602,310,651,15437
493,3606,314,657,15423
494,3605,313,651,15431
495,3587,327,658,15428
496,3593,326,647,15434
497,3620,305,639,15436
498,3612,333,606,15449
499,3611,348,624,15417
500,3621,328,636,15415
501,3602,358,627,15413
502,3612,327,665,15396
503,3611,319,670,15400
504,3608,314,673,15405
505,3632,315,660,15393
506,3637,310,659,15394
507,3647,303,675,15375
508,3654,303,666,15377
509,3660,304,671,15365
510,3676,289,672,15363
511,3662,294,693,15351
512,3674,303,694,15329
513,3675,297,708,15320
514,3656,306,695,15343
515,3643,334,685,15338
516,3637,328,698,15337
517,3621,352,716,15311
518,3605,351,740,15304
519,3601,370,736,15293
520,3595,361,765,15279
521,3594,348,761,15297
522,3585,354,771,15290
523,3584,366,744,15306
524,3571,354,754,15321
525,3565,351,772,15312
526,3554,353,752,15341
527,3528,353,755,15364
528,3512,382,739,15367
529,3527,365,745,15363
530,3519,371,746,15364
531,3517,380,734,15369
532,3525,374,732,15369
533,3530,384,736,15350
534,3531,370,738,15361
535,3540,361,732,15367
536,3541,363,708,15388
537,3533,358,717,15392
538,3555,342,720,15383
539,3563,326,738,15373
540,3593,310,737,15360
541,3575,323,710,15392
542,3568,337,697,15398
543,3561,338,685,15416
544,3577,340,674,15409
545,3592,331,663,15414
546,3599,344,651,15406
547,3604,328,661,15407
548,3604,321,660,15415
549,3629,330,640,15401
550,3632,328,636,15404
551,3634,330,638,15398
552,3653,323,649,15375
553,3643,309,654,15394
554,3649,306,657,15388
555,3636,302,679,15383
556,3629,335,645,15391
557,3656,304,669,15371
558,3666,307,671,15356
559,3681,315,664,15340
560,3692,318,671,15319
561,3683,347,659,15311
562,3672,357,660,15311
563,3689,338,683,15290
564,3694,338,675,15293
565,3713,314,707,15266
566,3714,323,714,15249
567,3726,346,693,15235
568,3722,356,692,15230
569,3734,335,730,15201
570,3747,325,727,15201
571,3743,359,709,15189
572,3753,356,709,15182
573,3740,344,729,15187
574,3717,375,715,15193
575,3725,370,737,15168
576,3726,358,746,15170
577,3712,379,723,15186
578,3724,358,740,15178
579,3720,367,737,15176
580,3713,379,743,15165
581,3703,366,762,15169
582,3680,373,766,15181
583,3668,371,785,15176
584,3642,384,787,15187
585,3625,375,803,15197
586,3629,371,801,15199
587,3609,382,790,15219
588,3609,372,809,15210
589,3608,363,793,15236
590,3593,377,774,15256
591,3586,381,777,15256
592,3574,387,768,15271
593,3547,390,772,15291
594,3537,390,769,15304
595,3529,400,766,15305
596,3530,394,761,15315
597,3562,368,762,15308
598,3584,354,763,15299
599,3547,373,746,15334
600,3564,361,763,15312
601,3551,380,761,15308
602,3560,371,768,15301
603,3559,372,761,15308
604,3571,343,775,15311
605,3591,366,754,15289
606,3569,391,760,15280
607,3550,408,780,15262
608,3573,404,779,15244
609,3578,366,802,15254
610,3559,385,781,15275
611,3563,391,764,15282
612,3552,409,776,15263
613,3561,410,785,15244
614,3546,385,813,15256
615,3535,395,812,15258
616,3559,381,798,15262
617,3576,353,808,15263
618,3564,361,814,15261
619,3546,366,800,15288
620,3515,383,793,15309
621,3494,383,812,15311
622,3482,376,802,15340
623,3472,369,811,15348
624,3457,361,819,15363
625,3454,370,802,15374
626,3441,363,802,15394
627,3442,352,817,15389
628,3420,356,808,15416
629,3404,391,791,15414
630,3407,382,795,15416
631,3406,362,785,15447
632,3395,356,786,15463
633,3364,381,763,15492
634,3367,384,757,15492
635,3366,362,762,15510
636,3400,357,748,15495
637,3410,352,735,15503
638,3406,350,737,15507
639,3410,334,751,15505
640,3406,346,753,15495
641,3391,366,753,15490
642,3412,321,773,15494
643,3416,330,752,15502
644,3431,353,716,15500
645,3436,342,736,15486
646,3445,350,721,15484
647,3445,341,741,15473
648,3442,355,741,15462
649,3455,339,737,15469
650,3463,345,733,15459
651,3465,357,710,15468
652,3490,337,739,15434
653,3484,326,759,15431
654,3486,324,748,15442
655,3498,325,727,15450
656,3507,334,713,15446
657,3519,345,721,15415
658,3524,334,708,15434
659,3523,346,689,15442
660,3535,338,694,15433
661,3534,321,707,15438
662,3539,329,713,15419
663,3542,319,711,15428
664,3531,319,730,15420
665,3521,339,732,15408
666,3538,330,744,15388
667,3529,339,714,15418
668,3516,343,731,15410
669,3511,347,722,15420
670,3517,337,726,15420
671,3533,340,720,15407
672,3544,322,721,15413
673,3547,319,717,15417
674,3532,334,703,15431
675,3554,318,702,15426
676,3554,346,695,15405
677,3567,326,716,15391
678,3584,308,714,15394
679,3605,321,671,15403
680,3602,319,649,15430
681,3592,342,631,15435
682,3583,324,650,15443
683,3587,317,650,15446
684,3600,326,645,15429
685,3586,335,654,15425
686,3590,325,658,15427
687,3589,337,662,15412
688,3611,327,656,15406
689,3602,343,661,15394
690,3595,353,654,15398
691,3619,334,661,15386
692,3640,324,680,15356
693,3656,319,690,15335
694,3646,335,699,15320
695,3640,341,697,15322
696,3646,350,679,15325
697,3663,323,689,15325
698,3670,336,677,15317
699,3679,335,666,15320
700,3675,339,679,15307
701,3690,329,679,15302
702,3676,342,656,15326
703,3693,327,695,15285
704,3693,316,710,15281
705,3657,343,698,15302
706,3654,354,700,15292
707,3651,337,712,15300
708,3635,325,720,15320
709,3612,337,725,15326
710,3591,349,717,15343
711,3576,359,723,15342
712,3564,357,711,15368
713,3553,334,730,15383
714,3563,332,706,15399
715,3583,322,701,15394
716,3585,357,699,15359
717,3600,347,695,15358
718,3595,350,699,15356
719,3604,324,709,15363
720,3609,320,717,15354
721,3604,320,722,15354
722,3617,331,712,15340
723,3630,326,706,15338
724,3643,321,703,15333
725,3642,314,699,15345
726,3653,313,686,15348
727,3659,308,683,15350
728,3664,309,670,15357
729,3665,299,680,15356
730,3671,299,680,15350
