t,S,E,I,R
234,2894,401,846,15859
235,2882,377,818,15923
236,2861,348,826,15965
237,2834,355,808,16003
238,2810,337,804,16049
239,2803,321,789,16087
240,2804,314,772,16110
241,2797,301,741,16161
242,2795,297,720,16188
243,2783,304,694,16219
244,2790,287,711,16212
245,2798,266,702,16234
246,2794,273,680,16253
247,2804,262,652,16282
248,2825,250,630,16295
249,2833,244,638,16285
250,2871,222,610,16297
251,2899,213,592,16296
252,2923,210,579,16288
253,2938,203,557,16302
254,2989,201,531,16279
255,2996,217,491,16296
256,3030,205,491,16274
257,3050,200,479,16271
258,3073,200,480,16247
259,3123,188,483,16206
260,3153,184,457,16206
261,3185,195,431,16189
262,3235,172,433,16160
263,3277,167,422,16134
264,3324,166,413,16097
265,3356,170,412,16062
266,3388,181,403,16028
267,3416,191,388,16005
268,3447,183,391,15979
269,3471,182,398,15949
270,3515,176,378,15931
271,3548,168,390,15894
272,3558,181,400,15861
273,3592,177,388,15843
274,3622,176,398,15804
275,3632,191,387,15790
276,3647,199,391,15763
277,3691,174,405,15730
278,3715,170,390,15725
279,3732,180,375,15713
280,3779,182,365,15674
281,3816,190,365,15629
282,3845,196,364,15595
283,3854,198,365,15583
284,3879,195,370,15556
285,3913,188,385,15514
286,3947,191,388,15474
287,3976,179,397,15448
288,4014,192,381,15413
289,4037,204,386,15373
290,4062,208,384,15346
291,4079,214,405,15302
292,4112,221,407,15260
293,4116,230,418,15236
294,4129,229,421,15221
295,4146,219,444,15191
296,4157,224,446,15173
297,4169,225,459,15147
298,4189,228,474,15109
299,4212,236,481,15071
300,4220,260,486,15034
301,4241,248,510,15001
302,4238,268,530,14964
303,4234,289,523,14954
304,4241,304,536,14919
305,4220,298,548,14934
306,4201,324,533,14942
307,4202,301,561,14936
308,4196,288,573,14943
309,4207,293,568,14932
310,4203,298,563,14936
311,4209,297,553,14941
312,4201,294,576,14929
313,4200,299,587,14914
314,4198,320,591,14891
315,4183,336,595,14886
316,4157,343,614,14886
317,4160,321,641,14878
318,4142,330,637,14891
319,4119,343,628,14910
320,4092,350,640,14918
321,4064,358,654,14924
322,4058,341,681,14920
323,4056,352,691,14901
324,4044,370,673,14913
325,4016,361,695,14928
326,3998,368,701,14933
327,4006,354,731,14909
328,3977,362,725,14936
329,3960,354,719,14967
330,3919,374,727,14980
331,3910,368,717,15005
332,3872,382,735,15011
333,3856,375,747,15022
334,3838,366,744,15052
335,3833,351,756,15060
336,3825,347,763,15065
337,3806,362,762,15070
338,3803,355,769,15073
339,3780,364,746,15110
340,3755,383,744,15118
341,3735,397,750,15118
342,3723,389,765,15123
343,3741,371,767,15121
344,3721,383,769,15127
345,3701,391,761,15147
346,3711,368,768,15153
347,3683,391,767,15159
348,3673,384,792,15151
349,3625,402,788,15185
350,3599,385,808,15208
351,3556,395,826,15223
352,3527,406,829,15238
353,3519,376,823,15282
354,3508,395,806,15291
355,3487,382,805,15326
356,3452,393,799,15356
357,3416,397,819,15368
358,3397,394,822,15387
359,3398,377,836,15389
360,3385,378,820,15417
361,3390,359,820,15431
362,3359,373,818,15450
363,3358,355,800,15487
364,3379,345,797,15479
365,3363,364,793,15480
366,3355,355,789,15501
367,3352,340,800,15508
368,3331,338,806,15525
369,3318,339,804,15539
370,3331,352,779,15538
371,3356,349,778,15517
372,3361,329,803,15507
373,3359,340,765,15536
374,3352,359,754,15535
375,3345,358,745,15552
376,3361,333,738,15568
377,3354,328,739,15579
378,3360,321,739,15580
379,3360,328,725,15587
380,3361,335,708,15596
381,3358,350,701,15591
382,3361,342,716,15581
383,3393,332,711,15564
384,3420,323,714,15543
385,3411,325,711,15553
386,3422,311,718,15549
387,3415,316,707,15562
388,3411,323,716,15550
389,3432,308,711,15549
390,3444,311,700,15545
391,3466,300,685,15549
392,3469,315,680,15536
393,3481,319,662,15538
394,3463,310,680,15547
395,3453,321,686,15540
396,3456,333,671,15540
397,3449,321,695,15535
398,3481,302,706,15511
399,3493,299,689,15519
400,3509,291,686,15514
401,3517,303,666,15514
402,3505,320,662,15513
403,3541,294,675,15490
404,3555,280,658,15507
405,3561,288,642,15509
406,3569,301,638,15492
407,3578,308,635,15479
408,3589,316,642,15453
409,3585,293,644,15478
410,3571,316,641,15472
411,3573,320,640,15467
412,3588,316,643,15453
413,3605,301,647,15447
414,3613,305,638,15444
415,3628,302,621,15449
416,3636,299,631,15434
417,3657,306,619,15418
418,3644,304,626,15426
419,3651,296,623,15430
420,3653,292,627,15428
421,3677,282,636,15405
422,3670,285,625,15420
423,3667,283,623,15427
424,3674,292,602,15432
425,3680,294,600,15426
426,3677,312,578,15433
427,3667,332,595,15406
428,3673,322,610,15395
429,3677,311,625,15387
430,3668,315,632,15385
431,3669,312,630,15389
432,3686,307,623,15384
433,3690,306,617,15387
434,3701,310,617,15372
435,3713,295,619,15373
436,3710,305,610,15375
437,3723,284,607,15386
438,3728,289,613,15370
439,3747,291,610,15352
440,3753,285,608,15354
441,3747,297,603,15353
442,3752,298,606,15344
443,3759,295,620,15326
444,3779,304,631,15286
445,3780,311,622,15287
446,3774,315,617,15294
447,3785,309,626,15280
448,3805,293,622,15280
449,3811,306,622,15261
450,3826,284,640,15250
451,3799,303,630,15268
452,3784,303,636,15277
453,3783,321,638,15258
454,3782,315,634,15269
455,3783,320,637,15260
456,3786,329,630,15255
457,3767,330,655,15248
458,3760,333,675,15232
459,3762,324,682,15232
460,3745,323,697,15235
461,3710,350,688,15252
462,3700,349,711,15240
463,3680,344,689,15287
464,3668,330,692,15310
465,3673,337,701,15289
466,3664,333,692,15311
467,3644,333,688,15335
468,3624,360,671,15345
469,3601,357,679,15363
470,3611,335,701,15353
471,3608,334,699,15359
472,3577,355,685,15383
473,3592,335,698,15375
474,3589,348,679,15384
475,3588,331,687,15394
476,3603,313,697,15387
477,3618,307,689,15386
478,3603,334,690,15373
479,3615,317,709,15359
480,3590,342,712,15356
481,3573,348,684,15395
482,3562,350,673,15415
483,3570,332,691,15407
484,3554,318,689,15439
485,3561,309,696,15434
486,3551,318,694,15437
487,3544,317,695,15444
488,3537,336,696,15431
489,3542,340,707,15411
490,3526,330,689,15455
491,3538,311,720,15431
492,3507,328,693,15472
493,3510,319,700,15471
494,3508,310,688,15494
495,3517,291,716,15476
496,3513,301,691,15495
497,3520,311,671,15498
498,3540,291,664,15505
499,3563,284,635,15518
500,3558,307,629,15506
501,3555,318,633,15494
502,3571,322,616,15491
503,3592,309,609,15490
504,3592,316,623,15469
505,3601,299,631,15469
506,3606,292,631,15471
507,3615,296,629,15460
508,3619,298,635,15448
509,3573,320,656,15451
510,3566,298,667,15469
511,3574,291,686,15449
512,3586,307,681,15426
513,3592,292,683,15433
514,3561,329,678,15432
515,3549,347,662,15442
516,3576,347,665,15412
517,3565,322,687,15426
518,3586,312,681,15421
519,3584,319,665,15432
520,3581,325,662,15432
521,3595,310,661,15434
522,3611,308,653,15428
523,3624,305,635,15436
524,3635,293,655,15417
525,3635,294,655,15416
526,3656,275,664,15405
527,3668,267,657,15408
528,3687,279,649,15385
529,3697,294,641,15368
530,3710,299,637,15354
531,3697,309,628,15366
532,3696,312,633,15359
533,3695,306,651,15348
534,3701,320,644,15335
535,3700,307,672,15321
536,3682,322,672,15324
537,3697,298,694,15311
538,3687,302,701,15310
539,3679,296,717,15308
540,3686,304,692,15318
541,3679,309,697,15315
542,3671,348,672,15309
543,3688,336,686,15290
544,3680,332,700,15288
545,3655,334,725,15286
546,3654,350,696,15300
547,3675,338,695,15292
548,3685,337,704,15274
549,3693,340,689,15278
550,3684,341,696,15279
551,3677,348,688,15287
552,3700,355,676,15269
553,3697,353,694,15256
554,3689,370,683,15258
555,3679,371,684,15266
556,3680,356,706,15258
557,3653,368,724,15255
558,3642,373,729,15256
559,3640,364,737,15259
560,3644,352,723,15281
561,3626,371,714,15289
562,3614,362,727,15297
563,3629,340,736,15295
564,3640,323,743,15294
565,3616,324,734,15326
566,3604,340,719,15337
567,3599,330,722,15349
568,3610,326,742,15322
569,3604,326,722,15348
570,3596,340,713,15351
571,3610,331,727,15332
572,3624,338,729,15309
573,3626,330,704,15340
574,3659,333,696,15312
575,3667,324,695,15314
576,3678,326,692,15304
577,3673,338,686,15303
578,3685,334,705,15276
579,3683,319,720,15278
580,3674,335,712,15279
581,3654,329,731,15286
582,3645,346,733,15276
583,3642,341,734,15283
584,3651,348,718,15283
585,3646,347,736,15271
586,3634,349,741,15276
587,3650,333,734,15283
588,3672,327,734,15267
589,3686,340,716,15258
590,3693,354,701,15252
591,3688,340,722,15250
592,3681,361,698,15260
593,3699,346,694,15261
594,3706,344,692,15258
595,3730,337,671,15262
596,3747,326,662,15265
597,3745,320,681,15254
598,3753,306,694,15247
599,3738,331,690,15241
600,3734,359,680,15227
601,3734,346,707,15213
602,3746,331,708,15215
603,3735,338,705,15222
604,3715,353,692,15240
605,3715,371,686,15228
606,3718,364,694,15224
607,3712,368,701,15219
608,3714,352,738,15196
609,3693,370,717,15220
610,3694,381,698,15227
611,3713,364,714,15209
612,3727,345,727,15201
613,3699,370,725,15206
614,3663,397,735,15205
615,3654,382,774,15190
616,3601,405,777,15217
617,3611,386,774,15229
618,3608,393,759,15240
619,3592,363,778,15267
620,3585,358,771,15286
621,3559,370,744,15327
622,3555,355,750,15340
623,3536,339,766,15359
624,3551,339,732,15378
625,3544,341,730,15385
626,3562,343,727,15368
627,3552,366,712,15370
628,3560,338,747,15355
629,3577,329,733,15361
630,3575,340,757,15328
631,3560,350,768,15322
632,3551,343,780,15326
633,3554,334,785,15327
634,3553,336,765,15346
635,3558,326,765,15351
636,3545,344,750,15361
637,3551,341,738,15370
638,3559,340,736,15365
639,3563,350,720,15367
640,3578,335,723,15364
641,3600,331,706,15363
642,3587,344,713,15356
643,3610,339,713,15338
644,3613,337,708,15342
645,3625,358,678,15339
646,3632,342,703,15323
647,3636,342,699,15323
648,3638,336,699,15327
649,3634,340,693,15333
650,3640,328,710,15322
651,3640,328,717,15315
652,3648,310,710,15332
653,3654,322,694,15330
654,3660,320,707,15313
655,3644,329,694,15333
656,3624,338,689,15349
657,3629,341,678,15352
658,3622,308,705,15365
659,3629,309,692,15370
660,3619,328,676,15377
661,3627,328,669,15376
662,3636,306,695,15363
663,3633,305,712,15350
664,3616,334,698,15352
665,3607,338,698,15357
666,3592,348,713,15347
667,3606,337,692,15365
668,3607,338,716,15339
669,3611,330,706,15353
670,3625,333,707,15335
671,3608,374,693,15325
672,3600,384,670,15346
673,3608,359,709,15324
674,3603,342,723,15332
675,3601,355,711,15333
676,3584,361,725,15330
677,3581,352,735,15332
678,3573,376,727,15324
679,3562,362,762,15314
680,3566,343,762,15329
681,3518,387,773,15322
682,3498,392,759,15351
683,3483,376,751,15390
684,3498,328,778,15396
685,3496,332,760,15412
686,3488,336,756,15420
687,3457,359,748,15436
688,3448,374,742,15436
689,3456,371,743,15430
690,3468,377,713,15442
691,3445,371,717,15467
692,3465,349,727,15459
693,3449,366,718,15467
694,3430,355,733,15482
695,3452,328,721,15499
696,3421,345,726,15508
697,3410,354,731,15505
698,3390,361,732,15517
699,3398,340,739,15523
700,3367,362,728,15543
701,3369,342,738,15551
702,3394,343,747,15516
703,3387,353,747,15513
704,3389,352,742,15517
705,3396,349,739,15516
706,3403,324,753,15520
707,3399,327,746,15528
708,3404,328,749,15519
709,3406,333,734,15527
710,3414,342,725,15519
711,3410,352,713,15525
712,3401,357,712,15530
713,3398,362,719,15521
714,3386,363,732,15519
715,3384,350,728,15538
716,3384,335,741,15540
717,3431,306,749,15514
718,3415,318,737,15530
719,3408,334,715,15543
720,3416,339,731,15514
721,3406,315,731,15548
722,3402,312,729,15557
723,3399,309,725,15567
724,3416,289,725,15570
725,3427,296,709,15568
726,3427,319,674,15580
727,3422,336,674,15568
728,3425,326,681,15568
729,3422,326,677,15575
730,3419,333,672,15576
