t,S,E,I,R
173,5835,48,89,14028
174,5859,52,93,13996
175,5878,61,101,13960
176,5876,73,106,13945
177,5905,68,102,13925
178,5912,73,109,13906
179,5924,80,115,13881
180,5924,91,124,13861
181,5933,96,132,13839
182,5945,96,143,13816
183,5954,101,152,13793
184,5958,95,171,13776
185,5957,111,174,13758
186,5966,117,181,13736
187,5966,119,193,13722
188,5958,146,188,13708
189,5970,139,200,13691
190,5959,147,216,13678
191,5943,157,223,13677
192,5926,177,235,13662
193,5914,188,249,13649
194,5900,189,275,13636
195,5892,190,289,13629
196,5862,202,296,13640
197,5834,219,314,13633
198,5803,230,332,13635
199,5767,246,361,13626
200,5706,268,399,13627
201,5644,291,410,13655
202,5620,285,437,13658
203,5548,327,462,13663
204,5499,336,503,13662
205,5459,344,512,13685
206,5394,373,530,13703
207,5337,366,578,13719
208,5271,390,581,13758
209,5201,395,614,13790
210,5116,387,660,13837
211,5036,408,678,13878
212,4965,407,708,13920
213,4879,418,724,13979
214,4792,426,757,14025
215,4701,465,750,14084
216,4608,500,761,14131
217,4522,485,784,14209
218,4441,478,811,14270
219,4365,473,830,14332
220,4271,492,847,14390
221,4199,472,878,14451
222,4069,514,910,14507
223,3973,548,904,14575
224,3911,534,933,14622
225,3809,516,983,14692
226,3726,526,995,14753
227,3656,503,974,14867
228,3594,509,947,14950
229,3507,505,962,15026
230,3444,486,971,15099
231,3391,469,945,15195
232,3344,456,959,15241
233,3278,452,978,15292
234,3238,418,975,15369
235,3174,424,957,15445
236,3128,424,945,15503
237,3096,394,946,15564
238,3050,388,922,15640
239,3017,393,896,15694
240,2979,385,877,15759
241,2941,375,864,15820
242,2910,368,849,15873
243,2910,361,844,15885
244,2905,346,832,15917
245,2889,343,810,15958
246,2872,333,802,15993
247,2859,314,798,16029
248,2841,317,786,16056
249,2838,320,763,16079
250,2839,313,720,16128
251,2851,283,715,16151
252,2836,303,676,16185
253,2848,285,657,16210
254,2862,266,676,16196
255,2867,263,673,16197
256,2880,261,642,16217
257,2882,255,634,16229
258,2909,254,612,16225
259,2929,250,613,16208
260,2943,260,599,16198
261,2958,264,590,16188
262,2956,283,566,16195
263,2974,291,560,16175
264,3002,261,569,16168
265,3015,254,556,16175
266,3014,257,543,16186
267,3029,245,552,16174
268,3059,212,557,16172
269,3088,215,535,16162
270,3107,231,510,16152
271,3122,230,498,16150
272,3150,215,500,16135
273,3165,207,508,16120
274,3193,214,487,16106
275,3228,205,483,16084
276,3268,194,470,16068
277,3276,208,455,16061
278,3290,189,466,16055
279,3318,197,462,16023
280,3344,197,458,16001
281,3359,203,440,15998
282,3403,216,425,15956
283,3428,211,430,15931
284,3442,218,440,15900
285,3452,235,428,15885
286,3479,220,443,15858
287,3517,194,432,15857
288,3552,195,436,15817
289,3564,213,434,15789
290,3597,217,436,15750
291,3636,207,434,15723
292,3664,197,435,15704
293,3691,217,421,15671
294,3738,205,408,15649
295,3767,201,413,15619
296,3802,186,424,15588
297,3822,193,409,15576
298,3853,202,403,15542
299,3871,205,417,15507
300,3865,214,426,15495
301,3882,219,426,15473
302,3921,221,418,15440
303,3939,221,417,15423
304,3971,211,419,15399
305,3978,218,422,15382
306,3998,230,415,15357
307,4029,219,431,15321
308,4054,216,435,15295
309,4091,228,432,15249
310,4109,226,436,15229
311,4114,238,438,15210
312,4113,242,435,15210
313,4133,225,446,15196
314,4148,235,450,15167
315,4158,228,475,15139
316,4179,239,469,15113
317,4161,267,461,15111
318,4170,270,459,15101
319,4197,276,440,15087
320,4210,266,466,15058
321,4214,284,466,15036
322,4244,278,481,14997
323,4243,283,485,14989
324,4246,285,512,14957
325,4267,288,507,14938
326,4265,291,499,14945
327,4268,300,510,14922
328,4269,296,526,14909
329,4273,302,511,14914
330,4255,311,525,14909
331,4253,300,525,14922
332,4260,303,550,14887
333,4267,286,569,14878
334,4269,293,570,14868
335,4252,310,577,14861
336,4229,333,588,14850
337,4198,351,596,14855
338,4189,332,639,14840
339,4184,332,640,14844
340,4160,361,634,14845
341,4139,375,666,14820
342,4089,392,681,14838
343,4075,399,681,14845
344,4043,401,714,14842
345,4006,421,722,14851
346,3978,404,748,14870
347,3964,405,761,14870
348,3935,422,765,14878
349,3907,447,750,14896
350,3892,436,763,14909
351,3878,407,781,14934
352,3868,398,793,14941
353,3805,426,809,14960
354,3765,427,812,14996
355,3758,401,818,15023
356,3732,409,823,15036
357,3689,427,806,15078
358,3626,440,814,15120
359,3632,387,852,15129
360,3603,383,854,15160
361,3573,390,848,15189
362,3527,433,839,15201
363,3496,447,825,15232
364,3469,447,818,15266
365,3471,427,816,15286
366,3454,415,821,15310
367,3450,393,844,15313
368,3438,395,837,15330
369,3467,374,828,15331
370,3475,381,796,15348
371,3447,389,790,15374
372,3422,395,796,15387
373,3403,401,798,15398
374,3422,387,822,15369
375,3404,385,850,15361
376,3376,406,830,15388
377,3360,400,833,15407
378,3357,389,833,15421
379,3372,380,830,15418
380,3364,393,824,15419
381,3361,371,821,15447
382,3349,371,822,15458
383,3340,380,820,15460
384,3335,366,833,15466
385,3297,391,803,15509
386,3312,366,808,15514
387,3293,366,793,15548
388,3267,369,790,15574
389,3261,346,811,15582
390,3253,353,792,15602
391,3268,350,773,15609
392,3271,325,787,15617
393,3271,320,779,15630
394,3298,319,735,15648
395,3295,340,730,15635
396,3278,338,731,15653
397,3321,319,742,15618
398,3332,321,723,15624
399,3354,323,713,15610
400,3351,319,718,15612
401,3354,346,702,15598
402,3362,339,709,15590
403,3385,327,707,15581
404,3393,324,703,15580
405,3361,337,711,15591
406,3378,318,724,15580
407,3385,332,694,15589
408,3387,331,690,15592
409,3394,347,681,15578
410,3394,340,687,15579
411,3411,347,662,15580
412,3432,315,696,15557
413,3459,299,697,15545
414,3497,293,690,15520
415,3506,301,686,15507
416,3491,315,679,15515
417,3503,311,674,15512
418,3518,327,649,15506
419,3543,314,650,15493
420,3515,354,636,15495
421,3520,328,658,15494
422,3506,328,660,15506
423,3517,322,657,15504
424,3544,294,668,15494
425,3563,277,665,15495
426,3575,291,632,15502
427,3591,292,638,15479
428,3603,280,638,15479
429,3622,273,630,15475
430,3627,289,632,15452
431,3645,281,634,15440
432,3648,273,625,15454
433,3661,270,619,15450
434,3660,285,614,15441
435,3654,304,613,15429
436,3650,322,621,15407
437,3648,317,628,15407
438,3637,334,614,15415
439,3670,300,626,15404
440,3669,320,605,15406
441,3708,305,612,15375
442,3708,319,614,15359
443,3729,322,608,15341
444,3741,310,622,15327
445,3724,323,631,15322
446,3726,317,642,15315
447,3734,340,642,15284
448,3722,340,641,15297
449,3726,339,660,15275
450,3710,357,669,15264
451,3675,362,689,15274
452,3689,357,714,15240
453,3694,339,693,15274
454,3705,347,688,15260
455,3687,350,690,15273
456,3694,353,692,15261
457,3676,366,695,15263
458,3687,346,713,15254
459,3692,333,732,15243
460,3678,356,716,15250
461,3662,367,717,15254
462,3650,370,709,15271
463,3654,348,714,15284
464,3649,352,712,15287
465,3627,377,714,15282
466,3651,355,720,15274
467,3650,360,712,15278
468,3636,370,722,15272
469,3622,360,734,15284
470,3578,365,740,15317
471,3566,373,738,15323
472,3559,345,750,15346
473,3553,354,750,15343
474,3537,380,733,15350
475,3502,379,749,15370
476,3497,373,774,15356
477,3483,366,784,15367
478,3456,378,768,15398
479,3440,361,779,15420
480,3429,342,801,15428
481,3415,366,772,15447
482,3415,366,763,15456
483,3414,365,745,15476
484,3423,352,729,15496
485,3447,328,739,15486
486,3428,338,723,15511
487,3458,326,708,15508
488,3469,330,696,15505
489,3473,329,674,15524
490,3453,339,661,15547
491,3463,339,666,15532
492,3484,308,672,15536
493,3478,322,657,15543
494,3484,304,646,15566
495,3499,305,642,15554
496,3505,299,648,15548
497,3473,348,628,15551
498,3489,331,658,15522
499,3496,306,669,15529
500,3485,325,669,15521
501,3497,317,670,15516
502,3497,324,663,15516
503,3513,326,640,15521
504,3498,322,656,15524
505,3527,293,665,15515
506,3535,294,679,15492
507,3535,318,655,15492
508,3521,331,639,15509
509,3554,325,623,15498
510,3566,312,620,15502
511,3568,308,625,15499
512,3578,318,628,15476
513,3584,318,636,15462
514,3582,330,636,15452
515,3596,308,636,15460
516,3623,298,620,15459
517,3615,302,640,15443
518,3610,315,653,15422
519,3611,308,665,15416
520,3612,313,668,15407
521,3610,306,677,15407
522,3634,292,671,15403
523,3627,307,665,15401
524,3604,329,671,15396
525,3615,316,681,15388
526,3618,329,660,15393
527,3623,326,639,15412
528,3629,320,630,15421
529,3667,314,646,15373
530,3660,311,641,15388
531,3663,320,647,15370
532,3685,322,634,15359
533,3687,334,644,15335
534,3686,346,637,15331
535,3705,337,639,15319
536,3708,317,675,15300
537,3709,308,668,15315
538,3721,312,661,15306
539,3717,325,658,15300
540,3721,322,659,15298
541,3709,342,648,15301
542,3718,329,656,15297
543,3713,325,673,15289
544,3711,330,660,15299
545,3702,320,680,15298
546,3700,336,665,15299
547,3697,326,653,15324
548,3712,308,663,15317
549,3749,304,650,15297
550,3744,298,642,15316
551,3724,321,641,15314
552,3732,318,631,15319
553,3737,325,626,15312
554,3730,345,622,15303
555,3709,342,647,15302
556,3707,353,659,15281
557,3706,375,652,15267
558,3716,341,679,15264
559,3714,331,688,15267
560,3681,357,684,15278
561,3665,363,682,15290
562,3649,358,697,15296
563,3657,367,693,15283
564,3672,346,713,15269
565,3658,366,726,15250
566,3644,370,725,15261
567,3661,367,730,15242
568,3645,365,741,15249
569,3628,375,757,15240
570,3629,365,752,15254
571,3630,358,758,15254
572,3622,355,754,15269
573,3601,355,766,15278
574,3602,353,756,15289
575,3577,348,778,15297
576,3549,390,770,15291
577,3528,401,788,15283
578,3511,389,802,15298
579,3479,385,809,15327
580,3449,394,807,15350
581,3442,388,819,15351
582,3426,386,819,15369
583,3410,386,806,15398
584,3388,389,822,15401
585,3380,390,813,15417
586,3344,408,814,15434
587,3348,380,823,15449
588,3336,393,798,15473
589,3327,395,783,15495
590,3329,388,783,15500
591,3318,375,784,15523
592,3319,378,757,15546
593,3333,366,754,15547
594,3323,383,738,15556
595,3347,349,718,15586
596,3367,330,724,15579
597,3372,319,738,15571
598,3365,314,737,15584
599,3354,328,728,15590
600,3371,322,718,15589
601,3369,314,738,15579
602,3356,333,725,15586
603,3368,345,713,15574
604,3370,363,708,15559
605,3386,334,739,15541
606,3419,330,738,15513
607,3404,337,738,15521
608,3384,348,730,15538
609,3394,338,728,15540
610,3427,319,707,15547
611,3448,312,701,15539
612,3447,330,677,15546
613,3466,316,678,15540
614,3492,319,671,15518
615,3501,313,669,15517
616,3515,293,676,15516
617,3521,312,660,15507
618,3536,284,674,15506
619,3544,296,659,15501
620,3565,299,640,15496
621,3578,303,637,15482
622,3609,303,622,15466
623,3634,293,625,15448
624,3649,304,621,15426
625,3680,294,617,15409
626,3710,297,584,15409
627,3721,301,576,15402
628,3738,293,577,15392
629,3764,293,581,15362
630,3786,283,582,15349
631,3799,291,593,15317
632,3825,296,585,15294
633,3810,321,592,15277
634,3821,310,583,15286
635,3834,296,608,15262
636,3853,312,594,15241
637,3846,317,594,15243
638,3854,306,600,15240
639,3858,310,592,15240
640,3870,309,599,15222
641,3871,317,602,15210
642,3876,317,604,15203
643,3871,313,631,15185
644,3859,322,651,15168
645,3869,328,661,15142
646,3864,326,662,15148
647,3889,323,658,15130
648,3877,328,665,15130
649,3840,343,655,15162
650,3851,342,664,15143
651,3871,350,653,15126
652,3891,324,676,15109
653,3874,335,661,15130
654,3895,332,657,15116
655,3885,339,641,15135
656,3883,357,639,15121
657,3888,336,670,15106
658,3906,329,690,15075
659,3914,329,691,15066
660,3923,339,693,15045
661,3911,356,682,15051
662,3913,370,671,15046
663,3913,365,676,15046
664,3927,363,679,15031
665,3941,347,683,15029
666,3919,355,682,15044
667,3913,369,680,15038
668,3904,354,686,15056
669,3904,355,684,15057
670,3878,376,694,15052
671,3853,391,703,15053
672,3856,388,697,15059
673,3855,379,692,15074
674,3824,395,713,15068
675,3820,383,731,15066
676,3814,387,744,15055
677,3800,387,753,15060
678,3809,368,768,15055
679,3800,357,783,15060
680,3812,335,788,15065
681,3794,369,762,15075
682,3776,405,761,15058
683,3724,433,786,15057
684,3706,413,798,15083
685,3695,398,821,15086
686,3678,405,809,15108
687,3690,395,813,15102
688,3650,415,798,15137
689,3659,415,796,15130
690,3656,406,813,15125
691,3653,390,802,15155
692,3627,387,812,15174
693,3608,375,818,15199
694,3590,383,807,15220
695,3581,382,815,15222
696,3569,387,826,15218
697,3546,404,830,15220
698,3548,410,832,15210
699,3543,420,817,15220
700,3521,419,797,15263
701,3532,392,803,15273
702,3526,383,794,15297
703,3520,392,792,15296
704,3476,409,805,15310
705,3443,414,812,15331
706,3444,395,828,15333
707,3432,378,844,15346
708,3410,377,840,15373
709,3397,374,835,15394
710,3372,391,830,15407
711,3361,378,834,15427
712,3358,377,800,15465
713,3346,388,799,15467
714,3341,373,799,15487
715,3290,389,792,15529
716,3291,386,785,15538
717,3296,364,786,15554
718,3279,375,777,15569
719,3278,362,762,15598
720,3296,340,779,15585
721,3297,349,753,15601
722,3286,353,738,15623
723,3304,320,745,15631
724,3294,332,727,15647
725,3327,325,733,15615
726,3341,309,728,15622
727,3341,317,729,15613
728,3353,313,725,15609
729,3343,339,710,15608
730,3350,340,712,15598
