t,S,E,I,R
224,3426,539,982,15053
225,3353,516,995,15136
226,3291,497,1008,15204
227,3221,480,1015,15284
228,3153,470,1004,15373
229,3097,449,997,15457
230,3052,417,974,15557
231,3013,409,956,15622
232,2981,393,954,15672
233,2924,388,939,15749
234,2894,379,923,15804
235,2864,374,871,15891
236,2833,361,854,15952
237,2808,375,801,16016
238,2784,373,803,16040
239,2770,375,787,16068
240,2751,354,780,16115
241,2765,327,778,16130
242,2749,329,755,16167
243,2759,311,713,16217
244,2786,291,697,16226
245,2796,282,680,16242
246,2816,277,658,16249
247,2843,278,658,16221
248,2866,268,646,16220
249,2872,267,618,16243
250,2881,252,622,16245
251,2897,243,607,16253
252,2902,255,579,16264
253,2915,247,584,16254
254,2918,235,573,16274
255,2940,229,554,16277
256,2967,224,519,16290
257,3006,211,523,16260
258,3034,210,528,16228
259,3018,239,515,16228
260,3026,223,521,16230
261,3048,226,498,16228
262,3066,231,466,16237
263,3069,225,476,16230
264,3099,218,462,16221
265,3137,200,461,16202
266,3186,185,453,16176
267,3221,165,449,16165
268,3249,174,424,16153
269,3289,166,426,16119
270,3307,188,415,16090
271,3335,189,412,16064
272,3354,189,412,16045
273,3384,192,403,16021
274,3409,207,375,16009
275,3439,208,379,15974
276,3499,182,386,15933
277,3545,161,394,15900
278,3578,168,385,15869
279,3657,162,379,15802
280,3710,152,385,15753
281,3755,157,381,15707
282,3792,169,364,15675
283,3823,177,366,15634
284,3867,179,358,15596
285,3909,182,357,15552
286,3951,196,353,15500
287,3984,191,362,15463
288,4019,181,369,15431
289,4042,181,378,15399
290,4061,190,379,15370
291,4061,207,378,15354
292,4079,205,391,15325
293,4083,218,395,15304
294,4107,212,392,15289
295,4128,219,382,15271
296,4154,223,392,15231
297,4200,214,391,15195
298,4229,214,392,15165
299,4247,220,400,15133
300,4268,223,414,15095
301,4289,224,415,15072
302,4305,228,427,15040
303,4333,231,418,15018
304,4345,242,415,14998
305,4354,239,428,14979
306,4378,253,420,14949
307,4378,240,431,14951
308,4385,246,438,14931
309,4388,245,435,14932
310,4389,256,456,14899
311,4393,267,451,14889
312,4403,292,459,14846
313,4416,286,489,14809
314,4420,292,508,14780
315,4386,308,525,14781
316,4369,337,534,14760
317,4367,342,536,14755
318,4386,314,549,14751
319,4386,315,563,14736
320,4375,318,574,14733
321,4370,325,574,14731
322,4392,310,591,14707
323,4378,329,593,14700
324,4355,360,591,14694
325,4371,349,605,14675
326,4347,360,615,14678
327,4333,351,648,14668
328,4325,364,647,14664
329,4319,374,654,14653
330,4284,379,676,14661
331,4253,376,681,14690
332,4222,388,700,14690
333,4203,415,689,14693
334,4175,432,699,14694
335,4147,427,745,14681
336,4102,421,779,14698
337,4033,440,803,14724
338,3988,449,814,14749
339,3966,441,809,14784
340,3938,436,829,14797
341,3904,427,847,14822
342,3855,450,857,14838
343,3789,459,881,14871
344,3756,468,905,14871
345,3720,473,883,14924
346,3672,474,907,14947
347,3624,490,924,14962
348,3567,502,942,14989
349,3555,497,939,15009
350,3509,487,940,15064
351,3496,459,935,15110
352,3492,433,931,15144
353,3437,448,939,15176
354,3423,428,936,15213
355,3407,434,907,15252
356,3387,428,888,15297
357,3371,439,879,15311
358,3341,438,881,15340
359,3314,434,884,15368
360,3315,418,879,15388
361,3296,411,880,15413
362,3287,403,875,15435
363,3269,390,870,15471
364,3259,381,860,15500
365,3258,364,859,15519
366,3257,353,866,15524
367,3250,360,834,15556
368,3225,361,814,15600
369,3213,376,802,15609
370,3210,366,807,15617
371,3187,373,798,15642
372,3185,376,791,15648
373,3175,375,784,15666
374,3142,369,801,15688
375,3158,345,792,15705
376,3177,338,777,15708
377,3178,357,775,15690
378,3203,334,775,15688
379,3211,327,768,15694
380,3217,317,738,15728
381,3237,325,726,15712
382,3267,318,722,15693
383,3254,331,715,15700
384,3273,333,709,15685
385,3275,314,712,15699
386,3287,316,684,15713
387,3322,317,654,15707
388,3337,319,662,15682
389,3357,324,649,15670
390,3373,299,660,15668
391,3419,288,641,15652
392,3452,285,613,15650
393,3477,268,608,15647
394,3520,262,576,15642
395,3541,271,559,15629
396,3590,265,559,15586
397,3606,281,551,15562
398,3625,284,563,15528
399,3657,276,562,15505
400,3676,284,572,15468
401,3706,270,581,15443
402,3708,272,581,15439
403,3724,281,561,15434
404,3751,269,571,15409
405,3788,278,558,15376
406,3796,278,566,15360
407,3797,282,575,15346
408,3818,289,572,15321
409,3807,300,564,15329
410,3819,308,574,15299
411,3838,281,602,15279
412,3838,289,613,15260
413,3855,297,593,15255
414,3866,296,595,15243
415,3892,287,599,15222
416,3882,306,603,15209
417,3889,321,599,15191
418,3905,333,603,15159
419,3923,314,625,15138
420,3927,307,638,15128
421,3914,303,643,15140
422,3930,290,638,15142
423,3932,295,652,15121
424,3916,310,639,15135
425,3915,317,632,15136
426,3927,314,642,15117
427,3932,325,629,15114
428,3918,322,652,15108
429,3896,337,651,15116
430,3882,338,659,15121
431,3879,332,649,15140
432,3889,322,636,15153
433,3888,324,651,15137
434,3885,328,629,15158
435,3877,328,638,15157
436,3872,343,630,15155
437,3894,318,631,15157
438,3902,336,632,15130
439,3905,314,641,15140
440,3914,320,613,15153
441,3905,334,611,15150
442,3881,366,614,15139
443,3880,355,650,15115
444,3904,342,644,15110
445,3914,320,662,15104
446,3892,334,672,15102
447,3869,352,689,15090
448,3875,369,674,15082
449,3882,342,683,15093
450,3876,345,691,15088
451,3864,346,673,15117
452,3844,357,675,15124
453,3826,358,695,15121
454,3808,372,687,15133
455,3795,364,698,15143
456,3774,355,697,15174
457,3768,355,703,15174
458,3756,362,716,15166
459,3747,349,734,15170
460,3744,341,737,15178
461,3731,351,730,15188
462,3718,352,729,15201
463,3725,350,728,15197
464,3719,353,715,15213
465,3722,364,713,15201
466,3708,379,697,15216
467,3695,387,708,15210
468,3669,374,744,15213
469,3676,349,762,15213
470,3668,344,749,15239
471,3669,349,757,15225
472,3632,369,745,15254
473,3646,348,732,15274
474,3652,346,733,15269
475,3647,348,727,15278
476,3616,371,726,15287
477,3636,352,729,15283
478,3598,373,724,15305
479,3583,376,720,15321
480,3570,369,736,15325
481,3565,363,736,15336
482,3566,370,735,15329
483,3550,367,731,15352
484,3550,357,730,15363
485,3554,348,716,15382
486,3549,342,709,15400
487,3565,322,711,15402
488,3557,327,682,15434
489,3540,335,692,15433
490,3528,345,697,15430
491,3543,344,691,15422
492,3560,339,698,15403
493,3546,356,690,15408
494,3554,342,700,15404
495,3570,344,691,15395
496,3586,342,686,15386
497,3565,346,701,15388
498,3552,350,690,15408
499,3567,334,701,15398
500,3548,336,697,15419
501,3569,317,703,15411
502,3574,315,699,15412
503,3575,315,702,15408
504,3568,325,699,15408
505,3578,323,701,15398
506,3587,320,694,15399
507,3575,331,678,15416
508,3568,337,684,15411
509,3550,352,684,15414
510,3535,353,683,15429
511,3551,345,693,15411
512,3544,340,689,15427
513,3553,323,711,15413
514,3548,347,697,15408
515,3531,368,703,15398
516,3518,385,699,15398
517,3517,359,706,15418
518,3496,373,700,15431
519,3506,344,707,15443
520,3534,322,708,15436
521,3535,323,704,15438
522,3524,341,696,15439
523,3530,347,686,15437
524,3516,334,708,15442
525,3512,330,726,15432
526,3510,337,723,15430
527,3498,337,733,15432
528,3489,346,725,15440
529,3506,330,703,15461
530,3507,326,671,15496
531,3511,323,656,15510
532,3506,341,636,15517
533,3525,340,645,15490
534,3537,319,653,15491
535,3556,320,637,15487
536,3560,324,636,15480
537,3594,312,614,15480
538,3613,283,636,15468
539,3618,287,633,15462
540,3633,286,621,15460
541,3649,277,603,15471
542,3665,303,589,15443
543,3686,287,607,15420
544,3687,293,597,15423
545,3670,306,598,15426
546,3678,319,598,15405
547,3692,309,605,15394
548,3745,299,621,15335
549,3754,298,629,15319
550,3770,309,614,15307
551,3778,321,597,15304
552,3801,289,609,15301
553,3799,315,603,15283
554,3811,299,618,15272
555,3833,301,607,15259
556,3844,299,596,15261
557,3844,307,589,15260
558,3838,307,601,15254
559,3849,318,598,15235
560,3869,312,615,15204
561,3860,338,603,15199
562,3869,349,601,15181
563,3891,331,618,15160
564,3920,347,592,15141
565,3929,335,615,15121
566,3938,328,611,15123
567,3948,323,629,15100
568,3949,315,634,15102
569,3962,308,643,15087
570,3953,332,636,15079
571,3940,365,623,15072
572,3939,368,634,15059
573,3942,350,664,15044
574,3941,347,669,15043
575,3947,369,672,15012
576,3931,356,691,15022
577,3919,345,696,15040
578,3898,369,688,15045
579,3901,359,691,15049
580,3909,345,693,15053
581,3894,374,663,15069
582,3898,345,690,15067
583,3898,344,669,15089
584,3910,354,671,15065
585,3916,346,667,15071
586,3898,362,679,15061
587,3910,365,703,15022
588,3922,354,702,15022
589,3923,361,701,15015
590,3930,349,687,15034
591,3903,333,735,15029
592,3904,369,707,15020
593,3921,352,704,15023
594,3918,360,721,15001
595,3917,359,735,14989
596,3910,379,731,14980
597,3897,388,720,14995
598,3874,407,716,15003
599,3861,402,727,15010
600,3873,377,760,14990
601,3859,392,768,14981
602,3840,388,778,14994
603,3818,396,778,15008
604,3832,392,768,15008
605,3796,415,763,15026
606,3779,412,760,15049
607,3793,388,761,15058
608,3782,367,778,15073
609,3765,382,772,15081
610,3746,385,779,15090
611,3729,390,769,15112
612,3711,401,767,15121
613,3717,380,775,15128
614,3710,379,773,15138
615,3718,366,761,15155
616,3712,384,767,15137
617,3687,377,781,15155
618,3685,373,778,15164
619,3691,376,768,15165
620,3684,372,759,15185
621,3694,367,770,15169
622,3697,353,802,15148
623,3714,347,802,15137
624,3696,379,769,15156
625,3694,373,769,15164
626,3687,360,776,15177
627,3670,405,753,15172
628,3672,392,754,15182
629,3663,398,756,15183
630,3671,396,785,15148
631,3653,405,799,15143
632,3612,424,811,15153
633,3609,415,818,15158
634,3597,415,819,15169
635,3574,420,824,15182
636,3554,408,844,15194
637,3515,404,842,15239
638,3520,401,817,15262
639,3506,398,836,15260
640,3501,386,818,15295
641,3479,396,821,15304
642,3488,399,805,15308
643,3474,374,813,15339
644,3486,362,793,15359
645,3487,375,780,15358
646,3472,374,798,15356
647,3458,374,809,15359
648,3438,372,784,15406
649,3452,367,772,15409
650,3457,364,766,15413
651,3448,375,737,15440
652,3447,354,751,15448
653,3457,344,742,15457
654,3469,349,728,15454
655,3469,332,731,15468
656,3485,329,724,15462
657,3509,316,721,15454
658,3529,326,714,15431
659,3528,343,699,15430
660,3534,355,703,15408
661,3564,344,710,15382
662,3566,332,720,15382
663,3556,352,696,15396
664,3559,364,686,15391
665,3577,347,693,15383
666,3602,321,704,15373
667,3589,327,705,15379
668,3569,349,669,15413
669,3590,332,689,15389
670,3601,333,683,15383
671,3604,338,669,15389
672,3617,341,663,15379
673,3630,324,689,15357
674,3656,319,679,15346
675,3679,336,669,15316
676,3686,338,675,15301
677,3697,342,680,15281
678,3684,342,696,15278
679,3679,330,711,15280
680,3669,344,707,15280
681,3666,353,693,15288
682,3655,365,685,15295
683,3657,364,687,15292
684,3646,350,694,15310
685,3653,352,715,15280
686,3655,355,699,15291
687,3676,325,713,15286
688,3661,338,709,15292
689,3673,333,691,15303
690,3689,336,684,15291
691,3699,338,689,15274
692,3699,338,682,15281
693,3684,352,702,15262
694,3679,358,708,15255
695,3661,372,711,15256
696,3652,364,725,15259
697,3623,390,717,15270
698,3643,378,710,15269
699,3641,357,732,15270
700,3625,362,755,15258
701,3618,361,743,15278
702,3619,353,745,15283
703,3616,344,754,15286
704,3599,322,754,15325
705,3570,356,731,15343
706,3561,343,737,15359
707,3575,332,720,15373
708,3564,359,696,15381
709,3545,372,697,15386
710,3536,358,694,15412
711,3556,340,695,15409
712,3577,330,726,15367
713,3586,331,706,15377
714,3587,329,687,15397
715,3556,358,682,15404
716,3570,343,699,15388
717,3571,349,703,15377
718,3574,341,705,15380
719,3593,343,699,15365
720,3582,344,696,15378
721,3585,348,687,15380
722,3588,342,706,15364
723,3599,338,695,15368
724,3585,344,693,15378
725,3580,353,679,15388
726,3558,358,685,15399
727,3565,349,685,15401
728,3576,351,683,15390
729,3558,351,691,15400
730,3564,335,703,15398
