t,S,E,I,R
159,5566,33,41,14360
160,5596,36,45,14323
161,5622,39,49,14290
162,5642,38,60,14260
163,5661,40,57,14242
164,5696,37,58,14209
165,5741,30,59,14170
166,5773,25,63,14139
167,5812,23,57,14108
168,5847,26,59,14068
169,5887,31,65,14017
170,5907,38,60,13995
171,5924,48,60,13968
172,5943,43,68,13946
173,5972,46,69,13913
174,6006,46,68,13880
175,6024,49,80,13847
176,6052,58,85,13805
177,6068,61,88,13783
178,6093,74,87,13746
179,6101,72,93,13734
180,6133,82,96,13689
181,6163,78,110,13649
182,6167,86,118,13629
183,6185,88,123,13604
184,6189,93,134,13584
185,6213,87,144,13556
186,6211,92,155,13542
187,6212,113,158,13517
188,6226,109,172,13493
189,6221,122,182,13475
190,6228,119,201,13452
191,6229,119,215,13437
192,6218,140,217,13425
193,6220,154,221,13405
194,6211,174,222,13393
195,6195,187,237,13381
196,6182,192,252,13374
197,6157,203,275,13365
198,6109,202,316,13373
199,6090,216,331,13363
200,6035,248,354,13363
201,5976,267,374,13383
202,5925,297,384,13394
203,5848,324,414,13414
204,5792,323,456,13429
205,5737,333,463,13467
206,5659,348,497,13496
207,5607,332,551,13510
208,5520,369,575,13536
209,5431,378,615,13576
210,5332,420,637,13611
211,5230,425,691,13654
212,5141,434,712,13713
213,5051,447,748,13754
214,4941,482,769,13808
215,4832,500,806,13862
216,4715,526,838,13921
217,4606,532,870,13992
218,4514,533,885,14068
219,4404,545,923,14128
220,4307,551,947,14195
221,4212,546,970,14272
222,4082,577,986,14355
223,3984,559,1008,14449
224,3877,557,1041,14525
225,3761,571,1067,14601
226,3696,534,1094,14676
227,3602,540,1102,14756
228,3525,527,1118,14830
229,3445,521,1096,14938
230,3356,507,1107,15030
231,3299,498,1099,15104
232,3232,483,1107,15178
233,3154,479,1091,15276
234,3088,463,1067,15382
235,3008,458,1061,15473
236,2968,433,1035,15564
237,2900,444,1041,15615
238,2865,417,1015,15703
239,2827,415,986,15772
240,2816,394,972,15818
241,2782,380,964,15874
242,2746,366,957,15931
243,2736,363,895,16006
244,2714,361,861,16064
245,2682,367,845,16106
246,2665,345,839,16151
247,2655,310,833,16202
248,2642,305,806,16247
249,2628,305,787,16280
250,2622,291,767,16320
251,2615,295,735,16355
252,2609,287,717,16387
253,2606,276,698,16420
254,2593,269,694,16444
255,2608,265,674,16453
256,2651,241,641,16467
257,2680,225,614,16481
258,2699,220,590,16491
259,2719,219,564,16498
260,2748,204,545,16503
261,2768,206,517,16509
262,2782,205,504,16509
263,2806,209,497,16488
264,2846,196,480,16478
265,2866,196,475,16463
266,2901,181,493,16425
267,2918,186,464,16432
268,2958,185,434,16423
269,2985,186,414,16415
270,3019,173,404,16404
271,3063,179,378,16380
272,3087,166,380,16367
273,3139,171,354,16336
274,3197,150,350,16303
275,3244,147,345,16264
276,3281,136,343,16240
277,3330,146,339,16185
278,3365,152,327,16156
279,3425,150,328,16097
280,3470,161,306,16063
281,3514,158,299,16029
282,3541,167,304,15988
283,3573,156,297,15974
284,3590,156,297,15957
285,3631,161,291,15917
286,3660,165,295,15880
287,3700,164,304,15832
288,3739,169,295,15797
289,3788,160,306,15746
290,3827,166,285,15722
291,3876,168,274,15682
292,3930,160,275,15635
293,3981,157,270,15592
294,4037,149,267,15547
295,4071,145,277,15507
296,4116,145,280,15459
297,4176,129,291,15404
298,4226,141,280,15353
299,4294,141,286,15279
300,4330,152,271,15247
301,4348,167,287,15198
302,4402,161,295,15142
303,4416,163,306,15115
304,4456,164,310,15070
305,4504,166,307,15023
306,4520,184,299,14997
307,4555,181,304,14960
308,4580,180,330,14910
309,4611,181,328,14880
310,4634,183,345,14838
311,4654,173,358,14815
312,4691,187,362,14760
313,4703,213,362,14722
314,4732,207,372,14689
315,4744,218,369,14669
316,4743,213,394,14650
317,4755,223,390,14632
318,4755,249,392,14604
319,4784,250,402,14564
320,4773,274,414,14539
321,4786,258,429,14527
322,4790,270,450,14490
323,4773,300,451,14476
324,4751,316,466,14467
325,4738,303,496,14463
326,4731,300,522,14447
327,4702,329,534,14435
328,4695,331,550,14424
329,4682,326,563,14429
330,4658,339,571,14432
331,4651,361,596,14392
332,4631,379,609,14381
333,4602,400,620,14378
334,4555,414,657,14374
335,4524,419,677,14380
336,4503,406,698,14393
337,4473,402,721,14404
338,4407,425,720,14448
339,4348,433,725,14494
340,4299,448,752,14501
341,4243,469,775,14513
342,4197,452,808,14543
343,4153,462,836,14549
344,4101,479,874,14546
345,4022,478,929,14571
346,3981,464,932,14623
347,3942,489,933,14636
348,3903,490,947,14660
349,3838,503,956,14703
350,3783,492,974,14751
351,3696,513,983,14808
352,3683,488,988,14841
353,3639,465,1006,14890
354,3620,462,980,14938
355,3583,459,950,15008
356,3559,454,938,15049
357,3538,461,928,15073
358,3489,467,921,15123
359,3468,451,915,15166
360,3442,446,921,15191
361,3401,417,934,15248
362,3391,394,919,15296
363,3364,408,910,15318
364,3354,419,906,15321
365,3340,405,905,15350
366,3306,420,884,15390
367,3312,410,875,15403
368,3285,426,866,15423
369,3279,409,860,15452
370,3293,397,862,15448
371,3296,396,839,15469
372,3319,378,863,15440
373,3313,381,848,15458
374,3295,383,835,15487
375,3297,377,827,15499
376,3269,394,846,15491
377,3271,389,850,15490
378,3273,394,840,15493
379,3261,394,827,15518
380,3257,384,817,15542
381,3248,380,798,15574
382,3254,365,821,15560
383,3236,370,811,15583
384,3231,350,835,15584
385,3238,361,814,15587
386,3231,378,810,15581
387,3220,354,830,15596
388,3212,359,807,15622
389,3230,349,783,15638
390,3232,350,786,15632
391,3247,353,753,15647
392,3254,353,749,15644
393,3267,333,751,15649
394,3296,316,758,15630
395,3280,362,712,15646
396,3306,338,729,15627
397,3321,327,724,15628
398,3327,337,693,15643
399,3334,326,692,15648
400,3370,310,684,15636
401,3383,295,694,15628
402,3375,317,706,15602
403,3367,324,714,15595
404,3346,339,708,15607
405,3356,340,702,15602
406,3366,325,710,15599
407,3379,322,717,15582
408,3380,317,713,15590
409,3389,311,710,15590
410,3390,328,686,15596
411,3397,312,694,15597
412,3394,313,699,15594
413,3419,317,669,15595
414,3442,304,653,15601
415,3476,295,652,15577
416,3492,305,643,15560
417,3506,286,665,15543
418,3499,305,652,15544
419,3515,295,649,15541
420,3526,291,644,15539
421,3552,284,641,15523
422,3556,275,632,15537
423,3583,283,622,15512
424,3597,278,625,15500
425,3613,275,650,15462
426,3616,285,614,15485
427,3633,292,605,15470
428,3646,276,608,15470
429,3630,289,609,15472
430,3643,294,601,15462
431,3666,281,600,15453
432,3671,291,590,15448
433,3681,288,594,15437
434,3684,292,608,15416
435,3688,297,615,15400
436,3683,321,598,15398
437,3688,304,600,15408
438,3702,296,599,15403
439,3686,305,622,15387
440,3668,332,621,15379
441,3671,313,633,15383
442,3690,303,642,15365
443,3694,303,631,15372
444,3694,319,619,15368
445,3674,318,642,15366
446,3675,318,642,15365
447,3661,330,649,15360
448,3688,326,644,15342
449,3680,332,666,15322
450,3669,356,640,15335
451,3684,349,643,15324
452,3681,360,627,15332
453,3693,357,613,15337
454,3695,326,654,15325
455,3695,327,641,15337
456,3707,308,640,15345
457,3706,323,613,15358
458,3716,314,611,15359
459,3699,318,606,15377
460,3692,324,604,15380
461,3710,321,592,15377
462,3733,322,589,15356
463,3762,308,590,15340
464,3782,289,597,15332
465,3779,304,602,15315
466,3786,301,606,15307
467,3770,315,604,15311
468,3773,303,607,15317
469,3782,325,587,15306
470,3787,318,601,15294
471,3802,312,604,15282
472,3814,304,595,15287
473,3806,301,611,15282
474,3817,299,617,15267
475,3816,293,624,15267
476,3812,318,602,15268
477,3799,319,608,15274
478,3829,300,624,15247
479,3828,320,598,15254
480,3824,321,601,15254
481,3810,320,625,15245
482,3803,305,640,15252
483,3806,291,653,15250
484,3807,316,643,15234
485,3799,338,631,15232
486,3801,342,651,15206
487,3809,320,681,15190
488,3807,312,684,15197
489,3785,339,670,15206
490,3762,345,682,15211
491,3777,334,690,15199
492,3756,351,681,15212
493,3736,345,699,15220
494,3719,362,698,15221
495,3715,349,710,15226
496,3709,338,719,15234
497,3680,346,711,15263
498,3664,354,707,15275
499,3657,364,700,15279
500,3668,347,688,15297
501,3688,325,709,15278
502,3669,340,698,15293
503,3666,343,709,15282
504,3658,370,682,15290
505,3657,360,673,15310
506,3670,350,669,15311
507,3686,322,670,15322
508,3681,307,676,15336
509,3687,299,680,15334
510,3683,303,664,15350
511,3670,301,669,15360
512,3676,296,654,15374
513,3670,311,665,15354
514,3650,332,651,15367
515,3651,330,632,15387
516,3648,322,647,15383
517,3663,322,653,15362
518,3648,338,631,15383
519,3647,327,639,15387
520,3629,332,651,15388
521,3618,323,661,15398
522,3617,319,681,15383
523,3613,325,694,15368
524,3633,342,673,15352
525,3633,352,669,15346
526,3648,326,670,15356
527,3650,345,641,15364
528,3641,335,667,15357
529,3624,332,690,15354
530,3618,339,697,15346
531,3614,343,700,15343
532,3593,364,691,15352
533,3599,351,693,15357
534,3594,319,717,15370
535,3567,329,701,15403
536,3532,351,688,15429
537,3533,342,678,15447
538,3534,333,670,15463
539,3518,355,668,15459
540,3548,329,672,15451
541,3553,334,676,15437
542,3560,305,685,15450
543,3558,335,679,15428
544,3576,317,683,15424
545,3577,327,695,15401
546,3582,320,684,15414
547,3565,342,677,15416
548,3593,334,684,15389
549,3596,331,681,15392
550,3600,314,680,15406
551,3603,325,657,15415
552,3608,312,657,15423
553,3586,339,649,15426
554,3576,325,666,15433
555,3582,320,674,15424
556,3586,329,645,15440
557,3587,334,642,15437
558,3593,324,638,15445
559,3608,307,646,15439
560,3637,298,639,15426
561,3647,307,638,15408
562,3676,298,654,15372
563,3664,299,644,15393
564,3680,302,635,15383
565,3659,298,633,15410
566,3669,303,634,15394
567,3654,309,626,15411
568,3655,340,629,15376
569,3639,355,636,15370
570,3641,346,654,15359
571,3640,335,654,15371
572,3679,307,678,15336
573,3668,298,666,15368
574,3671,316,658,15355
575,3669,319,640,15372
576,3678,320,652,15350
577,3671,323,667,15339
578,3666,338,667,15329
579,3661,354,651,15334
580,3685,329,661,15325
581,3699,328,648,15325
582,3707,316,653,15324
583,3696,335,627,15342
584,3697,342,620,15341
585,3705,338,622,15335
586,3734,323,634,15309
587,3738,323,617,15322
588,3775,310,621,15294
589,3787,319,606,15288
590,3804,314,592,15290
591,3823,305,622,15250
592,3851,303,616,15230
593,3851,311,613,15225
594,3830,331,610,15229
595,3804,328,629,15239
596,3815,322,636,15227
597,3840,306,645,15209
598,3844,309,636,15211
599,3867,317,640,15176
600,3877,311,630,15182
601,3901,315,613,15171
602,3926,298,640,15136
603,3945,307,632,15116
604,3962,294,647,15097
605,3966,315,664,15055
606,3971,326,649,15054
607,3979,323,655,15043
608,3990,332,647,15031
609,3980,350,641,15029
610,3978,355,658,15009
611,3971,365,653,15011
612,3972,368,650,15010
613,3947,385,659,15009
614,3944,375,657,15024
615,3926,386,712,14976
616,3923,373,731,14973
617,3917,392,717,14974
618,3884,396,727,14993
619,3885,385,734,14996
620,3881,380,743,14996
621,3876,379,738,15007
622,3844,402,752,15002
623,3836,403,757,15004
624,3810,407,777,15006
625,3811,395,808,14986
626,3792,386,813,15009
627,3768,384,823,15025
628,3756,390,818,15036
629,3750,404,819,15027
630,3727,402,836,15035
631,3712,422,805,15061
632,3706,397,799,15098
633,3682,414,813,15091
634,3668,429,797,15106
635,3655,422,812,15111
636,3661,407,824,15108
637,3644,406,822,15128
638,3645,394,829,15132
639,3607,401,817,15175
640,3590,413,812,15185
641,3539,431,817,15213
642,3518,433,827,15222
643,3495,409,834,15262
644,3480,410,849,15261
645,3461,415,851,15273
646,3431,437,834,15298
647,3426,405,871,15298
648,3411,374,907,15308
649,3405,380,878,15337
650,3405,380,868,15347
651,3405,395,873,15327
652,3397,396,886,15321
653,3405,382,850,15363
654,3393,391,830,15386
655,3379,388,822,15411
656,3377,384,828,15411
657,3394,384,816,15406
658,3383,363,817,15437
659,3392,356,813,15439
660,3394,347,819,15440
661,3386,356,792,15466
662,3395,352,804,15449
663,3397,359,773,15471
664,3435,345,757,15463
665,3426,359,733,15482
666,3448,357,724,15471
667,3478,339,725,15458
668,3487,349,698,15466
669,3492,338,710,15460
670,3508,327,722,15443
671,3516,338,713,15433
672,3545,338,722,15395
673,3554,335,736,15375
674,3536,353,715,15396
675,3547,359,713,15381
676,3537,364,712,15387
677,3528,369,696,15407
678,3519,362,694,15425
679,3516,367,694,15423
680,3533,375,681,15411
681,3522,378,692,15408
682,3524,365,715,15396
683,3565,312,740,15383
684,3569,326,705,15400
685,3552,344,696,15408
686,3539,350,701,15410
687,3559,337,685,15419
688,3579,315,693,15413
689,3564,318,712,15406
690,3566,323,715,15396
691,3579,322,705,15394
692,3568,324,695,15413
693,3585,313,710,15392
694,3608,312,695,15385
695,3632,312,684,15372
696,3629,345,676,15350
697,3641,336,687,15336
698,3659,320,696,15325
699,3656,317,714,15313
700,3641,342,716,15301
701,3619,333,713,15335
702,3599,345,701,15355
703,3593,358,694,15355
704,3598,335,708,15359
705,3600,320,718,15362
706,3601,323,725,15351
707,3593,347,697,15363
708,3620,326,706,15348
709,3615,347,696,15342
710,3615,343,714,15328
711,3597,360,718,15325
712,3594,353,690,15363
713,3591,349,695,15365
714,3611,325,699,15365
715,3612,342,681,15365
716,3601,359,665,15375
717,3611,347,681,15361
718,3617,349,671,15363
719,3605,351,672,15372
720,3603,338,678,15381
721,3597,349,676,15378
722,3627,329,692,15352
723,3645,332,674,15349
724,3655,324,675,15346
725,3640,329,660,15371
726,3619,330,666,15385
727,3624,327,679,15370
728,3602,339,675,15384
729,3602,337,696,15365
730,3606,327,708,15359
