t,S,E,I,R
87,2447,9,48,17496
88,2499,8,39,17454
89,2559,10,35,17396
90,2617,13,31,17339
91,2668,14,29,17289
92,2726,9,33,17232
93,2766,12,29,17193
94,2821,13,26,17140
95,2872,10,29,17089
96,2924,8,26,17042
97,2984,9,25,16982
98,3027,10,25,16938
99,3078,9,24,16889
100,3136,8,22,16834
101,3180,7,25,16788
102,3225,10,24,16741
103,3279,14,21,16686
104,3317,10,25,16648
105,3363,9,26,16602
106,3421,10,22,16547
107,3474,12,23,16491
108,3518,10,26,16446
109,3550,11,26,16413
110,3598,9,22,16371
111,3659,12,19,16310
112,3714,12,15,16259
113,3765,12,16,16207
114,3812,13,15,16160
115,3852,12,15,16121
116,3903,11,14,16072
117,3953,10,16,16021
118,3989,13,15,15983
119,4041,13,17,15929
120,4096,10,19,15875
121,4135,9,19,15837
122,4165,7,17,15811
123,4220,6,16,15758
124,4255,9,16,15720
125,4307,9,18,15666
126,4349,6,19,15626
127,4394,3,18,15585
128,4443,4,13,15540
129,4477,4,11,15508
130,4525,4,11,15460
131,4561,4,10,15425
132,4610,5,8,15377
133,4651,1,12,15336
134,4700,4,10,15286
135,4744,5,8,15243
136,4779,6,8,15207
137,4815,9,7,15169
138,4850,8,8,15134
139,4909,7,10,15074
140,4957,4,13,15026
141,4994,3,15,14988
142,5034,5,14,14947
143,5072,8,12,14908
144,5103,12,13,14872
145,5140,10,17,14833
146,5176,7,22,14795
147,5221,6,19,14754
148,5247,9,16,14728
149,5291,9,19,14681
150,5328,12,20,14640
151,5355,14,22,14609
152,5385,17,24,14574
153,5426,19,28,14527
154,5450,21,29,14500
155,5487,22,28,14463
156,5517,23,34,14426
157,5544,24,36,14396
158,5572,28,30,14370
159,5614,26,35,14325
160,5650,32,31,14287
161,5691,28,34,14247
162,5723,29,35,14213
163,5763,30,38,14169
164,5797,32,40,14131
165,5834,35,42,14089
166,5852,41,45,14062
167,5876,50,49,14025
168,5894,50,56,14000
169,5903,62,55,13980
170,5938,53,64,13945
171,5975,50,57,13918
172,6007,46,66,13881
173,6040,55,71,13834
174,6053,66,80,13801
175,6076,65,88,13771
176,6088,65,95,13752
177,6111,75,102,13712
178,6126,78,102,13694
179,6134,85,116,13665
180,6157,91,118,13634
181,6181,91,121,13607
182,6187,104,131,13578
183,6206,99,141,13554
184,6207,107,149,13537
185,6219,108,156,13517
186,6222,107,161,13510
187,6224,109,170,13497
188,6217,124,171,13488
189,6209,130,186,13475
190,6206,142,201,13451
191,6202,150,210,13438
192,6191,157,230,13422
193,6183,170,238,13409
194,6169,170,242,13419
195,6163,163,258,13416
196,6134,180,272,13414
197,6114,193,279,13414
198,6074,212,298,13416
199,6048,219,326,13407
200,6023,238,336,13403
201,5986,243,366,13405
202,5965,230,403,13402
203,5897,282,402,13419
204,5840,302,432,13426
205,5787,310,462,13441
206,5730,334,475,13461
207,5657,345,507,13491
208,5595,356,545,13504
209,5533,354,580,13533
210,5449,375,628,13548
211,5362,408,638,13592
212,5270,421,672,13637
213,5177,444,688,13691
214,5108,443,706,13743
215,5011,465,745,13779
216,4926,488,743,13843
217,4834,484,771,13911
218,4714,517,789,13980
219,4586,529,854,14031
220,4448,557,913,14082
221,4364,540,940,14156
222,4264,551,962,14223
223,4169,531,1001,14299
224,4073,501,1035,14391
225,3948,531,1051,14470
226,3836,540,1061,14563
227,3739,542,1074,14645
228,3633,544,1108,14715
229,3528,547,1112,14813
230,3426,540,1105,14929
231,3354,510,1111,15025
232,3267,502,1128,15103
233,3196,496,1132,15176
234,3126,495,1122,15257
235,3037,505,1098,15360
236,2970,490,1090,15450
237,2902,472,1101,15525
238,2846,460,1061,15633
239,2790,444,1040,15726
240,2742,424,1049,15785
241,2695,424,1042,15839
242,2677,409,1048,15866
243,2652,387,1025,15936
244,2628,362,998,16012
245,2606,357,965,16072
246,2583,345,925,16147
247,2565,348,887,16200
248,2571,329,870,16230
249,2586,294,844,16276
250,2595,277,815,16313
251,2606,287,760,16347
252,2606,284,731,16379
253,2615,260,719,16406
254,2623,257,687,16433
255,2644,249,663,16444
256,2674,228,646,16452
257,2674,250,599,16477
258,2704,239,585,16472
259,2730,245,554,16471
260,2752,241,552,16455
261,2772,234,547,16447
262,2801,235,531,16433
263,2843,226,516,16415
264,2845,220,518,16417
265,2877,209,510,16404
266,2908,202,496,16394
267,2943,186,495,16376
268,2990,194,475,16341
269,3051,175,471,16303
270,3086,174,457,16283
271,3106,169,451,16274
272,3142,166,425,16267
273,3192,159,401,16248
274,3228,159,390,16223
275,3264,160,368,16208
276,3307,156,360,16177
277,3327,180,352,16141
278,3370,172,350,16108
279,3437,172,357,16034
280,3483,173,354,15990
281,3535,176,354,15935
282,3570,182,350,15898
283,3598,174,350,15878
284,3633,179,344,15844
285,3677,170,362,15791
286,3714,164,375,15747
287,3739,175,371,15715
288,3786,178,366,15670
289,3845,178,362,15615
290,3881,193,360,15566
291,3903,185,362,15550
292,3937,179,361,15523
293,3984,169,361,15486
294,4034,164,364,15438
295,4035,182,378,15405
296,4063,189,379,15369
297,4073,188,386,15353
298,4088,187,396,15329
299,4124,196,392,15288
300,4137,204,397,15262
301,4146,216,395,15243
302,4152,227,392,15229
303,4191,220,400,15189
304,4231,222,419,15128
305,4252,242,429,15077
306,4243,246,441,15070
307,4256,239,462,15043
308,4261,253,464,15022
309,4243,261,502,14994
310,4244,290,479,14987
311,4252,277,510,14961
312,4248,293,524,14935
313,4241,310,533,14916
314,4231,316,546,14907
315,4218,318,563,14901
316,4209,331,572,14888
317,4204,308,593,14895
318,4194,320,589,14897
319,4171,317,596,14916
320,4138,320,616,14926
321,4119,322,626,14933
322,4095,327,635,14943
323,4091,322,643,14944
324,4077,337,647,14939
325,4066,347,640,14947
326,4069,341,656,14934
327,4036,352,666,14946
328,4021,354,670,14955
329,4014,347,681,14958
330,3975,366,696,14963
331,3956,350,731,14963
332,3942,378,734,14946
333,3906,403,742,14949
334,3888,406,764,14942
335,3866,397,806,14931
336,3826,391,818,14965
337,3804,420,810,14966
338,3739,450,828,14983
339,3721,422,849,15008
340,3677,419,852,15052
341,3650,426,844,15080
342,3632,421,864,15083
343,3622,408,840,15130
344,3620,388,822,15170
345,3580,397,813,15210
346,3556,401,830,15213
347,3558,387,821,15234
348,3559,382,802,15257
349,3555,389,787,15269
350,3566,392,758,15284
351,3571,372,782,15275
352,3566,345,784,15305
353,3567,332,776,15325
354,3551,346,752,15351
355,3549,337,735,15379
356,3560,345,740,15355
357,3579,321,763,15337
358,3574,321,761,15344
359,3564,343,746,15347
360,3570,346,721,15363
361,3570,345,735,15350
362,3587,354,734,15325
363,3585,336,740,15339
364,3593,339,735,15333
365,3597,359,700,15344
366,3593,376,685,15346
367,3603,368,710,15319
368,3623,344,732,15301
369,3641,348,731,15280
370,3643,344,725,15288
371,3613,344,740,15303
372,3614,346,747,15293
373,3617,347,746,15290
374,3619,342,764,15275
375,3624,362,765,15249
376,3603,390,728,15279
377,3597,397,722,15284
378,3606,360,740,15294
379,3583,382,717,15318
380,3577,386,722,15315
381,3566,386,714,15334
382,3585,352,737,15326
383,3585,331,738,15346
384,3563,350,722,15365
385,3576,346,742,15336
386,3597,356,727,15320
387,3578,361,705,15356
388,3573,367,695,15365
389,3573,353,702,15372
390,3578,342,714,15366
391,3582,351,719,15348
392,3601,343,710,15346
393,3584,377,697,15342
394,3587,357,706,15350
395,3614,318,743,15325
396,3628,332,723,15317
397,3632,340,717,15311
398,3639,342,727,15292
399,3630,358,722,15290
400,3606,373,722,15299
401,3620,361,737,15282
402,3627,369,729,15275
403,3628,365,731,15276
404,3611,360,757,15272
405,3583,380,749,15288
406,3574,377,748,15301
407,3549,377,757,15317
408,3562,372,747,15319
409,3552,363,757,15328
410,3547,366,748,15339
411,3519,367,751,15363
412,3505,362,773,15360
413,3491,371,778,15360
414,3512,372,758,15358
415,3494,373,758,15375
416,3515,366,748,15371
417,3526,369,755,15350
418,3515,372,742,15371
419,3540,346,743,15371
420,3532,348,763,15357
421,3525,359,760,15356
422,3522,370,762,15346
423,3526,376,742,15356
424,3486,386,748,15380
425,3492,371,766,15371
426,3491,368,773,15368
427,3481,358,793,15368
428,3488,333,789,15390
429,3479,353,770,15398
430,3472,352,761,15415
431,3436,364,768,15432
432,3445,360,767,15428
433,3450,370,759,15421
434,3441,382,767,15410
435,3428,388,780,15404
436,3407,394,796,15403
437,3401,396,789,15414
438,3387,401,781,15431
439,3393,371,779,15457
440,3401,359,776,15464
441,3399,346,781,15474
442,3382,364,779,15475
443,3378,351,779,15492
444,3370,352,766,15512
445,3380,331,759,15530
446,3366,330,737,15567
447,3362,329,716,15593
448,3331,336,717,15616
449,3334,324,722,15620
450,3335,311,728,15626
451,3353,322,739,15586
452,3356,301,732,15611
453,3373,294,703,15630
454,3373,310,711,15606
455,3361,338,688,15613
456,3354,331,696,15619
457,3352,329,695,15624
458,3361,321,692,15626
459,3376,294,714,15616
460,3402,295,701,15602
461,3431,263,731,15575
462,3439,303,699,15559
463,3455,304,679,15562
464,3462,306,678,15554
465,3460,313,670,15557
466,3470,313,664,15553
467,3464,339,649,15548
468,3475,337,630,15558
469,3476,334,649,15541
470,3500,310,671,15519
471,3496,317,663,15524
472,3502,318,650,15530
473,3499,317,659,15525
474,3510,328,657,15505
475,3515,321,659,15505
476,3533,298,675,15494
477,3533,306,662,15499
478,3525,288,676,15511
479,3543,297,652,15508
480,3540,319,640,15501
481,3528,306,644,15522
482,3531,303,632,15534
483,3536,297,623,15544
484,3520,312,640,15528
485,3554,304,635,15507
486,3537,319,627,15517
487,3562,302,633,15503
488,3550,314,622,15514
489,3558,307,635,15500
490,3576,300,645,15479
491,3571,306,655,15468
492,3594,309,642,15455
493,3596,311,646,15447
494,3601,298,665,15436
495,3599,303,653,15445
496,3614,302,637,15447
497,3614,299,635,15452
498,3615,316,612,15457
499,3616,314,622,15448
500,3617,322,615,15446
501,3616,319,618,15447
502,3619,324,624,15433
503,3620,316,630,15434
504,3613,335,636,15416
505,3628,320,641,15411
506,3626,310,656,15408
507,3633,309,646,15412
508,3656,295,637,15412
509,3630,320,632,15418
510,3648,333,601,15418
511,3682,296,615,15407
512,3696,302,624,15378
513,3717,294,623,15366
514,3751,292,630,15327
515,3769,317,613,15301
516,3769,298,619,15314
517,3778,293,640,15289
518,3796,321,618,15265
519,3799,318,617,15266
520,3808,306,629,15257
521,3810,312,630,15248
522,3803,316,645,15236
523,3823,316,648,15213
524,3844,319,641,15196
525,3828,332,635,15205
526,3829,325,641,15205
527,3826,314,651,15209
528,3828,305,649,15218
529,3819,322,659,15200
530,3815,326,662,15197
531,3819,335,661,15185
532,3820,348,669,15163
533,3804,344,680,15172
534,3799,344,697,15160
535,3813,340,700,15147
536,3809,334,718,15139
537,3808,327,722,15143
538,3785,337,712,15166
539,3791,319,700,15190
540,3775,341,715,15169
541,3762,352,721,15165
542,3776,353,701,15170
543,3760,350,724,15166
544,3751,341,726,15182
545,3745,378,706,15171
546,3724,363,722,15191
547,3720,352,734,15194
548,3705,353,737,15205
549,3711,348,743,15198
550,3702,365,736,15197
551,3675,379,741,15205
552,3685,377,731,15207
553,3709,350,730,15211
554,3678,372,714,15236
555,3666,367,723,15244
556,3665,341,747,15247
557,3660,333,744,15263
558,3666,320,745,15269
559,3636,339,737,15288
560,3633,357,731,15279
561,3620,343,738,15299
562,3622,348,737,15293
563,3619,350,745,15286
564,3623,354,752,15271
565,3638,346,736,15280
566,3637,325,756,15282
567,3645,334,759,15262
568,3647,330,747,15276
569,3633,342,754,15271
570,3597,373,757,15273
571,3571,378,763,15288
572,3569,369,775,15287
573,3560,363,779,15298
574,3545,370,788,15297
575,3541,376,786,15297
576,3535,372,778,15315
577,3533,379,779,15309
578,3507,374,786,15333
579,3516,379,782,15323
580,3525,375,788,15312
581,3501,383,794,15322
582,3499,376,791,15334
583,3502,402,794,15302
584,3498,401,804,15297
585,3496,385,817,15302
586,3491,373,815,15321
587,3490,377,795,15338
588,3477,376,787,15360
589,3507,371,771,15351
590,3508,365,777,15350
591,3488,377,762,15373
592,3480,375,741,15404
593,3466,393,727,15414
594,3486,370,724,15420
595,3464,364,723,15449
596,3460,352,741,15447
597,3441,374,748,15437
598,3451,365,757,15427
599,3462,362,746,15430
600,3469,358,754,15419
601,3484,357,748,15411
602,3506,329,758,15407
603,3523,324,742,15411
604,3503,338,742,15417
605,3508,324,753,15415
606,3501,336,744,15419
607,3495,331,743,15431
608,3480,337,729,15454
609,3503,311,734,15452
610,3515,329,704,15452
611,3520,326,714,15440
612,3549,321,699,15431
613,3542,328,706,15424
614,3547,332,714,15407
615,3538,320,714,15428
616,3528,342,699,15431
617,3548,339,698,15415
618,3568,331,707,15394
619,3603,314,690,15393
620,3598,311,699,15392
621,3607,320,706,15367
622,3597,341,695,15367
623,3611,344,688,15357
624,3631,327,687,15355
625,3601,355,674,15370
626,3596,363,665,15376
627,3602,350,659,15389
628,3611,356,655,15378
629,3613,344,662,15381
630,3635,333,676,15356
631,3663,327,669,15341
632,3669,322,686,15323
633,3689,319,686,15306
634,3706,324,662,15308
635,3713,326,651,15310
636,3709,322,656,15313
637,3705,348,643,15304
638,3702,334,649,15315
639,3698,340,647,15315
640,3689,335,677,15299
641,3699,325,666,15310
642,3691,327,682,15300
643,3705,343,673,15279
644,3715,319,703,15263
645,3689,339,701,15271
646,3688,360,690,15262
647,3683,366,691,15260
648,3667,364,716,15253
649,3638,383,707,15272
650,3639,374,735,15252
651,3632,358,735,15275
652,3626,354,743,15277
653,3621,337,756,15286
654,3595,373,735,15297
655,3608,375,719,15298
656,3606,391,722,15281
657,3631,365,736,15268
658,3621,368,767,15244
659,3633,351,764,15252
660,3624,364,744,15268
661,3643,346,750,15261
662,3619,353,737,15291
663,3613,336,752,15299
664,3611,353,748,15288
665,3615,351,734,15300
666,3653,336,746,15265
667,3634,380,736,15250
668,3624,356,776,15244
669,3621,388,747,15244
670,3623,379,752,15246
671,3617,377,774,15232
672,3608,390,758,15244
673,3561,391,785,15263
674,3570,374,779,15277
675,3565,363,788,15284
676,3547,360,776,15317
677,3545,355,773,15327
678,3544,347,794,15315
679,3567,344,768,15321
680,3574,334,766,15326
681,3569,342,756,15333
682,3548,353,742,15357
683,3540,361,740,15359
684,3527,387,732,15354
685,3511,391,742,15356
686,3504,389,751,15356
687,3493,391,756,15360
688,3464,406,730,15400
689,3454,393,748,15405
690,3433,399,774,15394
691,3445,363,780,15412
692,3444,357,801,15398
693,3431,371,770,15428
694,3444,358,766,15432
695,3450,357,764,15429
696,3446,363,760,15431
697,3448,351,773,15428
698,3416,364,762,15458
699,3430,355,774,15441
700,3433,353,736,15478
701,3417,344,725,15514
702,3415,341,720,15524
703,3419,328,723,15530
704,3450,330,709,15511
705,3460,335,722,15483
706,3470,328,730,15472
707,3469,315,732,15484
708,3481,331,719,15469
709,3474,338,727,15461
710,3481,335,707,15477
711,3494,316,719,15471
712,3517,311,701,15471
713,3535,319,675,15471
714,3551,304,676,15469
715,3574,277,670,15479
716,3589,284,649,15478
717,3605,281,654,15460
718,3602,289,644,15465
719,3600,296,644,15460
720,3617,293,638,15452
721,3617,316,622,15445
722,3639,298,636,15427
723,3642,306,625,15427
724,3659,314,626,15401
725,3659,301,649,15391
726,3662,315,645,15378
727,3695,304,642,15359
728,3693,316,642,15349
729,3692,315,645,15348
730,3705,307,648,15340
