t,S,E,I,R
131,4498,23,38,15441
132,4518,25,43,15414
133,4542,26,45,15387
134,4587,24,42,15347
135,4628,26,37,15309
136,4668,31,35,15266
137,4716,25,42,15217
138,4750,29,41,15180
139,4780,33,43,15144
140,4810,33,42,15115
141,4835,34,42,15089
142,4868,37,44,15051
143,4897,39,50,15014
144,4925,38,58,14979
145,4964,39,64,14933
146,4988,41,70,14901
147,5017,43,71,14869
148,5043,41,69,14847
149,5085,46,71,14798
150,5130,48,68,14754
151,5155,49,70,14726
152,5181,48,81,14690
153,5206,55,77,14662
154,5223,57,87,14633
155,5252,59,88,14601
156,5269,60,99,14572
157,5290,67,105,14538
158,5319,74,105,14502
159,5343,67,116,14474
160,5371,75,116,14438
161,5401,76,123,14400
162,5419,73,135,14373
163,5421,93,132,14354
164,5438,96,136,14330
165,5450,98,142,14310
166,5457,104,144,14295
167,5467,110,145,14278
168,5476,117,157,14250
169,5487,118,163,14232
170,5500,118,163,14219
171,5514,119,172,14195
172,5517,121,185,14177
173,5517,134,195,14154
174,5519,138,212,14131
175,5512,149,226,14113
176,5512,145,250,14093
177,5516,144,252,14088
178,5509,153,263,14075
179,5490,168,269,14073
180,5480,186,273,14061
181,5485,185,300,14030
182,5458,199,316,14027
183,5428,217,337,14018
184,5415,223,345,14017
185,5393,225,356,14026
186,5356,226,372,14046
187,5304,246,395,14055
188,5262,270,401,14067
189,5227,252,431,14090
190,5186,256,449,14109
191,5159,265,450,14126
192,5123,246,466,14165
193,5073,275,477,14175
194,5019,302,490,14189
195,4976,308,509,14207
196,4920,318,515,14247
197,4881,307,537,14275
198,4825,316,557,14302
199,4769,311,587,14333
200,4709,336,585,14370
201,4651,343,591,14415
202,4571,363,608,14458
203,4524,358,616,14502
204,4465,349,650,14536
205,4404,361,668,14567
206,4348,385,675,14592
207,4272,404,703,14621
208,4230,409,695,14666
209,4157,414,714,14715
210,4106,407,737,14750
211,4043,398,775,14784
212,3985,415,776,14824
213,3910,430,771,14889
214,3867,428,788,14917
215,3820,421,792,14967
216,3797,409,813,14981
217,3722,408,830,15040
218,3680,388,820,15112
219,3646,394,801,15159
220,3608,388,831,15173
221,3551,408,829,15212
222,3513,398,832,15257
223,3495,387,833,15285
224,3457,390,807,15346
225,3413,395,796,15396
226,3385,389,792,15434
227,3336,386,788,15490
228,3305,366,803,15526
229,3265,369,797,15569
230,3231,359,781,15629
231,3198,362,769,15671
232,3187,344,758,15711
233,3181,314,755,15750
234,3154,337,724,15785
235,3117,328,743,15812
236,3103,332,743,15822
237,3102,318,728,15852
238,3082,306,724,15888
239,3102,284,723,15891
240,3082,303,703,15912
241,3104,272,711,15913
242,3087,281,689,15943
243,3125,275,646,15954
244,3114,287,636,15963
245,3112,260,636,15992
246,3106,277,611,16006
247,3111,284,591,16014
248,3137,269,595,15999
249,3145,263,585,16007
250,3150,251,587,16012
251,3156,245,594,16005
252,3143,250,568,16039
253,3178,231,570,16021
254,3198,229,564,16009
255,3225,245,548,15982
256,3246,248,534,15972
257,3262,250,521,15967
258,3272,258,533,15937
259,3276,253,549,15922
260,3296,245,567,15892
261,3319,232,558,15891
262,3319,253,544,15884
263,3343,243,539,15875
264,3333,255,527,15885
265,3354,261,518,15867
266,3347,260,532,15861
267,3386,245,532,15837
268,3400,253,518,15829
269,3413,243,521,15823
270,3449,246,514,15791
271,3473,245,490,15792
272,3494,243,488,15775
273,3524,248,488,15740
274,3549,239,490,15722
275,3589,228,477,15706
276,3607,232,492,15669
277,3607,263,490,15640
278,3621,255,470,15654
279,3636,255,474,15635
280,3675,235,481,15609
281,3688,220,500,15592
282,3692,232,492,15584
283,3701,231,505,15563
284,3704,256,502,15538
285,3722,261,501,15516
286,3720,254,513,15513
287,3715,262,506,15517
288,3750,245,528,15477
289,3765,241,519,15475
290,3792,243,509,15456
291,3817,258,493,15432
292,3840,245,504,15411
293,3838,270,498,15394
294,3872,260,510,15358
295,3880,246,512,15362
296,3879,252,532,15337
297,3900,268,519,15313
298,3921,264,518,15297
299,3941,254,531,15274
300,3953,257,537,15253
301,3964,258,533,15245
302,3972,285,525,15218
303,3978,292,535,15195
304,3950,311,531,15208
305,3943,329,530,15198
306,3952,318,557,15173
307,3949,306,557,15188
308,3973,284,568,15175
309,3993,299,545,15163
310,4002,306,561,15131
311,4029,304,546,15121
312,4003,311,557,15129
313,4014,319,573,15094
314,4017,316,575,15092
315,3991,337,589,15083
316,3969,330,597,15104
317,3996,326,607,15071
318,3991,336,600,15073
319,4014,332,620,15034
320,3986,336,630,15048
321,3969,336,617,15078
322,3977,326,623,15074
323,3960,335,642,15063
324,3944,359,638,15059
325,3917,365,642,15076
326,3924,338,667,15071
327,3914,347,677,15062
328,3916,342,679,15063
329,3910,349,680,15061
330,3882,356,682,15080
331,3884,362,657,15097
332,3901,356,660,15083
333,3897,356,672,15075
334,3911,349,686,15054
335,3882,374,682,15062
336,3880,373,708,15039
337,3856,386,718,15040
338,3858,374,722,15046
339,3817,402,725,15056
340,3783,396,735,15086
341,3805,370,758,15067
342,3780,378,762,15080
343,3771,366,778,15085
344,3767,368,794,15071
345,3768,354,779,15099
346,3770,341,795,15094
347,3737,371,787,15105
348,3729,370,771,15130
349,3721,386,748,15145
350,3693,399,760,15148
351,3658,395,787,15160
352,3634,410,780,15176
353,3602,398,810,15190
354,3595,379,831,15195
355,3577,411,821,15191
356,3571,409,787,15233
357,3559,392,809,15240
358,3538,402,801,15259
359,3536,384,804,15276
360,3505,393,814,15288
361,3472,404,795,15329
362,3446,421,791,15342
363,3445,383,798,15374
364,3439,372,801,15388
365,3449,364,793,15394
366,3451,357,783,15409
367,3449,361,777,15413
368,3433,370,770,15427
369,3439,344,758,15459
370,3438,346,748,15468
371,3430,355,740,15475
372,3427,358,726,15489
373,3445,343,729,15483
374,3440,338,737,15485
375,3426,342,746,15486
376,3427,344,758,15471
377,3422,374,725,15479
378,3401,363,721,15515
379,3397,363,712,15528
380,3374,367,728,15531
381,3394,340,740,15526
382,3413,325,740,15522
383,3451,277,734,15538
384,3459,293,723,15525
385,3491,273,687,15549
386,3513,289,642,15556
387,3542,287,622,15549
388,3523,279,639,15559
389,3549,283,634,15534
390,3577,274,615,15534
391,3587,286,596,15531
392,3615,252,601,15532
393,3620,261,602,15517
394,3633,274,589,15504
395,3638,281,580,15501
396,3674,255,565,15506
397,3684,268,556,15492
398,3706,256,567,15471
399,3714,267,572,15447
400,3737,278,560,15425
401,3744,265,578,15413
402,3735,287,576,15402
403,3749,288,560,15403
404,3758,295,563,15384
405,3768,291,582,15359
406,3771,285,612,15332
407,3808,283,589,15320
408,3820,295,599,15286
409,3807,302,612,15279
410,3782,302,631,15285
411,3767,329,622,15282
412,3781,317,646,15256
413,3792,329,625,15254
414,3812,299,665,15224
415,3808,299,669,15224
416,3811,295,660,15234
417,3818,302,671,15209
418,3823,297,665,15215
419,3814,329,652,15205
420,3829,304,681,15186
421,3839,303,677,15181
422,3859,315,656,15170
423,3838,324,667,15171
424,3819,339,667,15175
425,3827,347,662,15164
426,3802,371,658,15169
427,3778,377,668,15177
428,3776,350,681,15193
429,3773,338,689,15200
430,3782,339,686,15193
431,3778,339,697,15186
432,3770,344,724,15162
433,3766,330,729,15175
434,3761,328,727,15184
435,3721,339,718,15222
436,3728,330,722,15220
437,3714,352,720,15214
438,3699,369,701,15231
439,3679,359,716,15246
440,3668,357,725,15250
441,3659,350,723,15268
442,3659,347,736,15258
443,3657,341,743,15259
444,3664,332,750,15254
445,3675,327,739,15259
446,3662,338,735,15265
447,3679,337,732,15252
448,3664,347,734,15255
449,3641,331,741,15287
450,3643,342,723,15292
451,3644,327,739,15290
452,3624,352,715,15309
453,3604,350,741,15305
454,3591,364,730,15315
455,3571,368,734,15327
456,3573,372,726,15329
457,3546,369,751,15334
458,3553,373,744,15330
459,3540,372,730,15358
460,3532,398,736,15334
461,3535,379,756,15330
462,3539,361,738,15362
463,3534,351,755,15360
464,3514,365,741,15380
465,3513,367,730,15390
466,3500,359,730,15411
467,3507,359,734,15400
468,3496,363,743,15398
469,3489,343,752,15416
470,3478,338,746,15438
471,3463,331,739,15467
472,3473,335,741,15451
473,3493,310,738,15459
474,3503,335,717,15445
475,3509,335,713,15443
476,3496,347,734,15423
477,3515,341,723,15421
478,3489,360,730,15421
479,3471,374,722,15433
480,3458,361,739,15442
481,3443,354,730,15473
482,3446,344,717,15493
483,3436,343,712,15509
484,3446,345,712,15497
485,3465,340,688,15507
486,3466,344,690,15500
487,3500,325,692,15483
488,3513,307,674,15506
489,3511,316,666,15507
490,3505,322,684,15489
491,3527,308,698,15467
492,3542,331,667,15460
493,3551,338,668,15443
494,3561,329,680,15430
495,3535,350,675,15440
496,3536,350,670,15444
497,3544,349,683,15424
498,3540,339,699,15422
499,3562,329,693,15416
500,3568,336,687,15409
501,3591,328,676,15405
502,3602,307,688,15403
503,3603,299,684,15414
504,3613,308,667,15412
505,3616,321,664,15399
506,3609,320,663,15408
507,3640,326,656,15378
508,3636,333,665,15366
509,3627,348,678,15347
510,3620,346,674,15360
511,3624,338,679,15359
512,3646,321,673,15360
513,3664,321,666,15349
514,3668,312,670,15350
515,3658,300,696,15346
516,3660,326,679,15335
517,3669,324,671,15336
518,3665,326,669,15340
519,3669,323,649,15359
520,3659,334,647,15360
521,3690,319,648,15343
522,3694,317,655,15334
523,3705,326,654,15315
524,3701,328,649,15322
525,3717,326,660,15297
526,3710,349,664,15277
527,3709,354,677,15260
528,3709,354,677,15260
529,3713,343,667,15277
530,3713,331,670,15286
531,3724,326,675,15275
532,3704,341,665,15290
533,3716,326,662,15296
534,3730,308,670,15292
535,3716,323,669,15292
536,3732,308,652,15308
537,3729,315,640,15316
538,3765,300,645,15290
539,3767,299,647,15287
540,3775,320,634,15271
541,3778,326,633,15263
542,3767,321,627,15285
543,3774,330,637,15259
544,3776,329,639,15256
545,3782,313,640,15265
546,3774,346,623,15257
547,3772,344,635,15249
548,3773,350,637,15240
549,3781,356,653,15210
550,3752,361,658,15229
551,3744,360,663,15233
552,3750,373,661,15216
553,3721,384,665,15230
554,3705,384,664,15247
555,3711,367,700,15222
556,3718,342,706,15234
557,3709,339,689,15263
558,3720,334,704,15242
559,3722,340,712,15226
560,3732,348,705,15215
561,3725,360,707,15208
562,3726,376,705,15193
563,3732,373,732,15163
564,3746,357,738,15159
565,3734,361,731,15174
566,3714,387,722,15177
567,3712,367,715,15206
568,3713,376,726,15185
569,3712,360,742,15186
570,3694,369,731,15206
571,3704,357,738,15201
572,3702,371,724,15203
573,3687,379,728,15206
574,3641,397,740,15222
575,3636,382,737,15245
576,3644,346,753,15257
577,3639,327,754,15280
578,3643,339,740,15278
579,3653,343,731,15273
580,3642,325,743,15290
581,3642,337,742,15279
582,3630,356,740,15274
583,3636,348,737,15279
584,3628,351,713,15308
585,3624,352,720,15304
586,3623,364,704,15309
587,3664,337,728,15271
588,3682,317,732,15269
589,3692,327,716,15265
590,3679,348,716,15257
591,3685,354,726,15235
592,3701,367,708,15224
593,3678,370,737,15215
594,3669,383,736,15212
595,3668,374,730,15228
596,3669,383,731,15217
597,3660,388,752,15200
598,3651,362,766,15221
599,3638,373,776,15213
600,3637,376,770,15217
601,3641,361,773,15225
602,3653,368,768,15211
603,3674,353,774,15199
604,3659,356,748,15237
605,3648,361,739,15252
606,3674,335,729,15262
607,3644,360,735,15261
608,3626,355,738,15281
609,3623,369,733,15275
610,3633,361,732,15274
611,3614,378,743,15265
612,3600,373,765,15262
613,3607,380,737,15276
614,3595,376,711,15318
615,3609,362,727,15302
616,3640,349,725,15286
617,3629,349,705,15317
618,3646,348,687,15319
619,3658,361,674,15307
620,3663,366,684,15287
621,3660,361,696,15283
622,3678,342,712,15268
623,3702,341,708,15249
624,3717,325,736,15222
625,3706,325,741,15228
626,3728,329,728,15215
627,3740,337,730,15193
628,3746,346,720,15188
629,3751,329,740,15180
630,3748,346,730,15176
631,3760,348,702,15190
632,3774,346,705,15175
633,3779,344,706,15171
634,3786,336,705,15173
635,3787,332,694,15187
636,3798,318,684,15200
637,3788,328,682,15202
638,3776,342,681,15201
639,3773,346,691,15190
640,3751,349,697,15203
641,3732,351,698,15219
642,3735,349,697,15219
643,3743,331,721,15205
644,3739,346,708,15207
645,3747,341,717,15195
646,3756,350,719,15175
647,3757,349,687,15207
648,3779,339,691,15191
649,3750,358,689,15203
650,3765,356,725,15154
651,3749,380,713,15158
652,3740,358,725,15177
653,3708,378,723,15191
654,3682,361,759,15198
655,3659,348,784,15209
656,3641,358,770,15231
657,3659,358,771,15212
658,3673,343,768,15216
659,3659,342,763,15236
660,3651,342,767,15240
661,3647,361,744,15248
662,3629,363,743,15265
663,3647,359,724,15270
664,3661,353,729,15257
665,3677,330,731,15262
666,3669,346,732,15253
667,3669,374,687,15270
668,3668,365,718,15249
669,3676,368,721,15235
670,3663,383,713,15241
671,3662,381,717,15240
672,3675,354,737,15234
673,3644,372,716,15268
674,3652,351,727,15270
675,3659,349,726,15266
676,3677,341,721,15261
677,3679,340,716,15265
678,3680,338,702,15280
679,3691,343,690,15276
680,3684,363,694,15259
681,3699,335,711,15255
682,3673,348,703,15276
683,3667,361,718,15254
684,3652,370,722,15256
685,3637,387,718,15258
686,3636,382,727,15255
687,3609,382,750,15259
688,3613,385,728,15274
689,3642,364,724,15270
690,3653,364,736,15247
691,3631,356,757,15256
692,3616,359,755,15270
693,3632,355,735,15278
694,3638,344,731,15287
695,3622,338,757,15283
696,3626,339,742,15293
697,3621,353,734,15292
698,3594,358,736,15312
699,3583,354,752,15311
700,3554,374,735,15337
701,3558,363,740,15339
702,3545,352,756,15347
703,3530,353,733,15384
704,3513,356,745,15386
705,3492,379,747,15382
706,3482,376,747,15395
707,3489,374,741,15396
708,3492,361,752,15395
709,3487,363,742,15408
710,3495,344,768,15393
711,3505,354,741,15400
712,3516,362,755,15367
713,3512,377,772,15339
714,3504,361,777,15358
715,3474,375,780,15371
716,3461,347,776,15416
717,3483,329,789,15399
718,3477,342,741,15440
719,3482,338,736,15444
720,3497,325,724,15454
721,3487,343,722,15448
722,3478,340,744,15438
723,3485,321,735,15459
724,3470,339,724,15467
725,3468,347,717,15468
726,3478,346,717,15459
727,3497,346,716,15441
728,3503,334,735,15428
729,3504,345,717,15434
730,3519,353,705,15423
