t,S,E,I,R
116,3897,5,19,16079
117,3943,6,19,16032
118,3987,9,18,15986
119,4018,10,16,15956
120,4062,8,19,15911
121,4112,9,17,15862
122,4153,7,16,15824
123,4196,11,12,15781
124,4254,8,16,15722
125,4293,12,14,15681
126,4343,12,14,15631
127,4395,13,11,15581
128,4433,12,8,15547
129,4477,11,11,15501
130,4524,12,13,15451
131,4562,8,14,15416
132,4610,9,14,15367
133,4649,9,13,15329
134,4696,8,16,15280
135,4733,7,17,15243
136,4762,8,16,15214
137,4804,9,14,15173
138,4845,9,15,15131
139,4891,8,17,15084
140,4918,10,18,15054
141,4959,10,15,15016
142,5002,6,19,14973
143,5044,13,19,14924
144,5068,15,18,14899
145,5101,18,19,14862
146,5149,21,18,14812
147,5182,17,23,14778
148,5213,15,26,14746
149,5250,13,27,14710
150,5285,15,30,14670
151,5327,13,33,14627
152,5363,17,30,14590
153,5412,20,30,14538
154,5449,19,32,14500
155,5478,22,26,14474
156,5508,17,29,14446
157,5551,18,29,14402
158,5579,18,26,14377
159,5627,13,29,14331
160,5651,20,27,14302
161,5698,17,30,14255
162,5739,17,33,14211
163,5765,17,38,14180
164,5793,20,37,14150
165,5834,27,32,14107
166,5873,29,31,14067
167,5905,25,34,14036
168,5935,24,33,14008
169,5972,25,35,13968
170,6001,27,42,13930
171,6025,32,45,13898
172,6048,44,42,13866
173,6092,43,46,13819
174,6107,46,57,13790
175,6137,42,68,13753
176,6153,60,76,13711
177,6181,55,85,13679
178,6200,66,83,13651
179,6219,70,86,13625
180,6247,70,100,13583
181,6264,75,108,13553
182,6262,86,122,13530
183,6283,87,130,13500
184,6288,89,142,13481
185,6286,110,151,13453
186,6297,119,161,13423
187,6299,122,174,13405
188,6287,141,184,13388
189,6273,151,204,13372
190,6265,156,221,13358
191,6260,158,224,13358
192,6243,186,223,13348
193,6218,195,250,13337
194,6197,194,273,13336
195,6163,213,287,13337
196,6148,205,308,13339
197,6109,229,319,13343
198,6068,247,340,13345
199,6031,257,354,13358
200,5982,279,374,13365
201,5932,301,397,13370
202,5883,305,427,13385
203,5825,316,459,13400
204,5740,348,486,13426
205,5662,355,521,13462
206,5577,367,555,13501
207,5486,387,575,13552
208,5397,404,607,13592
209,5305,411,664,13620
210,5221,443,693,13643
211,5123,446,740,13691
212,5017,463,753,13767
213,4923,472,773,13832
214,4815,483,793,13909
215,4703,491,857,13949
216,4615,506,868,14011
217,4523,510,885,14082
218,4434,504,921,14141
219,4318,514,920,14248
220,4228,513,950,14309
221,4120,503,970,14407
222,4050,486,992,14472
223,3966,490,990,14554
224,3850,508,1009,14633
225,3760,522,993,14725
226,3668,521,1020,14791
227,3593,503,1026,14878
228,3506,512,1023,14959
229,3449,502,1035,15014
230,3364,496,1051,15089
231,3264,496,1060,15180
232,3192,501,1053,15254
233,3131,488,1049,15332
234,3094,444,1056,15406
235,3016,457,1037,15490
236,2955,452,1025,15568
237,2901,426,1033,15640
238,2858,397,1041,15704
239,2817,404,1009,15770
240,2785,396,964,15855
241,2755,408,921,15916
242,2727,390,914,15969
243,2686,377,907,16030
244,2653,366,894,16087
245,2626,366,888,16120
246,2609,344,863,16184
247,2609,331,842,16218
248,2608,319,821,16252
249,2611,309,810,16270
250,2617,304,773,16306
251,2638,287,734,16341
252,2646,296,714,16344
253,2635,311,693,16361
254,2639,287,694,16380
255,2642,293,666,16399
256,2646,270,678,16406
257,2645,266,687,16402
258,2673,258,652,16417
259,2693,258,639,16410
260,2699,246,640,16415
261,2735,242,609,16414
262,2768,230,595,16407
263,2790,219,584,16407
264,2840,222,565,16373
265,2869,214,565,16352
266,2889,224,540,16347
267,2915,213,520,16352
268,2936,212,512,16340
269,2966,207,508,16319
270,2990,193,513,16304
271,3013,201,490,16296
272,3042,206,479,16273
273,3064,197,487,16252
274,3113,195,467,16225
275,3141,210,455,16194
276,3189,200,443,16168
277,3231,194,435,16140
278,3262,180,424,16134
279,3309,173,420,16098
280,3333,183,412,16072
281,3352,185,408,16055
282,3378,195,424,16003
283,3388,207,422,15983
284,3411,213,416,15960
285,3437,214,422,15927
286,3451,207,439,15903
287,3463,205,437,15895
288,3508,188,431,15873
289,3564,178,402,15856
290,3602,180,404,15814
291,3630,195,392,15783
292,3671,197,382,15750
293,3710,208,389,15693
294,3734,220,393,15653
295,3731,229,400,15640
296,3766,197,434,15603
297,3802,204,432,15562
298,3832,204,436,15528
299,3867,215,431,15487
300,3887,203,439,15471
301,3914,207,450,15429
302,3938,217,433,15412
303,3969,210,436,15385
304,3984,223,430,15363
305,4000,247,430,15323
306,4001,253,451,15295
307,3994,256,464,15286
308,4015,259,465,15261
309,4037,257,480,15226
310,4055,260,462,15223
311,4078,263,468,15191
312,4091,259,490,15160
313,4096,261,508,15135
314,4099,263,518,15120
315,4101,277,522,15100
316,4100,294,530,15076
317,4123,283,533,15061
318,4094,310,549,15047
319,4101,313,544,15042
320,4109,312,544,15035
321,4114,304,563,15019
322,4112,308,581,14999
323,4104,319,579,14998
324,4079,320,591,15010
325,4064,329,576,15031
326,4078,317,575,15030
327,4049,338,576,15037
328,4046,318,597,15039
329,4052,291,619,15038
330,4026,310,638,15026
331,4002,314,643,15041
332,4008,318,648,15026
333,3986,329,649,15036
334,3996,317,642,15045
335,3971,357,640,15032
336,3943,371,643,15043
337,3949,359,670,15022
338,3952,345,697,15006
339,3934,347,711,15008
340,3936,333,687,15044
341,3933,335,676,15056
342,3944,313,690,15053
343,3937,318,694,15051
344,3928,332,691,15049
345,3938,346,693,15023
346,3935,323,699,15043
347,3915,331,688,15066
348,3925,333,708,15034
349,3928,339,698,15035
350,3911,371,686,15032
351,3904,371,681,15044
352,3883,355,706,15056
353,3887,357,712,15044
354,3858,387,714,15041
355,3844,405,705,15046
356,3830,407,721,15042
357,3845,391,724,15040
358,3803,385,765,15047
359,3795,393,755,15057
360,3763,402,775,15060
361,3735,427,769,15069
362,3726,395,797,15082
363,3704,388,819,15089
364,3712,396,802,15090
365,3690,397,803,15110
366,3657,380,815,15148
367,3613,420,795,15172
368,3604,430,773,15193
369,3603,419,791,15187
370,3603,398,813,15186
371,3596,394,806,15204
372,3593,373,813,15221
373,3573,381,810,15236
374,3558,397,809,15236
375,3562,370,814,15254
376,3562,354,820,15264
377,3541,366,800,15293
378,3564,361,802,15273
379,3567,344,816,15273
380,3564,344,797,15295
381,3559,363,790,15288
382,3549,356,793,15302
383,3544,356,785,15315
384,3535,367,773,15325
385,3528,370,766,15336
386,3508,356,767,15369
387,3490,375,752,15383
388,3465,374,746,15415
389,3451,385,741,15423
390,3440,377,776,15407
391,3455,363,766,15416
392,3459,351,762,15428
393,3483,336,750,15431
394,3489,321,744,15446
395,3496,327,730,15447
396,3514,314,729,15443
397,3521,335,708,15436
398,3512,336,688,15464
399,3514,338,684,15464
400,3503,338,698,15461
401,3503,339,694,15464
402,3524,331,688,15457
403,3533,326,672,15469
404,3525,322,678,15475
405,3544,307,665,15484
406,3538,291,689,15482
407,3550,310,664,15476
408,3583,304,662,15451
409,3615,309,653,15423
410,3653,303,653,15391
411,3655,320,637,15388
412,3658,313,654,15375
413,3682,285,682,15351
414,3701,293,667,15339
415,3698,314,652,15336
416,3696,308,665,15331
417,3682,328,648,15342
418,3688,344,656,15312
419,3688,348,657,15307
420,3679,350,655,15316
421,3673,347,660,15320
422,3677,341,651,15331
423,3678,332,668,15322
424,3662,333,664,15341
425,3658,340,657,15345
426,3653,341,675,15331
427,3636,352,697,15315
428,3628,334,710,15328
429,3640,314,697,15349
430,3639,332,683,15346
431,3624,342,677,15357
432,3618,348,678,15356
433,3614,322,701,15363
434,3647,303,694,15356
435,3621,321,694,15364
436,3613,345,691,15351
437,3603,350,693,15354
438,3623,335,686,15356
439,3631,335,667,15367
440,3638,314,673,15375
441,3634,336,667,15363
442,3650,330,672,15348
443,3642,311,689,15358
444,3644,339,656,15361
445,3646,333,670,15351
446,3653,323,664,15360
447,3627,344,643,15386
448,3626,353,642,15379
449,3650,321,665,15364
450,3646,334,648,15372
451,3652,327,643,15378
452,3667,322,648,15363
453,3685,320,647,15348
454,3713,307,668,15312
455,3718,324,680,15278
456,3710,336,678,15276
457,3702,343,685,15270
458,3717,334,688,15261
459,3708,333,689,15270
460,3688,358,659,15295
461,3665,371,662,15302
462,3675,362,679,15284
463,3699,342,679,15280
464,3727,327,691,15255
465,3719,328,688,15265
466,3731,320,696,15253
467,3715,332,690,15263
468,3725,338,682,15255
469,3692,378,682,15248
470,3679,355,700,15266
471,3647,361,715,15277
472,3639,353,715,15293
473,3632,358,714,15296
474,3619,352,735,15294
475,3617,345,739,15299
476,3585,368,752,15295
477,3600,348,758,15294
478,3573,365,759,15303
479,3542,382,762,15314
480,3516,367,784,15333
481,3492,380,794,15334
482,3470,372,803,15355
483,3477,354,786,15383
484,3492,353,767,15388
485,3480,350,770,15400
486,3457,365,780,15398
487,3448,385,758,15409
488,3460,383,755,15402
489,3453,374,756,15417
490,3449,349,777,15425
491,3410,354,780,15456
492,3400,359,780,15461
493,3400,361,767,15472
494,3385,363,776,15476
495,3381,349,763,15507
496,3384,332,742,15542
497,3400,325,729,15546
498,3408,311,719,15562
499,3407,309,692,15592
500,3392,319,712,15577
501,3395,330,699,15576
502,3418,319,679,15584
503,3434,285,679,15602
504,3430,310,672,15588
505,3430,313,677,15580
506,3429,331,674,15566
507,3465,311,678,15546
508,3457,312,661,15570
509,3460,305,665,15570
510,3463,314,654,15569
511,3485,293,642,15580
512,3501,286,644,15569
513,3509,292,650,15549
514,3510,287,646,15557
515,3522,309,634,15535
516,3522,316,639,15523
517,3545,315,617,15523
518,3529,312,612,15547
519,3544,315,623,15518
520,3554,303,626,15517
521,3579,299,627,15495
522,3597,303,605,15495
523,3630,284,602,15484
524,3644,280,596,15480
525,3635,298,597,15470
526,3661,306,567,15466
527,3660,311,587,15442
528,3654,323,595,15428
529,3676,298,613,15413
530,3674,317,610,15399
531,3688,296,615,15401
532,3719,313,601,15367
533,3751,310,599,15340
534,3787,299,596,15318
535,3799,307,591,15303
536,3810,298,607,15285
537,3824,312,599,15265
538,3850,307,594,15249
539,3842,305,604,15249
540,3835,328,607,15230
541,3849,290,628,15233
542,3822,310,623,15245
543,3828,300,632,15240
544,3821,315,630,15234
545,3813,333,622,15232
546,3838,324,624,15214
547,3857,321,640,15182
548,3858,312,646,15184
549,3840,334,627,15199
550,3846,342,630,15182
551,3871,324,639,15166
552,3867,322,667,15144
553,3846,336,682,15136
554,3822,342,700,15136
555,3839,322,697,15142
556,3819,332,700,15149
557,3799,361,702,15138
558,3791,397,674,15138
559,3782,394,701,15123
560,3756,401,711,15132
561,3743,397,710,15150
562,3733,399,715,15153
563,3742,359,731,15168
564,3737,368,735,15160
565,3726,364,737,15173
566,3717,363,749,15171
567,3716,366,746,15172
568,3733,367,750,15150
569,3698,383,766,15153
570,3695,375,770,15160
571,3672,382,756,15190
572,3688,373,760,15179
573,3665,362,779,15194
574,3635,389,777,15199
575,3606,404,790,15200
576,3605,390,787,15218
577,3596,382,791,15231
578,3567,410,793,15230
579,3544,422,788,15246
580,3520,395,814,15271
581,3504,394,815,15287
582,3491,390,822,15297
583,3495,355,844,15306
584,3471,384,844,15301
585,3439,392,838,15331
586,3424,410,818,15348
587,3420,384,817,15379
588,3426,370,817,15387
589,3438,359,816,15387
590,3446,379,789,15386
591,3434,382,784,15400
592,3412,383,780,15425
593,3417,368,785,15430
594,3434,348,779,15439
595,3436,346,781,15437
596,3406,377,758,15459
597,3437,357,771,15435
598,3462,353,753,15432
599,3473,347,754,15426
600,3492,353,750,15405
601,3491,338,760,15411
602,3475,350,760,15415
603,3478,342,755,15425
604,3485,350,732,15433
605,3490,322,749,15439
606,3531,313,717,15439
607,3560,311,706,15423
608,3577,314,694,15415
609,3578,335,688,15399
610,3578,340,693,15389
611,3584,327,695,15394
612,3579,326,696,15399
613,3587,335,683,15395
614,3569,342,690,15399
615,3574,332,690,15404
616,3588,334,677,15401
617,3566,350,677,15407
618,3557,353,689,15401
619,3542,366,690,15402
620,3532,348,712,15408
621,3548,341,711,15400
622,3583,311,740,15366
623,3559,326,716,15399
624,3564,335,689,15412
625,3573,329,694,15404
626,3581,333,692,15394
627,3610,327,694,15369
628,3611,356,682,15351
629,3622,349,688,15341
630,3641,341,693,15325
631,3638,345,694,15323
632,3635,359,696,15310
633,3615,368,708,15309
634,3615,361,714,15310
635,3605,349,758,15288
636,3606,339,769,15286
637,3591,363,755,15291
638,3581,346,765,15308
639,3574,333,794,15299
640,3568,347,759,15326
641,3571,339,758,15332
642,3567,342,739,15352
643,3591,335,728,15346
644,3599,336,719,15346
645,3587,338,718,15357
646,3588,343,728,15341
647,3589,329,734,15348
648,3579,358,703,15360
649,3588,333,713,15366
650,3610,336,672,15382
651,3597,346,676,15381
652,3610,314,700,15376
653,3628,314,711,15347
654,3640,324,697,15339
655,3665,339,670,15326
656,3693,335,683,15289
657,3696,317,701,15286
658,3695,309,727,15269
659,3695,330,707,15268
660,3664,357,707,15272
661,3679,348,696,15277
662,3677,357,684,15282
663,3660,351,706,15283
664,3660,346,698,15296
665,3641,356,708,15295
666,3623,352,732,15293
667,3633,356,717,15294
668,3619,344,727,15310
669,3628,341,729,15302
670,3601,357,720,15322
671,3601,357,718,15324
672,3622,350,722,15306
673,3619,359,695,15327
674,3619,348,720,15313
675,3616,344,727,15313
676,3597,353,732,15318
677,3574,348,731,15347
678,3558,336,752,15354
679,3564,344,731,15361
680,3566,330,730,15374
681,3578,344,723,15355
682,3564,372,724,15340
683,3572,360,735,15333
684,3568,363,755,15314
685,3570,344,768,15318
686,3596,345,764,15295
687,3573,367,762,15298
688,3579,355,759,15307
689,3578,363,757,15302
690,3586,354,763,15297
691,3586,364,766,15284
692,3602,363,753,15282
693,3612,365,748,15275
694,3605,388,730,15277
695,3627,365,719,15289
696,3630,368,717,15285
697,3613,377,701,15309
698,3620,356,731,15293
699,3613,371,733,15283
700,3596,377,721,15306
701,3600,363,702,15335
702,3620,339,721,15320
703,3610,348,701,15341
704,3614,356,690,15340
705,3626,343,698,15333
706,3649,342,695,15314
707,3660,344,691,15305
708,3672,339,687,15302
709,3672,348,704,15276
710,3670,338,697,15295
711,3654,348,702,15296
712,3654,355,694,15297
713,3663,363,710,15264
714,3665,370,714,15251
715,3665,355,718,15262
716,3665,361,717,15257
717,3652,380,712,15256
718,3637,379,713,15271
719,3644,365,725,15266
720,3634,375,740,15251
721,3623,373,752,15252
722,3609,397,745,15249
723,3627,376,761,15236
724,3624,366,762,15248
725,3620,357,761,15262
726,3617,373,751,15259
727,3605,367,753,15275
728,3619,331,760,15290
729,3610,347,735,15308
730,3595,356,745,15304
